prior,row_id,candidate_index,scale_nm_per_unit,offset_nm,clamped,calibration_error,target_rq,before_rq,after_rq,target_ra,before_ra,after_ra,target_robust_range,before_robust_range,after_robust_range,rank
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,0,8.637169312913857,0.0,False,0.32020995714087,3.930673256,0.6239448195364332,5.389116780039513,3.104353805,0.5481784236375278,4.7347096232427415,18.24135249,1.9759398359060287,17.066525897979737,1
mvp6_predicted_calibrated_v2,afmv2_89d4826511a7,1,8.615914196752144,0.0,False,0.3251975210051839,3.930673256,0.6282680495185761,5.413103699735583,3.104353805,0.5522194429178162,4.757875419733953,18.24135249,1.977854737639427,17.04102744102478,2
mvp6_oracle_calibrated_v2,afmv2_89d4826511a7,0,17.862938196247104,0.0,False,0.46191395946451147,7.461155891,0.6388034316471494,11.410906043942395,5.68375206,0.5636669596021379,10.068747908257022,38.45360184,1.9700030064582825,35.19004093170166,2
mvp6_oracle_calibrated_v2,afmv2_89d4826511a7,1,17.927521656705153,0.0,False,0.4356348153843362,7.461155891,0.6246066446626006,11.197648582962188,5.68375206,0.5479086642339788,9.822643947682025,38.45360184,1.977825367450714,35.45750535964966,1
mvp6_mean_condition_calibrated_v2,afmv2_89d4826511a7,0,9.128825041833027,0.0,False,0.33250662180903173,4.184250401,0.6358280448657685,5.804363070535475,3.292603032,0.5563505378434244,5.078826802827052,19.40187733,1.981178364753723,18.085830945968628,1
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,0,8.666148017238253,0.0,False,0.31793117432499135,3.930673256,0.6212003173750935,5.383414002905092,3.104353805,0.5446191050337668,4.719749868362636,18.24135249,1.970524812936783,17.07686052322388,1
mvp6_predicted_calibrated_v2,afmv2_f797828167ab,1,8.54757391766049,0.0,False,0.35719597952677723,3.930673256,0.6481745960824792,5.540320353174413,3.104353805,0.5765013227375649,4.927687742334149,18.24135249,1.9746131420135498,16.878151731491087,2
mvp6_oracle_calibrated_v2,afmv2_f797828167ab,0,6.097910584450015,0.0,False,0.43097557482177645,2.571070194,0.6245249217542072,3.8082970167541874,1.920552611,0.5461003016326988,3.3300707101868183,12.98373032,1.9635506242513658,11.973555622100829,2
mvp6_oracle_calibrated_v2,afmv2_f797828167ab,1,6.07624102069858,0.0,False,0.4216742610951359,2.571070194,0.6220043316132787,3.779448232807666,1.920552611,0.5435576730959757,3.302787428866819,12.98373032,1.975846960544586,12.005722193717958,1
mvp6_mean_condition_calibrated_v2,afmv2_89d4826511a7,0,9.123075124905366,0.0,False,0.3566582712545176,4.184250401,0.6465404140660734,5.898437004594833,3.292603032,0.5723305135465393,5.221414479598042,19.40187733,1.9682491469383239,17.95648585319519,1
