alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.4704322962646416,0.657212041901118,0.616630727307929
1.0,0.4812291633042427,0.6719630068691104,0.7768246802105494
10.0,0.4965056417376306,0.690893951374116,0.38177046329745823
0.3,0.5129264712256911,0.7052931654221559,0.890061749054323
30.0,0.5581947384987226,0.7790213740279729,0.17900533608673364
