alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.4763603158484962,0.6652592839308328,0.6196739385802392
1.0,0.48630263310997157,0.6830609563316166,0.7733807883836898
10.0,0.4998119832082398,0.693041272354469,0.38732986013404225
0.3,0.513478493027401,0.71763002636895,0.8797210898555534
30.0,0.558151785730471,0.7770531198794738,0.18182932464028323
