alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.356348755970873,0.3242603254357582,0.3451178052835828
0.1,0.3803031440738785,0.3515191270727652,0.37022873812348883
10.0,0.41823297409595966,0.3912795271879297,0.4087992676781492
100.0,0.6361660723924274,0.6112191795325843,0.6274346598914823
