growth_run_id,method,wrong_condition_source_group,correct_condition_error_z,wrong_condition_error_z,wrong_minus_correct,correct_condition_wins
6022,M2_spectral_rheed_condition,6056,2.105685234069824,1.9764336347579956,-0.1292515993118286,False
6056,M2_spectral_rheed_condition,6080,0.9476370215415955,1.0751429796218872,0.12750595808029175,True
6080,M2_spectral_rheed_condition,6022,1.4018841981887817,1.5916335582733154,0.1897493600845337,True
6022,M3_refiner_rheed_condition,6056,2.104471445083618,1.9738597869873047,-0.13061165809631348,False
6056,M3_refiner_rheed_condition,6080,0.9456738233566284,1.072415828704834,0.12674200534820557,True
6080,M3_refiner_rheed_condition,6022,1.3976361751556396,1.5893627405166626,0.19172656536102295,True
