alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3172550401835798,0.32931930590076336,0.32147753318459404
0.1,0.36698185789615195,0.3560136320987222,0.36314297886705155
10.0,0.40962472668749045,0.40036050415471747,0.4063822488010199
100.0,0.6176969181856753,0.6071780455682173,0.614015312769565
