alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.39203183431735067,0.3390056264596454,0.37347266156715386
0.1,0.42904049015362633,0.39352632421957784,0.4166105320767094
10.0,0.4597298318370711,0.4235715551785552,0.4470744350065905
100.0,0.6002820756071521,0.617426038999848,0.6062824627945956
