method,group_count,median_true_rq_nm,median_generated_rq_nm,median_rq_absolute_error_nm,median_condition_descriptor_mae_z,median_generated_pairwise_l1,median_real_pairwise_l1,median_diversity_ratio,median_unit_l1,median_unit_rmse,median_ssim,median_gradient_mae,median_physical_ra_error_nm,median_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,median_psd_low_band_error,median_psd_mid_band_error,median_psd_high_band_error,median_psd_slope_error,median_correlation_length_abs_error_nm,median_correlation_length_relative_error,median_anisotropy_error,median_skewness_error,median_kurtosis_error,median_height_quantile_error,median_ra_rq_error,median_physical_psd_distance,median_physical_correlation_length_error_nm,median_ssim_penalty,median_composite_score,median_nearest_training_l1,median_max_training_ssim,median_exact_training_pixel_equality,median_generated_mean_gradient,median_real_mean_gradient,median_mean_gradient_relative_error,median_generated_rms_gradient,median_real_rms_gradient,median_rms_gradient_relative_error,median_generated_laplacian_rms,median_real_laplacian_rms,median_laplacian_rms_relative_error,median_generated_edge_energy_ratio,median_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,median_real_high_psd_fraction,median_high_psd_fraction_relative_error,median_generated_robust_height_range,median_real_robust_height_range,median_robust_height_range_relative_error,median_generated_skewness,median_real_skewness,median_skewness_relative_error,median_generated_kurtosis,median_real_kurtosis,median_kurtosis_relative_error,median_sharpness_ratio,median_afm_texture_gate_pass,texture_gate_pass_fraction
M6c_island_structure_plus_spectral_prior,1,3.0923656225204468,2.933617622488097,0.1587480000323498,1.738290786743164,1.1139894723892212,1.0914912223815918,1.020612396642585,1.1182405948638916,1.4055787324905396,0.010156661737418872,44.89049196981989,0.14426039800225166,1.240262393951415,0.4636376294256037,3.0923626530002717,2.969520175089002e-06,1.0995352838100503,0.00593527489913237,0.005792528653657752,0.00014274624547455395,0.15551484336517074,31.496062992125985,1.0,0.33333333333333326,0.8439918922920273,1.65214372569385,0.2759455985309823,0.04665049654392661,1.0995352838100503,31.496062992125985,0.9898433382625811,9.6983351527129,1.0670124292373657,0.03495875841049071,0.0,0.2965857982635498,0.4434087574481964,0.3311232733192014,0.3448944687843323,0.5821100175380707,0.4075098204923509,0.36960694193840027,0.710769385099411,0.47999034611387265,0.9929375648498535,1.0707771182060242,0.07269444969704128,1.0719743371009827,3.815861463546753,0.7190740944498001,5.7052436261653534e-05,0.00019146818272973182,0.7020265432707101,4.562717185020447,5.005611558556557,0.08847957304618034,0.06852083934718498,-0.8556036312353327,1.0800847925905288,2.8107768982955115,4.520400059822599,0.37820173854129646,0.6688767266807987,1.0,1.0
M5_cloudlike_spectral_hybrid,1,3.0923656225204468,2.933617622488097,0.1587480000323498,1.921740174293518,1.1199389100074768,1.0914912223815918,1.0260631391646131,1.1123738288879395,1.393484115600586,-0.008364559146299284,45.15089475184997,0.1322965204774058,0.8682863473892208,0.42782708811280257,3.0923626133876776,3.0091327691827985e-06,1.0444891917595311,0.005498031502404244,0.005415647885513498,8.238361689085762e-05,0.18755992202593497,39.37007874015748,1.25,0.08333333333333326,0.8145061287234139,1.3840717580369013,0.2596739093533584,0.04278165344811746,1.0444891917595311,39.37007874015748,1.0083645591462993,9.795813250215486,1.0732332468032837,0.032414270423413875,0.0,0.3289933055639267,0.4434087574481964,0.2580360670879102,0.37207286059856415,0.5821100175380707,0.36082037864220373,0.4731116443872452,0.710769385099411,0.33436687861693154,1.0044761896133423,1.0707771182060242,0.06191851456796369,1.0255353450775146,3.815861463546753,0.7312440834462832,0.00011900640947060726,0.00019146818272973182,0.37845334000693187,4.733491224050522,5.005611558556557,0.054363054608357296,-0.09063868685514914,-0.8556036312353327,0.8940646304594527,3.1360630210329687,4.520400059822599,0.30624215124091425,0.7419639329120898,1.0,1.0
M6a_superellipse_island_primitives,1,3.0923656225204468,2.933617622488097,0.1587480000323498,1.5215692520141602,1.019494891166687,1.0914912223815918,0.9340385614299201,1.0991944074630737,1.4511744976043701,0.014630769345764794,43.49664941392383,0.3034604244082706,1.2811739683151249,0.8771536029020754,3.0923626084336875,3.0140867592898246e-06,1.2480333227424982,0.006107313271851433,0.0059487870764084365,0.00015852619544295967,0.27419811709954267,31.496062992125985,1.0,0.33333333333333326,1.8573393989525653,1.6389092198331703,0.5230849805048533,0.09813212619251555,1.2480333227424982,31.496062992125985,0.9853692306542352,9.500739549748667,1.0322010517120361,0.04489529257516576,0.0,0.23589462041854858,0.4434087574481964,0.4679973806198263,0.3189225494861603,0.5821100175380707,0.4521266772989311,0.3162747323513031,0.710769385099411,0.5550248238293667,1.101156234741211,1.0707771182060242,0.028371092376426404,1.080161452293396,3.815861463546753,0.7169285461193312,3.9250089426058374e-05,0.00019146818272973182,0.7950046380214404,5.399545296430588,5.005611558556557,0.07869842341254871,1.0700962625539874,-0.8556036312353327,2.250691586019764,6.081791137844499,4.520400059822599,0.3454099321649811,0.5320026193801737,0.0,0.0
M6b_multiscale_laguerre_terraces,1,3.0923656225204468,2.933617622488097,0.1587480000323498,1.747206687927246,1.132623314857483,1.0914912223815918,1.0376843089824785,1.1380337476730347,1.4203639030456543,0.008765501364979755,43.67688738299779,0.1621402169384183,1.705849275588987,0.5196348887364057,3.0923627282630117,2.894257435048786e-06,1.552476027970565,0.006223887595133704,0.006044873689561817,0.00017901390557219894,0.6832704523116604,31.496062992125985,1.0,0.04761904761904745,0.9570072996316308,1.8250010629805349,0.3096235325413623,0.05243241899860329,1.552476027970565,31.496062992125985,0.9912344986350202,9.596687264735433,1.0895419120788574,0.0313522042585055,0.0,0.2530011683702469,0.4434087574481964,0.42941774576970304,0.3308601826429367,0.5821100175380707,0.43161915673217555,0.29366400837898254,0.710769385099411,0.5868364415584535,0.995267778635025,1.0707771182060242,0.07051826032434014,1.121072232723236,3.815861463546753,0.7062073024838732,1.807956323686744e-05,0.00019146818272973182,0.9055740594645547,4.492119721174241,5.005611558556557,0.10258323710807252,0.0994898681824602,-0.8556036312353327,1.1162803248495046,2.778747530820918,4.520400059822599,0.3852872546572861,0.570582254230297,0.0,0.0
