target,protocol,growth_group_count,mae,median_absolute_error,rmse,pearson_r,pearson_p,spearman_rho,spearman_p,confidence_vs_absolute_error_spearman,confidence_vs_absolute_error_p,mean_confidence,interval_coverage,prediction_min,prediction_max,truth_min,truth_max
Rq_nm,human→human (frozen strict LOO),23,1.6615715723737365,1.2325572745558557,2.271227040855699,0.2327405930692023,0.28520403801647065,0.23715415019762848,0.27590585852781313,-0.5238175806755206,0.010305528584757665,0.6158860029137649,0.8695652173913043,0.6082793786455885,5.843386693592487,0.481030598282814,9.394835472106934
Rq_nm,auto→auto (strict LOO),23,1.525314639129278,1.0149203132158755,2.130417766479331,0.435006074951538,0.03803587418826795,0.24209486166007904,0.2657271000486688,-0.11122282088324138,0.6133958544617859,0.6748279598712639,0.9130434782608695,1.558052443952755,3.764545664931845,0.481030598282814,9.394835472106934
Rq_nm,human→auto (strict cross-domain LOO),23,1.6572313941559873,1.072116168338657,2.2306675284467548,0.2715912539642171,0.2099893288048109,0.2065217391304348,0.34442573742791094,-0.1718677880468988,0.4329549906591855,0.5725635350486675,0.9130434782608695,0.2692340935554597,4.258474535189478,0.481030598282814,9.394835472106934
FSMI_nm,human→human (frozen strict LOO),23,1.3324141779743663,0.8056418438391386,2.0690964969517927,0.18910095547682426,0.38750146870036034,0.3181818181818182,0.13897508098949368,-0.5491626781110044,0.006648020367377828,0.6072844476140159,0.8695652173913043,1.001941246303306,5.014976324726058,0.3286650711030523,8.69575314178455
FSMI_nm,auto→auto (strict LOO),23,1.7071709388202445,1.129522496926521,2.3142917983323468,-0.2868295415101433,0.18452189456718782,-0.3992094861660079,0.05914702396023521,-0.11193694552910413,0.6111051637220385,0.6663582139325227,0.8695652173913043,1.0452670569249554,3.3514485750799405,0.3286650711030523,8.69575314178455
FSMI_nm,human→auto (strict cross-domain LOO),23,1.544240263497419,1.1101692688113265,2.166997504374966,0.14307059590046967,0.514890157611184,0.11363636363636365,0.6056681466311388,-0.15453242037646234,0.4814146375739661,0.6076258948199946,0.8695652173913043,0.049955179462728865,3.8969439608265874,0.3286650711030523,8.69575314178455
