alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.33242882556602893,0.33380248668973694,0.33290960695932675
0.1,0.3672696067591237,0.36912482280074194,0.3679189323736901
10.0,0.41506695572680313,0.40660619212150995,0.41210568846495055
100.0,0.6271092733840956,0.6182443920304783,0.6240065649103296
