alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
10.0,0.6726766510468574,0.8831316872154708,0.3571657874364592
30.0,0.6918314784592231,0.8969866705680763,0.1350935791376887
3.0,0.7193368467665862,0.9563438404031493,0.691531754772088
1.0,0.7938291243942854,1.074791279215523,1.0579396383673076
0.3,0.877876392842161,1.2308092218870486,1.5259496033619824
