alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.521614857272474,0.739034597675169,0.6110882302004598
10.0,0.5372763614143186,0.7515734737847518,0.32817895457706037
1.0,0.5445063813692507,0.7925819061182793,0.8306237147306093
30.0,0.5922899363592307,0.8373247470709708,0.12326082514820255
0.3,0.5995150488734012,0.8947779339512294,1.0495911571306777
