prior,row_id,candidate_index,scale_nm_per_unit,offset_nm,clamped,calibration_error,target_rq,before_rq,after_rq,target_ra,before_ra,after_ra,target_robust_range,before_robust_range,after_robust_range,rank
v3,afmv2_f8cd660aff48,5,14.88259398453754,0.0,False,0.08508522277101982,5.251366138,0.38424556464812476,5.718570775857902,4.021779537,0.3123156674166271,4.648067311703678,26.14354134,1.738095951676369,25.867376251220705,
v3,afmv2_f8cd660aff48,6,15.72741838153726,0.0,False,0.11926023077205211,5.251366138,0.3782055315266955,5.948196463454287,4.021779537,0.3092464580643941,4.863648293659217,26.14354134,1.6360960209369662,25.731565914154054,
v3,afmv2_f8cd660aff48,7,15.711821143247953,0.0,False,0.08405185882652055,5.251366138,0.3650049652529441,5.734892882988483,4.021779537,0.2942452676412388,4.6231291403503825,26.14354134,1.646376407146454,25.867571687698366,
v3,afmv2_f8cd660aff48,8,15.099527626018816,0.0,False,0.06948004784278665,5.251366138,0.37365342184183603,5.641990066843785,4.021779537,0.29979287413771954,4.526730705538867,26.14354134,1.7166961961984635,25.92130090713501,1
v3,afmv2_f8cd660aff48,9,15.64453800861813,0.0,False,0.0975324789202906,5.251366138,0.37161373208686344,5.813725126797822,4.021779537,0.3015538462715245,4.7176705853043615,26.14354134,1.6502439707517624,25.81730459213257,
v3,afmv2_f8cd660aff48,10,15.358173757442309,0.0,False,0.08534175490008372,5.251366138,0.37500415778519897,5.759378871122502,4.021779537,0.30073773360455025,4.618782252216617,26.14354134,1.6837971675395966,25.860049123764036,2
v3,afmv2_f8cd660aff48,11,15.416107887316413,0.0,False,0.13793864036755146,5.251366138,0.39405215813022154,6.074750680907357,4.021779537,0.3230329958733535,4.979911596101928,26.14354134,1.6640008127689363,25.65241602897644,
v3,afmv2_f8cd660aff48,12,15.24223109306825,0.0,False,0.07786639378175793,5.251366138,0.3735718834927144,5.694069082160667,4.021779537,0.3007003276478799,4.5833439680491725,26.14354134,1.6986253434419631,25.890840120315552,
v3,afmv2_f8cd660aff48,13,15.446574771642487,0.0,False,0.07877242079095348,5.251366138,0.36936667242566407,5.705450067416186,4.021779537,0.2968233680881893,4.584904464745128,26.14354134,1.6758784937858584,25.886583251953127,
v3,afmv2_f8cd660aff48,14,15.256370095650492,0.0,False,0.11660471550122554,5.251366138,0.3903902224243554,5.955937893769528,4.021779537,0.3163719359718713,4.826687486839849,26.14354134,1.687040630578995,25.738116388320925,
v3,afmv2_f8cd660aff48,15,15.967110424329048,0.0,False,0.08619992694807414,5.251366138,0.3604074568299976,5.754665739512518,4.021779537,0.2901280258935913,4.632506289457563,26.14354134,1.6194847100973129,25.85849115371704,
v2,afmv2_d2b2ab4fc8ed,0,11.790906650911497,0.0,False,0.37504892612199314,5.27471447,0.6355196295077645,7.493352792464396,4.035052299,0.5578713765040862,6.577809469284359,24.95493507,1.9590721172094345,23.099236764907836,
v2,afmv2_d2b2ab4fc8ed,1,11.814114211947011,0.0,False,0.37236715867968684,5.27471447,0.6309105724592716,7.45364978862591,4.035052299,0.5569385926464689,6.579736343430128,24.95493507,1.9573271119594575,23.124086713790895,
v2,afmv2_d2b2ab4fc8ed,2,11.679612042806049,0.0,False,0.36926309098619353,5.27471447,0.6374584412267159,7.445267361888646,4.035052299,0.5609485987375966,6.55166207499734,24.95493507,1.981503118276596,23.143188076019285,
v2,afmv2_d2b2ab4fc8ed,3,11.713739482769357,0.0,False,0.3787174741512609,5.27471447,0.6405755218080581,7.503534728223725,4.035052299,0.5643567059298795,6.610727381317542,24.95493507,1.9700237232446671,23.076344957351687,
v2,afmv2_d2b2ab4fc8ed,4,11.709128656007763,0.0,False,0.37494952766165773,5.27471447,0.6363998761581281,7.451687851838714,4.035052299,0.5645402444786339,6.610274199185257,24.95493507,1.973702719807625,23.110338678359987,2
v2,afmv2_d2b2ab4fc8ed,5,11.737011146411524,0.0,False,0.3723223840766261,5.27471447,0.635730491476224,7.461575743986418,4.035052299,0.5600103090141357,6.572847132671321,24.95493507,1.9700356543064117,23.122330255508423,
v2,afmv2_d2b2ab4fc8ed,6,11.71521669415353,0.0,False,0.3718521083585323,5.27471447,0.6360681784627313,7.451676505336671,4.035052299,0.5612826982623693,6.575548403024933,24.95493507,1.974134225845337,23.12740967750549,3
v2,afmv2_d2b2ab4fc8ed,7,11.718844135731617,0.0,False,0.3787033290535901,5.27471447,0.6396469248202881,7.495922791284547,4.035052299,0.5646210915208671,6.616706724362514,24.95493507,1.9693384248018266,23.0783709526062,
v2,afmv2_d2b2ab4fc8ed,8,11.71815142275654,0.0,False,0.3626070014494908,5.27471447,0.6316181197189517,7.401396561779,4.035052299,0.5557413770539494,6.51226142601981,24.95493507,1.9790037494897843,23.19026517868042,
v2,afmv2_d2b2ab4fc8ed,9,11.74038382165513,0.0,False,0.37836424067070884,5.27471447,0.6392893128315847,7.505502083304215,4.035052299,0.5626035408126325,6.605181665033719,24.95493507,1.9656767231225967,23.077799673080445,
v2,afmv2_d2b2ab4fc8ed,10,11.81222334974919,0.0,False,0.3708235522554239,5.27471447,0.630790575818599,7.451039223177416,4.035052299,0.5557397792872447,6.564522445901128,24.95493507,1.9584125834703445,23.13320686340332,1
v2,afmv2_d2b2ab4fc8ed,11,11.795443238104827,0.0,False,0.38039528638780223,5.27471447,0.6350450046149483,7.4906374936362665,4.035052299,0.5629227866488615,6.639923943954534,24.95493507,1.9558641713857652,23.070285673141477,
v2,afmv2_d2b2ab4fc8ed,12,11.794838840953439,0.0,False,0.33940929820291493,5.27471447,0.6166959936450644,7.273829897042674,4.035052299,0.5386976511686303,6.353852013195082,24.95493507,1.9791489821672439,23.343743448257445,4
v2,afmv2_d2b2ab4fc8ed,13,11.810727576876767,0.0,False,0.359972499506153,5.27471447,0.6240740797923228,7.370768661920604,4.035052299,0.5509665585456973,6.507315676912447,24.95493507,1.9653326749801636,23.212007369995117,
v2,afmv2_d2b2ab4fc8ed,14,11.694353023216607,0.0,False,0.3792977396493494,5.27471447,0.6413510843735888,7.500186045262909,4.035052299,0.566079236173244,6.619930473591882,24.95493507,1.9730871337652207,23.073977584838868,
v2,afmv2_d2b2ab4fc8ed,15,11.77058149099273,0.0,False,0.37337960721844965,5.27471447,0.6358752026077528,7.48462073571958,4.035052299,0.5578422612532191,6.5661276593817135,24.95493507,1.9634248620271681,23.110651607513425,
v3,afmv2_d2b2ab4fc8ed,0,14.691130530866927,0.0,False,0.055712681811897403,5.27471447,0.3765750012860865,5.53231253643815,4.035052299,0.30522532662866786,4.484105146000091,24.95493507,1.686725800037384,24.779909677505493,2
v3,afmv2_d2b2ab4fc8ed,1,14.988584844546072,0.0,False,0.04209636638202215,5.27471447,0.3642880244421844,5.460161843554593,4.035052299,0.2923580437470259,4.382033248743467,24.95493507,1.6563723003864288,24.82667643547058,1
v3,afmv2_d2b2ab4fc8ed,2,14.920321070194444,0.0,False,0.05415549661240523,5.27471447,0.37171988044103005,5.546180111791599,4.035052299,0.2985836714531397,4.454964362657365,24.95493507,1.6609477448463439,24.78187394142151,
v3,afmv2_d2b2ab4fc8ed,3,14.857919001392606,0.0,False,0.04339568164755437,5.27471447,0.36542292021024686,5.4294240547762636,4.035052299,0.2975842132644006,4.421482059687639,24.95493507,1.671025061607361,24.82795413017273,4
v3,afmv2_d2b2ab4fc8ed,4,14.145372056971981,0.0,False,0.013580256934920687,5.27471447,0.36941555237621215,5.2255205557571776,4.035052299,0.2941124807974983,4.160330565630403,24.95493507,1.763529321551323,24.945778846740723,
v3,afmv2_d2b2ab4fc8ed,5,14.350800520018877,0.0,False,0.05823254625382054,5.27471447,0.3870768894114091,5.554863223195552,4.035052299,0.3132714286637237,4.495695778896751,24.95493507,1.7260104888677597,24.769631643295288,
v3,afmv2_d2b2ab4fc8ed,6,15.273044527730983,0.0,False,0.06514528485658454,5.27471447,0.36748895593710945,5.612675206743798,4.035052299,0.29664247311764697,4.530633716516496,24.95493507,1.6199584460258485,24.741697177886962,
v3,afmv2_d2b2ab4fc8ed,7,14.754501650433555,0.0,False,0.04177795317431233,5.27471447,0.3692244315297964,5.447722370714219,4.035052299,0.2974098360127839,4.388133824540937,24.95493507,1.682835075259209,24.829391860961913,
