protocol,target,group_count,mean_absolute_error,median_absolute_error,rmse,pearson_r,pearson_pvalue,spearman_rho,spearman_pvalue,true_min,true_max,predicted_min,predicted_max,standard_deviation_ratio,interval_coverage
prior_M12_strict15_train14,Rq_nm,15,0.6635338818399001,0.28083708787561235,1.1942502343768837,0.8361138901590162,0.00010291126451677489,0.932142857142857,4.2412182315433465e-07,1.470114827156067,9.867135047912596,1.4986408335193715,7.033225761753825,0.7964294824886163,0.8666666666666667
prior_M12_strict15_train14,FSMI_nm,15,0.7217547500785774,0.4165156904514773,1.1887576140645881,0.7647852632920831,0.0008960587571186517,0.8321428571428571,0.00011902824493849783,1.4268805447108657,8.567125493610352,1.256021668381362,4.918527800167603,0.6862812433154756,0.9333333333333333
new_M13_full28_train27_all28,Rq_nm,28,1.3205867652708485,0.9050425304247927,1.7163819884766855,0.6220976501227713,0.00040869380980156176,0.5238095238095238,0.004225433840817232,0.481030598282814,9.394835472106934,0.6243316177820957,5.240298929729393,0.5758757064754445,0.8928571428571429
new_M13_full28_train27_all28,FSMI_nm,28,1.1681767536258019,0.8727437308608381,1.5173238229397032,0.6302415008681884,0.0003249809937566065,0.5041050903119868,0.0062338341709570555,0.3286650711030523,8.69575314178455,0.5460059132677987,4.445609033427519,0.5682474256313474,0.8571428571428571
new_M13_full28_train27_same15,Rq_nm,15,1.355610942045739,0.884618219251089,1.7472507516907763,0.5142075112120117,0.049879986547327775,0.4964285714285714,0.05979741374992395,1.391980767250061,9.07418346405029,0.7899417266967258,5.0129568981772605,0.6078074382369151,0.8666666666666667
new_M13_full28_train27_same15,FSMI_nm,15,1.1697802266791542,1.011396782541134,1.46127432942132,0.5400259229951945,0.037707093445168864,0.475,0.07357086204591357,1.3458682689199004,7.857275141594466,0.7029328999410334,4.311589100221637,0.635806266218839,0.8666666666666667
