alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.4672953763406228,0.6575935529042798,0.6222435714498205
1.0,0.47898694237850464,0.6745657188494422,0.7779030248751093
10.0,0.49016044688864147,0.6878357136933368,0.38849831198085105
0.3,0.5096885031682004,0.70877039764002,0.8860151293377692
30.0,0.55044496437227,0.7744812499629448,0.1822744703994243
