method,growth_group_count,median_cross_validation_fold,mean_cross_validation_fold,median_island_feature_mae_z,mean_island_feature_mae_z,median_island_feature_rmse_z,mean_island_feature_rmse_z,median_afm_prior_mahalanobis,mean_afm_prior_mahalanobis,median_held_real_afm_prior_mahalanobis,mean_held_real_afm_prior_mahalanobis,median_afm_likeness_percentile,mean_afm_likeness_percentile,median_held_real_likeness_percentile,mean_held_real_likeness_percentile,median_boundary_ratio_q70_absolute_error,mean_boundary_ratio_q70_absolute_error,median_median_area_q70_log_absolute_error,mean_median_area_q70_log_absolute_error,median_component_count_q70_log_absolute_error,mean_component_count_q70_log_absolute_error,median_generated__log_component_count_q55,mean_generated__log_component_count_q55,median_true__log_component_count_q55,mean_true__log_component_count_q55,median_generated__log_component_count_q70,mean_generated__log_component_count_q70,median_true__log_component_count_q70,mean_true__log_component_count_q70,median_generated__log_component_count_q82,mean_generated__log_component_count_q82,median_true__log_component_count_q82,mean_true__log_component_count_q82,median_generated__log_median_area_q55,mean_generated__log_median_area_q55,median_true__log_median_area_q55,mean_true__log_median_area_q55,median_generated__log_median_area_q70,mean_generated__log_median_area_q70,median_true__log_median_area_q70,mean_true__log_median_area_q70,median_generated__log_median_area_q82,mean_generated__log_median_area_q82,median_true__log_median_area_q82,mean_true__log_median_area_q82,median_generated__median_solidity_q70,mean_generated__median_solidity_q70,median_true__median_solidity_q70,mean_true__median_solidity_q70,median_generated__median_eccentricity_q70,mean_generated__median_eccentricity_q70,median_true__median_eccentricity_q70,mean_true__median_eccentricity_q70,median_generated__boundary_gradient_ratio_q55,mean_generated__boundary_gradient_ratio_q55,median_true__boundary_gradient_ratio_q55,mean_true__boundary_gradient_ratio_q55,median_generated__boundary_gradient_ratio_q70,mean_generated__boundary_gradient_ratio_q70,median_true__boundary_gradient_ratio_q70,mean_true__boundary_gradient_ratio_q70,median_generated__boundary_gradient_ratio_q82,mean_generated__boundary_gradient_ratio_q82,median_true__boundary_gradient_ratio_q82,mean_true__boundary_gradient_ratio_q82,median_generated__log_valley_component_count_q18,mean_generated__log_valley_component_count_q18,median_true__log_valley_component_count_q18,mean_true__log_valley_component_count_q18,median_generated__log_valley_median_area_q18,mean_generated__log_valley_median_area_q18,median_true__log_valley_median_area_q18,mean_true__log_valley_median_area_q18,median_generated__gradient_p90,mean_generated__gradient_p90,median_true__gradient_p90,mean_true__gradient_p90,median_generated__laplacian_rms,mean_generated__laplacian_rms,median_true__laplacian_rms,mean_true__laplacian_rms,median_generated__flat_fraction,mean_generated__flat_fraction,median_true__flat_fraction,mean_true__flat_fraction
M10_dense_island_spectral_pareto,23,11.0,11.0,1.0310337079235796,1.2086191354419349,1.2680809663770114,1.494779887342864,3.239320514810831,3.448474029697034,2.3446772777709692,4.00285535070953,26.08695652173913,28.355387523629496,52.17391304347826,51.039697542533084,0.17714238166809082,0.20189194834750632,0.6481475653117759,0.7188495645023398,0.4671546186884168,0.6015418162154303,2.0794415416798357,2.0837950582982403,2.6390573296152584,2.5481559363620647,2.6020033435383976,2.6196699945746893,3.0699422761131276,2.9809990923916874,2.8617925509761903,2.817754072790553,3.044522437723423,2.924305880238257,3.2705149995949516,3.3638215756191268,4.526784798013117,4.293071379643935,3.6017027605415475,3.6862522686424612,4.335300369022775,4.212164722294084,3.691994728989254,3.715851115486322,3.8918202981106265,3.8687969219580056,0.9012049941927991,0.8994223210316845,0.8942761824406233,0.8743390231297541,0.7901472180663394,0.7843962746514456,0.8057907182954336,0.778938939745811,1.4221141338348389,1.4266993403434753,1.3115015625953674,1.321039495260819,1.4134267568588257,1.4117731400158093,1.2428149580955505,1.2461208519728288,1.3780352473258972,1.3824902202772058,1.1834946870803833,1.212196153143178,2.799210979499187,2.7981698330418543,3.5553480614894135,3.3202060695302578,3.6950907141132148,3.741984132476666,3.4965075614664802,3.4795025771319357,0.43582724034786224,0.43314038864944293,0.5832881927490234,0.5540496117394903,0.17473527044057846,0.17405385718397473,0.24879813194274902,0.2451898578716361,0.12432861328125,0.1272330906080163,0.12054443359375,0.15580285113790762
M12a_edge_preserving_terrace,23,11.0,11.0,1.5052991096924775,1.6904043371164337,2.15544947257139,2.3365307127299766,6.649908595440378,6.806845438461724,2.3446772777709692,4.00285535070953,8.695652173913043,9.829867674858221,52.17391304347826,51.039697542533084,0.5016037225723267,0.49429739299027814,0.5045233159366909,0.5288503929015531,0.619845443464007,0.7473146006655295,2.0126758453675744,2.0108447497357127,2.6390573296152584,2.5481559363620647,2.5249280036247685,2.5154179247183563,3.0699422761131276,2.9809990923916874,2.6735537653587342,2.6894702185789394,3.044522437723423,2.924305880238257,3.6964007248803203,3.702960742593286,4.526784798013117,4.293071379643935,3.87250140175792,3.900466288910607,4.335300369022775,4.212164722294084,3.9439796682999724,3.913995884743135,3.8918202981106265,3.8687969219580056,0.9105058734369078,0.9095226838590413,0.8942761824406233,0.8743390231297541,0.7718851937844848,0.7686898771083229,0.8057907182954336,0.778938939745811,1.8290072679519653,1.827743983787039,1.3115015625953674,1.321039495260819,1.7369601726531982,1.740418244963107,1.2428149580955505,1.2461208519728288,1.527392327785492,1.5377279209054036,1.1834946870803833,1.212196153143178,2.70805020110221,2.69273767848032,3.5553480614894135,3.3202060695302578,4.0095596257877055,3.9737532593267937,3.4965075614664802,3.4795025771319357,0.4514892101287842,0.4545529679111812,0.5832881927490234,0.5540496117394903,0.16407380253076553,0.16599103484464728,0.24879813194274902,0.2451898578716361,0.2183837890625,0.21850453252377716,0.12054443359375,0.15580285113790762
