alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
30.0,0.5755477070076087,0.902233703772223,0.18623607989069385
10.0,0.5901027836121897,0.8995542207556665,0.36107961255209425
3.0,0.6194023503425975,0.9304760584381679,0.5345927705612665
1.0,0.6767079117635606,1.0012005663847956,0.7151617596686968
0.3,0.7919951456419057,1.173768335732617,1.0811541990455331
