variant,split,row_count,descriptor_mse,descriptor_mae,descriptor_rmse,descriptor_r2,descriptor_spearman,prototype_accuracy,prototype_macro_f1,beats_mean_condition_mse
label_100_handcrafted_only,val,5,1.0690230131149292,0.7766068577766418,1.033935690995784,-0.2932779788970947,0.16153846153846152,0.0,0.0,True
