method,growth_group_count,median_cross_validation_fold,median_true_rq_nm,median_generated_rq_nm,median_rq_absolute_error_nm,median_condition_descriptor_mae_z,median_generated_pairwise_l1,median_real_pairwise_l1,median_diversity_ratio,median_unit_l1,median_unit_rmse,median_ssim,median_gradient_mae,median_physical_ra_error_nm,median_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,median_psd_low_band_error,median_psd_mid_band_error,median_psd_high_band_error,median_psd_slope_error,median_correlation_length_abs_error_nm,median_correlation_length_relative_error,median_anisotropy_error,median_skewness_error,median_kurtosis_error,median_height_quantile_error,median_ra_rq_error,median_physical_psd_distance,median_physical_correlation_length_error_nm,median_ssim_penalty,median_composite_score,median_nearest_training_l1,median_max_training_ssim,median_exact_training_pixel_equality,median_generated_mean_gradient,median_real_mean_gradient,median_mean_gradient_relative_error,median_generated_rms_gradient,median_real_rms_gradient,median_rms_gradient_relative_error,median_generated_laplacian_rms,median_real_laplacian_rms,median_laplacian_rms_relative_error,median_generated_edge_energy_ratio,median_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,median_real_high_psd_fraction,median_high_psd_fraction_relative_error,median_generated_robust_height_range,median_real_robust_height_range,median_robust_height_range_relative_error,median_generated_skewness,median_real_skewness,median_skewness_relative_error,median_generated_kurtosis,median_real_kurtosis,median_kurtosis_relative_error,median_sharpness_ratio,median_afm_texture_gate_pass,texture_gate_pass_fraction
M10_dense_island_spectral_pareto,15,7.0,3.0923656225204468,2.5904786702816622,0.8293883576494947,0.876477837562561,1.1160837411880493,1.1030480861663818,1.0090436603314064,1.120781660079956,1.4096394777297974,0.012862878503490261,37.5900249877771,0.03618278739092018,0.3780277395248426,0.14080589157705958,3.092362733581442,3.0738702805344076e-06,0.8597532946386037,0.0016854917594615326,0.001630693594286111,5.8013607220407584e-05,0.14046874713716218,31.496062992125985,0.64,0.16666666666666674,0.2987533416864255,0.3123387635334596,0.12256718170429992,0.013595404033284186,0.8597532946386037,31.496062992125985,0.9871371214965098,8.10627941529057,1.045172929763794,0.03663463626394997,0.0,0.26250673830509186,0.3343275785446167,0.25044258547649295,0.32272160053253174,0.43132510781288147,0.25307057709087655,0.3087610900402069,0.4963996857404709,0.35741575974015977,1.0117546319961548,1.0176516771316528,0.05315603757485287,0.9642997086048126,4.758741855621338,0.7857437720476502,2.750728081330877e-05,8.677488393813045e-05,0.7262297259101183,4.687254858016967,4.812647156715393,0.043198665449543226,0.09607670212701634,0.02843638546901522,1.1249880904839895,3.0255554206965876,3.432365839864702,0.16456098407524064,0.8079704827839672,1.0,0.8666666666666667
M5_cloudlike_spectral_hybrid,15,7.0,3.0923656225204468,2.5904786702816622,0.8293883576494947,0.9863879680633545,1.1199389100074768,1.1030480861663818,1.0339247347777103,1.1250858306884766,1.416096568107605,0.006346456963716702,38.835554814623144,0.022785114309095356,0.5315919971466077,0.1557238819685276,3.0923626133876776,3.0091327691827985e-06,0.9253710764619187,0.0016918134673908902,0.0016460959756177023,6.34840551729487e-05,0.3429547490450533,31.496062992125985,0.56,0.16666666666666674,0.2918482298859632,0.3693360223777109,0.12348627306787055,0.007477321209904408,0.9253710764619187,31.496062992125985,0.9936535430362833,8.54472155731617,1.0492327213287354,0.03720861684962498,0.0,0.2939733862876892,0.3343275785446167,0.22007734415197058,0.33474230766296387,0.43132510781288147,0.2783798832074665,0.3917492777109146,0.4963996857404709,0.2594236632866466,1.0170233249664307,1.0176516771316528,0.0339836587017237,1.001322090625763,4.758741855621338,0.789582599559811,7.202735981048264e-05,8.677488393813045e-05,0.5714547116724074,4.743185724020004,4.812647156715393,0.027196567910203813,-0.09063868685514914,0.02843638546901522,0.9225689202045605,3.2533322837147276,3.432365839864702,0.0980914740647298,0.9385023985683347,1.0,0.8666666666666667
