alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
1.0,0.5310209085757898,0.8003126150824234,0.5427776277311733
3.0,0.5371434308809675,0.8018306897558558,0.36557012992504323
0.3,0.5594079395194007,0.872480848024251,0.7770019641263678
10.0,0.5616883363966777,0.8573680889236437,0.21428751552650657
30.0,0.6068512449557816,0.9161089054955918,0.10388677574432469
