growth_run_id,method,island_feature_mae_z,island_feature_rmse_z,afm_prior_mahalanobis,held_real_afm_prior_mahalanobis,afm_likeness_percentile,held_real_likeness_percentile,boundary_ratio_q70_absolute_error,median_area_q70_log_absolute_error,component_count_q70_log_absolute_error,generated__log_component_count_q55,true__log_component_count_q55,generated__log_component_count_q70,true__log_component_count_q70,generated__log_component_count_q82,true__log_component_count_q82,generated__log_median_area_q55,true__log_median_area_q55,generated__log_median_area_q70,true__log_median_area_q70,generated__log_median_area_q82,true__log_median_area_q82,generated__median_solidity_q70,true__median_solidity_q70,generated__median_eccentricity_q70,true__median_eccentricity_q70,generated__boundary_gradient_ratio_q55,true__boundary_gradient_ratio_q55,generated__boundary_gradient_ratio_q70,true__boundary_gradient_ratio_q70,generated__boundary_gradient_ratio_q82,true__boundary_gradient_ratio_q82,generated__log_valley_component_count_q18,true__log_valley_component_count_q18,generated__log_valley_median_area_q18,true__log_valley_median_area_q18,generated__gradient_p90,true__gradient_p90,generated__laplacian_rms,true__laplacian_rms,generated__flat_fraction,true__flat_fraction,blend_weight
6028,weight_0.35,1.8190979825973757,2.3829641796666374,7.168370438699566,2.9622902259698,6.666666666666667,66.66666666666667,0.13675129413604736,1.11456911593943,0.3051297603770884,2.3221954495706862,2.3978952727983707,2.585241997519076,2.8903717578961645,2.9700856263602153,2.833213344056216,2.7403194616709956,5.111987788356544,3.594961085372904,4.709530201312334,3.524627420627918,4.48863636973214,0.8836653694795941,0.8953145917001338,0.8104315253782453,0.816496580927726,1.2599543333053589,1.3104304075241089,1.238515019416809,1.1017637252807617,1.2599918246269226,1.0615882873535156,2.8029010331479984,3.6109179126442243,3.0307284594640085,3.817712325956905,0.42466384172439575,0.5960701107978821,0.18734677135944366,0.2374238669872284,0.077423095703125,0.16900634765625,0.35
6028,weight_0.45,1.6773636922960713,2.137557820538284,6.889850384115724,2.9622902259698,6.666666666666667,66.66666666666667,0.20349657535552979,1.1901384306180631,0.11973998531695162,2.0794415416798357,2.3978952727983707,2.770631772579213,2.8903717578961645,2.9444389791664403,2.833213344056216,3.2769667020129054,5.111987788356544,3.519391770694271,4.709530201312334,3.594961085372904,4.48863636973214,0.9166666666666666,0.8953145917001338,0.8193512469290247,0.816496580927726,1.2870768904685974,1.3104304075241089,1.3052603006362915,1.1017637252807617,1.2918080687522888,1.0615882873535156,2.8262445901343254,3.6109179126442243,3.529164068730756,3.817712325956905,0.4282853901386261,0.5960701107978821,0.1831168681383133,0.2374238669872284,0.08380126953125,0.16900634765625,0.45
6028,weight_0.55,1.6743249225028254,2.2366250948217115,8.368555768749362,2.9622902259698,6.666666666666667,66.66666666666667,0.2918906807899475,1.126397214245515,0.08747072474816608,2.3502401828962083,2.3978952727983707,2.8029010331479984,2.8903717578961645,2.9944807084449314,2.833213344056216,2.9018139048129585,5.111987788356544,3.583132987066819,4.709530201312334,3.741481580838698,4.48863636973214,0.9051285127712899,0.8953145917001338,0.8144642878988406,0.816496580927726,1.3525097370147705,1.3104304075241089,1.3936544060707092,1.1017637252807617,1.3378766179084778,1.0615882873535156,2.770631772579213,3.6109179126442243,4.079973327789274,3.817712325956905,0.4363154172897339,0.5960701107978821,0.17813286930322647,0.2374238669872284,0.09661865234375,0.16900634765625,0.55
6028,weight_0.65,1.7832013362794714,2.1100536480877214,7.457820362738382,2.9622902259698,6.666666666666667,66.66666666666667,0.37387531995773315,0.8435648403380904,0.28836841435776694,2.1383330595080277,2.3978952727983707,2.6020033435383976,2.8903717578961645,2.9700856263602153,2.833213344056216,3.6199662956602348,5.111987788356544,3.8659653609742435,4.709530201312334,3.7273599746820008,4.48863636973214,0.9240766073871409,0.8953145917001338,0.7846255807701503,0.816496580927726,1.437398076057434,1.3104304075241089,1.4756390452384949,1.1017637252807617,1.3627850413322449,1.0615882873535156,2.8903717578961645,3.6109179126442243,4.115022155063057,3.817712325956905,0.4504862576723099,0.5960701107978821,0.1747797429561615,0.2374238669872284,0.119964599609375,0.16900634765625,0.65
6029,weight_0.35,1.378634318918229,1.9147501023000255,8.268713886116787,2.9365055408958605,6.666666666666667,80.0,0.0698290467262268,1.702913400430587,0.18454873196864474,2.1910133173369406,2.4849066497880004,2.7058230259275198,2.8903717578961645,3.091042453358316,3.044522437723423,3.1549591391132585,4.543294782270004,2.931815587799049,4.634728988229636,3.9415346756528766,4.204692619390966,0.9212121212121211,0.8585365853658536,0.8047135849520188,0.8168899108266634,1.2744253277778625,1.3746683597564697,1.2273064255714417,1.2971354722976685,1.1921533942222595,1.1882182359695435,3.1112881340356844,3.6375861597263857,3.2190757848788643,3.676300671907076,0.4502311944961548,0.5702724456787109,0.20095175504684448,0.25343936681747437,0.06793212890625,0.10955810546875,0.35
6029,weight_0.45,0.9409579500872262,1.1755950645122735,4.444005837269067,2.9365055408958605,26.666666666666668,80.0,0.0394061803817749,0.7577026687117572,0.027033610635137872,2.34106561356211,2.4849066497880004,2.9174053685313024,2.8903717578961645,3.044522437723423,3.044522437723423,3.5263605246161616,4.543294782270004,3.8770263195178787,4.634728988229636,3.9332653112312235,4.204692619390966,0.8858057317359643,0.8585365853658536,0.8130408942838631,0.8168899108266634,1.296943187713623,1.3746683597564697,1.2577292919158936,1.2971354722976685,1.2360232472419739,1.1882182359695435,3.170179651863876,3.6375861597263857,3.2087744712094413,3.676300671907076,0.4540885239839554,0.5702724456787109,0.1965566799044609,0.25343936681747437,0.073150634765625,0.10955810546875,0.45
6029,weight_0.55,0.920440569555632,1.1292395265777226,5.239360870972434,2.9365055408958605,13.333333333333334,80.0,0.016526103019714355,0.8063239424894468,0.1500522962251689,2.1383330595080277,2.4849066497880004,2.7403194616709956,2.8903717578961645,3.131699131295812,3.044522437723423,3.7884329408569206,4.543294782270004,3.828405045740189,4.634728988229636,3.774804582577266,4.204692619390966,0.8683304647160068,0.8585365853658536,0.8030149369761077,0.8168899108266634,1.3242194652557373,1.3746683597564697,1.3136615753173828,1.2971354722976685,1.3127978444099426,1.1882182359695435,3.090008326826286,3.6375861597263857,3.5553480614894135,3.676300671907076,0.4580599069595337,0.5702724456787109,0.19092974811792374,0.25343936681747437,0.08819580078125,0.10955810546875,0.55
6029,weight_0.65,0.9579054508618376,1.215974667599172,4.405958222380727,2.9365055408958605,33.333333333333336,80.0,0.07073503732681274,0.8071520510426367,0.048496132993655294,2.3502401828962083,2.4849066497880004,2.93886789088982,2.8903717578961645,3.1513094878724526,3.044522437723423,3.480410999959415,4.543294782270004,3.827576937186999,4.634728988229636,3.925441332404926,4.204692619390966,0.8903376436781609,0.8585365853658536,0.7975273519582338,0.8168899108266634,1.3728445172309875,1.3746683597564697,1.3678705096244812,1.2971354722976685,1.3684451580047607,1.1882182359695435,2.9444389791664403,3.6375861597263857,3.4667115128653574,3.676300671907076,0.46380580961704254,0.5702724456787109,0.1852780431509018,0.25343936681747437,0.113006591796875,0.10955810546875,0.65
6047,weight_0.35,1.3928693642530625,1.8413187334064787,7.93722617732841,4.063601437418675,6.666666666666667,33.333333333333336,0.06940281391143799,1.29282563269693,0.19149612612805278,2.6364997792818734,2.1383330595080277,3.257356345436265,3.448852471564318,3.508753071470628,3.5614333292995415,2.875492038070248,4.526784798013117,3.2639789588112755,4.556804591508206,3.174569495689899,3.9845923882612655,0.913866930171278,0.8736479842674533,0.8191094478921978,0.8174339980922729,1.1624473333358765,1.2793259024620056,1.105334997177124,1.174737811088562,1.0846902132034302,1.1723089814186096,3.624252036185305,3.7494348669884654,3.341054298724904,3.6372397793869355,0.5374423861503601,0.6723582446575165,0.2830629199743271,0.307731568813324,0.0479736328125,0.091400146484375,0.35
6047,weight_0.45,1.4019452042740297,1.8170554287870482,6.6224450200974285,4.063601437418675,6.666666666666667,33.333333333333336,0.012661576271057129,1.1572766604788076,0.3578100182060018,2.6020033435383976,2.1383330595080277,3.091042453358316,3.448852471564318,3.461321945737944,3.5614333292995415,2.976621667143892,4.526784798013117,3.399527931029398,4.556804591508206,3.1457845697791598,3.9845923882612655,0.9045454545454545,0.8736479842674533,0.793988190525152,0.8174339980922729,1.2127432823181152,1.2793259024620056,1.1620762348175049,1.174737811088562,1.1461541652679443,1.1723089814186096,3.568639218630193,3.7494348669884654,2.962127898707266,3.6372397793869355,0.5215735137462616,0.6723582446575165,0.26468583941459656,0.307731568813324,0.052459716796875,0.091400146484375,0.45
6047,weight_0.55,1.1899156165160278,1.4376635339629842,5.85230112699941,4.063601437418675,13.333333333333334,33.333333333333336,0.06823581457138062,0.8682377350912285,0.3832392268227478,2.4414009612931853,2.1383330595080277,3.06561324474157,3.448852471564318,3.27267483016721,3.5614333292995415,3.43476703308097,4.526784798013117,3.688566856416977,4.556804591508206,3.2264186435772215,3.9845923882612655,0.911022188745567,0.8736479842674533,0.8033263811883548,0.8174339980922729,1.2720432877540588,1.2793259024620056,1.2429736256599426,1.174737811088562,1.211808681488037,1.1723089814186096,3.3649120352447377,3.7494348669884654,3.375843046666124,3.6372397793869355,0.5017145723104477,0.6723582446575165,0.242598257958889,0.307731568813324,0.061279296875,0.091400146484375,0.55
6047,weight_0.65,1.5142667220499186,1.735567563013279,6.438357459868581,4.063601437418675,6.666666666666667,33.333333333333336,0.16344058513641357,0.9221703417276466,0.5402968915827158,2.302585092994046,2.1383330595080277,2.908555579981602,3.448852471564318,3.257356345436265,3.5614333292995415,2.76669474436376,4.526784798013117,3.634634249780559,4.556804591508206,3.433466642230941,3.9845923882612655,0.9121662852784135,0.8736479842674533,0.7412809287836319,0.8174339980922729,1.347635805606842,1.2793259024620056,1.3381783962249756,1.174737811088562,1.2938265204429626,1.1723089814186096,3.257356345436265,3.7494348669884654,3.3649120352447377,3.6372397793869355,0.49055851995944977,0.6723582446575165,0.22129669040441513,0.307731568813324,0.075347900390625,0.091400146484375,0.65
6048,weight_0.35,1.2049032075071382,1.3836894217635247,6.891755943810131,4.061601089128727,6.666666666666667,33.333333333333336,0.07206302881240845,0.9545807399613473,0.5885199609831742,2.282174095733918,2.470821211304652,2.4814223151299535,3.0699422761131276,1.9356005054539454,2.6390573296152584,3.2498935203279267,3.908006919579514,3.0405383528988343,3.9951190928601816,3.827695322413076,4.185505340619078,0.9286289023750613,0.9097899820812817,0.7783459185836171,0.8222538493179932,1.3157491087913513,1.411636233329773,1.3947083950042725,1.322645366191864,1.3649461269378662,1.2780503630638123,2.736135336835737,3.2180751841847135,3.2156655409667394,3.1558674045764574,0.32629765570163727,0.4978726953268051,0.1263289451599121,0.2293153628706932,0.1348876953125,0.12640380859375,0.35
