cross_validation_fold,growth_run_id,method,true_rq_nm,generated_rq_nm,rq_absolute_error_nm,condition_descriptor_mae_z,generated_pairwise_l1,real_pairwise_l1,diversity_ratio,unit_l1,unit_rmse,ssim,gradient_mae,physical_ra_error_nm,physical_robust_height_range_error_nm,physical_histogram_wasserstein_nm,reconstructed_rq_nm,rq_architectural_consistency_error_nm,normalized_psd_log_distance,psd_low_band_error,psd_mid_band_error,psd_high_band_error,psd_slope_error,correlation_length_abs_error_nm,correlation_length_relative_error,anisotropy_error,skewness_error,kurtosis_error,height_quantile_error,ra_rq_error,physical_psd_distance,physical_correlation_length_error_nm,ssim_penalty,composite_score,nearest_training_l1,max_training_ssim,exact_training_pixel_equality,generated_mean_gradient,real_mean_gradient,mean_gradient_relative_error,generated_rms_gradient,real_rms_gradient,rms_gradient_relative_error,generated_laplacian_rms,real_laplacian_rms,laplacian_rms_relative_error,generated_edge_energy_ratio,real_edge_energy_ratio,edge_energy_ratio_relative_error,generated_wrap_discontinuity_ratio,real_wrap_discontinuity_ratio,wrap_discontinuity_ratio_relative_error,generated_high_psd_fraction,real_high_psd_fraction,high_psd_fraction_relative_error,generated_robust_height_range,real_robust_height_range,robust_height_range_relative_error,generated_skewness,real_skewness,skewness_relative_error,generated_kurtosis,real_kurtosis,kurtosis_relative_error,sharpness_ratio,afm_texture_gate_pass
0,6028,M5_cloudlike_spectral_hybrid,6.072564601898193,2.495171253945415,3.5773933479527784,0.8356664776802063,1.1319149732589722,1.1072558164596558,1.0222705145755402,1.1250858306884766,1.4282525777816772,0.01911566222531383,36.502326624191305,0.01955853107486316,0.44141247749328727,0.35198921501934244,6.072558485429082,6.116469111638878e-06,0.7758837181458444,0.0010446391546619083,0.001042254317775295,2.384836886682739e-06,0.415392618324121,23.62204724409449,0.5,0.11111111111111116,0.29834658188276736,0.287698349833557,0.13362599853160123,0.0032208028905478248,0.7758837181458444,23.62204724409449,0.9808843377746862,7.776362773839224,1.0689178705215454,0.03720861684962498,False,0.2918265759944916,0.3109492063522339,0.061497601431665244,0.3309249132871628,0.4175356328487396,0.2074331212659717,0.38084544241428375,0.467657208442688,0.1856311940908383,0.9802123606204987,1.0470943450927734,0.06387388565864997,0.9947407841682434,5.333611965179443,0.8134958465928114,6.542832912936148e-05,7.500562889716899e-05,0.12768774702146377,4.705686451196671,4.928185555934906,0.04514828068319874,0.03286443336045702,-0.2918466770149447,1.112608557673501,3.119867620166276,3.57313104792202,0.12685328964336276,0.9385023985683347,True
0,6028,M6a_superellipse_island_primitives,6.072564601898193,2.495171253945415,3.5773933479527784,1.8781471252441406,0.9795191884040833,1.1072558164596558,0.8846367513660952,1.0985581874847412,1.4345693588256836,-0.003629132541774004,35.776692956559614,1.0012559526333926,4.04003918647766,1.9770799680986562,6.072558692511878,5.909386315394727e-06,0.5944395654852636,0.0008486244897055739,0.0008384062837482446,1.0218205957209e-05,0.22106364690588176,7.874015748031496,0.16666666666666666,0.16666666666666674,1.205581070710184,2.6845614638771673,0.46290046400257523,0.164881893574793,0.5944395654852636,7.874015748031496,1.003629132541774,7.545135110478733,0.9982292652130127,0.04149992269868065,False,0.2545241713523865,0.3109492063522339,0.18146061751298004,0.35537995398044586,0.4175356328487396,0.14886317233387086,0.37071365118026733,0.467657208442688,0.2072961894145618,0.9313621520996094,1.0470943450927734,0.11052699647891814,0.9848495423793793,5.333611965179443,0.8153503575421341,5.855390179367988e-05,7.500562889716899e-05,0.21933989948999771,5.636906367540361,4.928185555934906,0.1438096848346056,0.7918436562641636,-0.2918466770149447,3.713217996392042,6.321338561894249,3.57313104792202,0.7691314640056286,0.81853938248702,True
0,6028,M6b_multiscale_laguerre_terraces,6.072564601898193,2.495171253945415,3.5773933479527784,0.9476485848426819,1.1281460523605347,1.1072558164596558,1.0188666752437332,1.0730412006378174,1.3367865085601807,0.006183136514947919,33.184548560830365,0.0822700022639804,1.1935608768463162,0.4431945130401953,6.072558481410672,6.120487521243945e-06,0.8226887506333954,0.001265997625533477,0.0012130145158306394,5.298310970272046e-05,0.29293858543586104,15.748031496062993,0.3333333333333333,0.0,0.26339823012039837,0.5495202936837731,0.1412588873399154,0.013547818757096985,0.8226887506333954,15.748031496062993,0.993816863485052,7.087620190138917,1.018125057220459,0.027920642370854735,False,0.24678794294595718,0.3109492063522339,0.20634001340269303,0.3262436091899872,0.4175356328487396,0.21864486878853942,0.2881990075111389,0.467657208442688,0.383738767823445,1.001411259174347,1.0470943450927734,0.04362843341912896,0.8838794231414795,5.333611965179443,0.8342812658828768,1.634845404927754e-05,7.500562889716899e-05,0.7820369712293074,4.7134324395656595,4.928185555934906,0.0435765078103896,-0.03557163407827889,-0.2918466770149447,0.8781153363056542,2.9823443596978185,3.57313104792202,0.16534145551918053,0.793659986597307,True
0,6028,M6c_island_structure_plus_spectral_prior,6.072564601898193,2.495171253945415,3.5773933479527784,0.8064808249473572,1.1328455209732056,1.1072558164596558,1.023110923540118,1.1368553638458252,1.42079496383667,0.02867191822023941,35.89200903416192,0.06771000922981862,1.4688247299194366,0.5100252678228445,6.072558542004645,6.059893548737705e-06,0.7609315267141552,0.001201492134881521,0.0011699523738131945,3.153976106825302e-05,0.14893887040337184,15.748031496062993,0.3333333333333333,0.125,0.3366587694289985,0.6780728171361523,0.14039508253335947,0.011150150983204377,0.7609315267141552,15.748031496062993,0.9713280817797606,7.608206668737945,1.0526411533355713,0.04243773010370274,False,0.2738380432128906,0.3109492063522339,0.11934799118703926,0.32352425158023834,0.4175356328487396,0.22515774432731764,0.3239141255617142,0.467657208442688,0.3073684747844312,0.9683292210102081,1.0470943450927734,0.07522256657358478,0.9541123509407043,5.333611965179443,0.8211132798618198,3.526206346400962e-05,7.500562889716899e-05,0.5298744376591642,4.56117684006691,4.928185555934906,0.07447136713957851,0.013235974481642277,-0.2918466770149447,1.0453524933606302,2.8941844941134596,3.57313104792202,0.19001445642566253,0.8806520088129608,True
1,6029,M5_cloudlike_spectral_hybrid,2.561024904251098,2.575483893513422,0.014458989262323918,0.6415614485740662,1.1549803018569946,1.0970065593719482,1.05284721589836,1.1297613382339478,1.4252971410751343,0.0062284132649675136,37.619188846557435,0.001234138189616818,0.6038695955276481,0.10706573269375963,2.5610223327883936,2.571462704548111e-06,0.6721587227784388,0.001274131576848525,0.0012788195432028328,4.68796635438672e-06,0.3429547490450533,23.62204724409449,0.6,0.4285714285714286,0.18356512856825885,0.04050490144836516,0.12348627306787055,0.000481892819695795,0.6721587227784388,23.62204724409449,0.9937715867350325,7.9933854857787034,1.0126750469207764,0.032804189142831,False,0.31609678268432617,0.33592918515205383,0.05903744998741562,0.36019714176654816,0.42805883288383484,0.15853356105304983,0.43969766795635223,0.510769784450531,0.13914706519031028,1.003130316734314,0.9801638126373291,0.02343129158705506,1.001322090625763,4.758741855621338,0.789582599559811,9.304555641183809e-05,8.534350720412351e-05,0.09024762937493201,4.759960581064224,4.748620142936707,0.0023881544082622183,-0.11071975275187751,0.02843638546901522,4.893594453926632,3.3631177935196606,3.2065898112639726,0.04881447003475254,0.9409625500125843,True
1,6029,M6a_superellipse_island_primitives,2.561024904251098,2.575483893513422,0.014458989262323918,1.6310534477233887,0.9861387610435486,1.0970065593719482,0.8989360661691275,1.103958010673523,1.4424481391906738,0.012967851288838001,35.751257297826065,0.40405525849990065,2.3044628095626862,0.7301643230623298,2.561022333675292,2.5705758059935135e-06,0.7136413228698771,0.0016131028657346835,0.0015665535408548369,4.654932487967551e-05,0.021639102294569668,23.62204724409449,0.6,0.125,0.9009995386269279,3.1315690826800875,0.36496763287644274,0.157770921213785,0.7136413228698771,23.62204724409449,0.987032148711162,7.667792216228759,0.9785064458847046,0.04320268201801026,False,0.2536812275648117,0.33592918515205383,0.24483718957021758,0.3503115177154541,0.42805883288383484,0.181627638996716,0.3430483490228653,0.510769784450531,0.32836992424697714,1.0187133252620697,0.9801638126373291,0.03932966319274259,1.0254260301589966,4.758741855621338,0.7845174079052647,4.5253172759559474e-05,8.534350720412351e-05,0.46975260049574113,5.768864790201188,4.748620142936707,0.2148507601270308,1.034740586200988,0.02843638546901522,35.38790827788079,6.0791978095458585,3.2065898112639726,0.8958451711507067,0.7551628104297824,True
1,6029,M6b_multiscale_laguerre_terraces,2.561024904251098,2.575483893513422,0.014458989262323918,0.44577693939208984,1.0934503078460693,1.0970065593719482,0.9967582221860962,1.1212470531463623,1.4096519947052002,0.003505733484057092,34.81067982545149,0.017357560166306296,0.4143151044845581,0.08134972140420271,2.5610224208249837,2.4834261145301184e-06,1.0536064295313443,0.0018253042493353577,0.0017551454017208541,7.015884761466101e-05,0.45331914076795066,31.496062992125985,0.8,0.11111111111111116,0.10818790704248984,0.3041004110361638,0.05984533747125937,0.006777583794472242,1.0536064295313443,31.496062992125985,0.9964942665159429,7.586844121221984,1.0466400384902954,0.03383552336080341,False,0.2457723394036293,0.33592918515205383,0.26838050914693895,0.3243694603443146,0.42805883288383484,0.24223159195422825,0.2889716774225235,0.510769784450531,0.4342428111063979,1.067123532295227,0.9801638126373291,0.08871957782639947,0.9452426135540009,4.758741855621338,0.8013671171430704,1.5711644983488282e-05,8.534350720412351e-05,0.8159011095488569,4.962541173696518,4.748620142936707,0.04504909306717375,0.016288881153512205,0.02843638546901522,0.4271817291525728,3.4800348478599648,3.2065898112639726,0.08527596377791948,0.7316194908530611,True
1,6029,M6c_island_structure_plus_spectral_prior,2.561024904251098,2.575483893513422,0.014458989262323918,0.3407100737094879,1.1104696393013,1.0970065593719482,1.012272561010993,1.090160608291626,1.3829143047332764,0.02218046327599044,36.40527638381927,0.0023825469647289488,0.5575331449508667,0.05610636666518798,2.5610223465533886,2.5576977096264386e-06,0.6777812096321331,0.001590098867106815,0.001547242233631176,4.285663347576312e-05,0.01951418156323559,23.62204724409449,0.6,0.0,0.008653545582426536,0.25146964204570565,0.06431675288560165,0.0009303099485764577,0.6777812096321331,23.62204724409449,0.9778195367240096,7.741819106258736,1.047397494316101,0.023714972491139307,False,0.2904319167137146,0.33592918515205383,0.1354370815317684,0.3430909067392349,0.42805883288383484,0.19849590667752492,0.35087525844573975,0.510769784450531,0.31304617240974897,1.0207564234733582,0.9801638126373291,0.041414108858810465,1.0148399472236633,4.758741855621338,0.7867419628940646,4.374141866426932e-05,8.534350720412351e-05,0.4874663568764621,4.814242858886718,4.748620142936707,0.013819323082226633,0.12121685512567687,0.02843638546901522,3.262737796185695,3.4885309747513107,3.2065898112639726,0.08792554710207934,0.8645629184682316,True
2,6047,M5_cloudlike_spectral_hybrid,3.348536252975464,2.3676269354742043,0.9809093175012595,1.6402578353881836,1.1113712787628174,1.102499008178711,1.008047418200188,1.1059365272521973,1.3904407024383545,0.011887180435471847,47.25039036548822,0.010750270086727465,0.4292215633392349,0.2662473459254082,3.348532852594495,3.4003809687987996e-06,0.8348965951632618,0.0008551609735926169,0.0011361008307730386,0.000280939857180166,0.6815819967717309,15.748031496062993,0.5,0.25,0.266480052163037,0.4458683650735753,0.10823065180331448,0.0032104384490287963,0.8348965951632618,15.748031496062993,0.9881128195645281,9.940592931373573,1.0470155477523804,0.0326356388813098,False,0.42007023096084595,0.39140765368938446,0.07322947571742605,0.4803448021411896,0.5027503967285156,0.044566040590167916,0.7500307857990265,0.6040414273738861,0.2416876588412813,1.031592071056366,0.9567328691482544,0.07824462221597558,0.9830369055271149,4.3265016078948975,0.7727871165624225,0.00045819166374494816,0.00013667912734787374,2.3523162800034956,4.880648336410522,4.901745465993882,0.004304003488088427,-0.3561190667724501,-0.40445865330085984,0.1195167568647665,3.5906717208887518,3.5980931908667824,0.0020626119403657746,1.073229475717426,True
2,6047,M6a_superellipse_island_primitives,3.348536252975464,2.3676269354742043,0.9809093175012595,1.4027836322784424,1.0436005592346191,1.102499008178711,0.9465773225126162,1.1091549396514893,1.4166765213012695,-0.0014643197228011978,40.3944272009431,0.3007992122305936,1.989543886184693,0.5423020593997853,3.348532815201475,3.4377739890345538e-06,1.0852599857960021,0.004251769259552729,0.00413642852942601,0.00011534073012705844,0.16861019704484503,23.62204724409449,0.75,0.1071428571428572,0.7216520844743087,2.1573791064549352,0.23851570166115169,0.08983005890835671,1.0852599857960021,23.62204724409449,1.0014643197228013,8.727887223148873,0.9887481927871704,0.02957607020267681,False,0.2483881488442421,0.39140765368938446,0.3653978237192076,0.32832367718219757,0.5027503967285156,0.3469449664910124,0.31547214090824127,0.6040414273738861,0.47773095252790976,1.1295912861824036,0.9567328691482544,0.18067573782433013,1.0657175779342651,4.3265016078948975,0.753676833035363,3.731517239445589e-05,0.00013667912734787374,0.7269870453629554,5.291110782623291,4.901745465993882,0.07943401372646784,0.5820299845149053,-0.40445865330085984,2.4390345706906102,5.134314448913541,3.5980931908667824,0.42695427176434025,0.6346021762807924,False
