growth_run_id,predicted_rq_absolute_error_nm,realized_rq_absolute_error_nm,rq_interval_lower_nm,rq_interval_upper_nm,rq_interval_covered,predicted_fsmi_absolute_error_nm,realized_fsmi_absolute_error_nm,fsmi_interval_lower_nm,fsmi_interval_upper_nm,fsmi_interval_covered,predicted_island_error_z,island_error_90_upper_z,realized_island_error_z,predicted_joint_error_index,realized_joint_error_index,joint_confidence_index
6022,1.274642879561808,0.9987899884026008,0.0280852019962933,5.268175080289865,True,1.0255840887953136,0.564356467319381,0.0,4.081926540167175,True,1.6525548644435906,2.3997722981704213,0.7613202532218083,0.6521739130434783,0.2391304347826087,25.0
6028,0.900422036808627,2.222056848353303,1.2096801154888437,6.491335391600938,True,0.7782832671744767,1.508955460224227,1.2444793276667858,5.610436215604787,True,1.6988694877832613,2.480366898971424,1.4520484592087881,0.5869565217391304,0.6086956521739131,45.833332
6029,1.8148692681588372,0.4600994239899858,0.0,5.22017274446303,True,1.392445948059488,0.4862196078370904,0.0,4.261835764651346,True,1.6440774094899169,2.42454001179616,1.400381835298281,0.6956521739130435,0.3695652173913043,12.5
6033,1.4884440795895078,0.9134545637609124,0.4908908654395718,6.414440680921944,True,0.981072548670345,0.6176406617142969,0.6353585708125102,4.869855846920129,True,1.6381972169304322,2.4224906544592,1.2600313382527928,0.5217391304347826,0.3695652173913043,70.833336
6047,0.3536402262352829,0.5476986368179313,1.4179736175044173,5.8106177842699775,True,0.542664808888502,0.0551977412103079,1.2504246036065654,4.752066840354915,True,1.6506893383340713,2.415260302148161,1.6792860722510263,0.3913043478260869,0.3695652173913043,83.333336
6048,0.963295708014944,0.2556534766510037,0.0,5.0050660484677145,True,0.5837673125042289,0.1525670438752431,0.0,4.139023747532549,True,1.7506365404222284,2.5731524647102186,1.0551650041136045,0.6304347826086957,0.15217391304347827,33.333332
6056,0.8318836894454411,0.6174568886773977,0.4181009243710565,4.797737079737772,True,0.5775930741703635,0.4305096503130543,0.3967347770615657,4.069350886094004,True,1.7521159030186728,2.562143893503806,1.065454893299468,0.6304347826086957,0.2608695652173913,33.333332
6057,0.7369982294209232,3.915325764004023,0.0,3.9583120261064506,False,0.599933275506324,3.124373804322145,0.0,2.7666465201773356,False,1.7287184160031346,2.486795019208191,0.9629369218424045,0.6086956521739131,0.5217391304347826,41.666668
6062,1.4053556702407164,2.0836659037881273,2.531000600575818,7.818760675473354,True,0.9255060250875417,1.4081083637923832,2.2291469717346266,6.426395434401954,True,1.667514662921345,2.410560934286753,2.0660058650425883,0.6086956521739131,0.8695652173913044,41.666668
6063,0.9535819041345874,0.0729155542825301,3.626110297066144,7.959238790995112,True,0.5319822842911123,0.4615284892037827,3.6004041790096712,7.08333549893259,True,1.7378879707652084,2.5218622636408385,1.5578082820831085,0.5434782608695652,0.4782608695652174,62.5
6070,0.8244491556431809,0.7668635520754572,0.0,4.636653406466013,True,0.7699468226411297,0.8389050059005445,0.0,3.662928015868277,True,1.6031915232199538,2.3707257163727604,1.5527162925650986,0.34782608695652173,0.5652173913043478,91.666664
