sample_id,growth_run_id,split,sq_nm,sa_nm,analysis_scale_nm,height_increment_rms_31nm,scale_dependent_rms_slope_31nm,curvature_relief_31nm,scale_dependent_rms_curvature_31nm_inv,sdq_31nm,sdr_31nm_percent,bearing_core_span_p90_p10_nm,bearing_peak_span_p99_p90_nm,bearing_valley_span_p10_p01_nm,bearing_core_equivalent_nm,island_prominence_nm,island_median_area_nm2,island_count_per_um2,island_boundary_contrast,functional_surface_morphology_index_nm
6062,6062,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,3.176725468703336,2.3825602485335473,31.31115459882583,4.074577081536352,0.13013180554156722,3.246157397924085,0.006622186452369805,0.11096969755926528,0.6110804262060023,7.794221472740179,2.334814987182612,5.8646217918396,1.9485553681850447,1.9003861256162435,1840.143075432462,64.0,1.1201136334492652,2.9879637346629377
6062,6062,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,3.1943477327811896,2.3820884933319197,31.31115459882583,4.110075582067831,0.13126553890229137,3.2914307183825784,0.006714544379802948,0.10997675431615017,0.6002934169821535,7.676401233673099,2.6026850032806426,5.832718658447266,1.9191003084182747,1.8917937594522118,1191.0187231206987,68.0,1.1117163676914381,3.0063906773478544
6062,6062,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,3.0080056131980175,2.2733040560078246,31.31115459882583,3.87013072903095,0.12360230015842597,3.1192741346237365,0.0063633436039616,0.10539054480342054,0.5514838673330075,7.130627155303955,2.4914162158966087,5.517082104682924,1.7826567888259888,1.928161366860521,1985.669478900586,64.0,1.1455061548808403,2.8513699247608644
6062,6062,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,4.490416913215696,3.2536910524784495,31.372549019607842,4.975065566816993,0.15858021494229166,3.799100329134086,0.007719890590685749,0.14401559355186097,1.0194647042706713,10.10994291305542,6.312521457672122,8.534386110305785,2.527485728263855,2.749652626848631,2675.8938869665512,43.0,1.1358642810149309,3.828761116454288
6062,6062,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,2.571070218601137,1.9205612577577515,31.31115459882583,3.3991243153709862,0.10855953282216088,2.7492481820343713,0.005608487769851541,0.08903673696814754,0.3942824645599232,6.129530549049377,1.8228081560134912,5.031391825675964,1.5323826372623444,1.8544134882640573,1910.9914560682594,81.0,1.1943896467043629,2.51037286788963
6063,6063,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,5.388033852375534,4.144106796581777,31.372549019607842,6.038233352883809,0.19246868812317142,4.492392265153877,0.009128681470050965,0.18302318417549865,1.6426944118066007,13.180349111557007,3.7405664443969746,9.166651153564452,3.2950872778892517,3.1665978714585066,4306.036139946174,31.0,1.1165490005953838,4.616442381979238
6063,6063,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,5.269697476676701,4.090882628152729,31.372549019607842,6.001804548042689,0.19130751996886072,4.464699750626594,0.009072409415140446,0.18152533690546163,1.615351491645066,12.756983280181885,3.542786121368408,9.819289207458498,3.189245820045471,3.8428985651055436,5259.515570934255,35.0,1.1718076149308483,4.661846661446762
6063,6063,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,4.916643587879698,3.760338948585506,31.31115459882583,5.613891318738618,0.17929365399221464,4.183110902960187,0.008533578922592712,0.16844043629380512,1.395213482429814,11.974002075195314,3.353761682510375,8.114442672729492,2.9935005187988284,2.8614572076943983,2278.637106935099,45.0,1.0500727260236942,4.250566066839259
6063,6063,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,5.263829236733784,4.0417182828805505,31.31115459882583,5.873771318608841,0.18759357148806988,4.317149649920813,0.0088070190135701,0.17752091179979765,1.5466100984984785,12.842186212539673,3.715701580047609,8.396910524368286,3.210546553134918,3.240373995392633,2860.7427208075947,35.0,1.174026851678249,4.508979965279951
6063,6063,retrospective_full26_loo_orientation90_keyframe_locked_exclude6022_6081,4.569733769002783,3.489819804570101,31.372549019607842,5.052503849084469,0.16104856018956745,3.733282937132207,0.0075861475933444306,0.15389905727174483,1.1676220671335302,11.299129486083984,3.893458843231204,8.320772027969358,2.824782371520996,3.3056739087473828,3598.615916955017,33.0,1.2890821995804387,3.9813198512726706
