growth_run_id,predicted_rq_absolute_error_nm,realized_rq_absolute_error_nm,rq_interval_lower_nm,rq_interval_upper_nm,rq_interval_covered,predicted_fsmi_absolute_error_nm,realized_fsmi_absolute_error_nm,fsmi_interval_lower_nm,fsmi_interval_upper_nm,fsmi_interval_covered,predicted_island_error_z,island_error_90_upper_z,realized_island_error_z,predicted_joint_error_index,realized_joint_error_index,joint_confidence_index
6028,1.1637334020788637,0.1943686885589892,2.58194041356116,7.457935872040586,True,1.1074356286939508,1.377736028674081,0.5325818498106414,5.542805716662919,True,1.4297203834094812,1.9972723931929175,1.1929150936955846,0.4807692307692308,0.5769230769230769,55.555557
6029,1.2168822985919232,0.8793627923392515,0.0,4.039174566565375,True,2.160593884293216,0.634678810677126,0.0,4.115931846305669,True,1.5457316457789216,2.1276164778299833,1.0447463668344583,0.7692307692307692,0.25,14.814815
6033,0.5206041307551412,0.0183814946454505,0.4541907995398835,3.6095038794736585,True,0.9469538139184962,0.070277666575669,0.0,3.5844652102175343,True,1.4380062589532143,2.003834302514394,1.176286797298458,0.3846153846153846,0.17307692307692307,85.18519
6047,0.3335842820266467,0.8413261616324563,0.9911228056664902,4.023297377019524,True,0.911594108910413,0.7367715730029469,0.3463489137123237,4.072215669864275,True,1.5685516716852341,2.1814832587185213,1.3640963944047857,0.5192307692307692,0.40384615384615385,51.851852
6048,0.8717637697191198,1.5183814991902254,1.2515832896325825,5.4161455376434375,True,1.0965163363248267,0.7311402756706911,0.1647801606933083,4.496126993226184,True,1.82668072243737,2.4377172055590295,1.5498105307855978,0.7884615384615385,0.5192307692307692,11.111111
6056,1.1399228401255244,0.9951856064871744,0.0,3.4713526278909503,True,0.8972957077256867,0.9557100520979293,0.0,2.859526939115354,True,1.5512909394539103,2.116747349436876,1.4764647581694506,0.42307692307692313,0.5384615384615384,74.07407
6057,2.5666972679925233,0.8545347200576221,0.0298207357660613,6.17018699162968,True,0.665337434151106,2.5780113883178104,0.0,1.9756322747204544,False,1.6740445000291868,2.292224018318324,1.54525196543225,0.46153846153846156,0.8076923076923077,62.962963
6062,1.7004380085994957,0.7182566621644595,0.7943588084458852,6.826885760923927,True,1.974274534548996,1.3705050120274422,1.8290040739257205,6.751339609552968,True,1.2310868320387458,1.8030924251994427,1.0126288667633405,0.5384615384615385,0.46153846153846156,37.037037
6063,1.9808346992513923,0.5960778472991013,2.0426334126325205,7.256613041969716,True,1.3652049015942636,1.0178723000038783,0.5732500014052695,6.275354289337245,True,1.1688425461318366,1.8338056398687075,1.3697840538351302,0.42307692307692313,0.5192307692307692,74.07407
6070,0.6183007186192483,0.785926063078074,0.2950881185175948,3.2229640636453487,True,0.9105486012965692,0.6416207587671168,0.0315090511007511,3.3012354174601892,True,1.1853679316754233,1.7568948823762296,1.8133366705805114,0.21153846153846156,0.5769230769230769,100.0
