target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
Rq_nm,M14d_r3d_causal_temporal,0.6086956521739131,14,2.0305084511221194,1.7340173358386473,0.6052602649846313,6080;6028;6063;6095;6057;6085;6081;6099;6078;6084;6022;6070;6048;6047
Rq_nm,M14d_r3d_causal_temporal,0.5217391304347826,12,2.1753982831299084,1.8945449423459162,0.6331138119976567,6080;6028;6063;6095;6057;6085;6081;6099;6078;6084;6022;6070
Rq_nm,M14e_multiview_curated20_r3d80,1.0,23,1.4947259897420282,1.210423358934575,0.5932883152565289,6063;6080;6028;6099;6095;6057;6022;6085;6078;6084;6081;6090;6048;6070;6047;6029;6056;6062;6072;6033;6082;6094;6101
Rq_nm,M14e_multiview_curated20_r3d80,0.9130434782608695,21,1.6093861192184495,1.4367413659010375,0.5683349793100905,6063;6080;6028;6099;6095;6057;6022;6085;6078;6084;6081;6090;6048;6070;6047;6029;6056;6062;6072;6033;6082
Rq_nm,M14e_multiview_curated20_r3d80,0.8260869565217391,19,1.6707839792006933,1.4367413659010375,0.5747803307426128,6063;6080;6028;6099;6095;6057;6022;6085;6078;6084;6081;6090;6048;6070;6047;6029;6056;6062;6072
Rq_nm,M14e_multiview_curated20_r3d80,0.7391304347826086,17,1.7598280547647738,1.4515657436385117,0.547117325767952,6063;6080;6028;6099;6095;6057;6022;6085;6078;6084;6081;6090;6048;6070;6047;6029;6056
Rq_nm,M14e_multiview_curated20_r3d80,0.6086956521739131,14,2.078520561586881,1.6940719904405064,0.5169608907689782,6063;6080;6028;6099;6095;6057;6022;6085;6078;6084;6081;6090;6048;6070
Rq_nm,M14e_multiview_curated20_r3d80,0.5217391304347826,12,2.2347287904079858,1.8066132546672065,0.5132826582845581,6063;6080;6028;6099;6095;6057;6022;6085;6078;6084;6081;6090
Rq_nm,M14f_multiview_curated40_r3d60,1.0,23,1.4612446385708133,1.2655673538627283,0.5653160584897815,6099;6022;6080;6063;6095;6090;6028;6057;6085;6084;6078;6048;6081;6047;6029;6062;6070;6056;6033;6072;6082;6094;6101
Rq_nm,M14f_multiview_curated40_r3d60,0.9130434782608695,21,1.5764291322132686,1.3672153290303999,0.535433221929419,6099;6022;6080;6063;6095;6090;6028;6057;6085;6084;6078;6048;6081;6047;6029;6062;6070;6056;6033;6072;6082
Rq_nm,M14f_multiview_curated40_r3d60,0.8260869565217391,19,1.6102188207365902,1.3672153290303999,0.5141935613981856,6099;6022;6080;6063;6095;6090;6028;6057;6085;6084;6078;6048;6081;6047;6029;6062;6070;6056;6033
Rq_nm,M14f_multiview_curated40_r3d60,0.7391304347826086,17,1.7508872144585481,1.3807711220815375,0.5105349496563074,6099;6022;6080;6063;6095;6090;6028;6057;6085;6084;6078;6048;6081;6047;6029;6062;6070
Rq_nm,M14f_multiview_curated40_r3d60,0.6086956521739131,14,2.034352079785305,1.6577932714268264,0.46344173599708777,6099;6022;6080;6063;6095;6090;6028;6057;6085;6084;6078;6048;6081;6047
Rq_nm,M14f_multiview_curated40_r3d60,0.5217391304347826,12,2.3581805130155318,1.9227993333016773,0.4316721928420072,6099;6022;6080;6063;6095;6090;6028;6057;6085;6084;6078;6048
Rq_nm,M14g_multiview_curated60_r3d40,1.0,23,1.4655696000763263,1.1910191806031225,0.5093670304120774,6022;6099;6080;6090;6063;6095;6028;6057;6085;6078;6084;6048;6081;6033;6062;6047;6094;6070;6082;6029;6072;6056;6101
Rq_nm,M14g_multiview_curated60_r3d40,0.9130434782608695,21,1.5762480256667766,1.2348943810798492,0.46538594864022254,6022;6099;6080;6090;6063;6095;6028;6057;6085;6078;6084;6048;6081;6033;6062;6047;6094;6070;6082;6029;6072
Rq_nm,M14g_multiview_curated60_r3d40,0.8260869565217391,19,1.6803267942673414,1.325487527931727,0.4202600709878762,6022;6099;6080;6090;6063;6095;6028;6057;6085;6078;6084;6048;6081;6033;6062;6047;6094;6070;6082
Rq_nm,M14g_multiview_curated60_r3d40,0.7391304347826086,17,1.8051241976930197,1.3652506860568527,0.39104168363115394,6022;6099;6080;6090;6063;6095;6028;6057;6085;6078;6084;6048;6081;6033;6062;6047;6094
Rq_nm,M14g_multiview_curated60_r3d40,0.6086956521739131,14,2.1423796505057022,1.636047668451008,0.3659250294893474,6022;6099;6080;6090;6063;6095;6028;6057;6085;6078;6084;6048;6081;6033
Rq_nm,M14g_multiview_curated60_r3d40,0.5217391304347826,12,2.3764076617508993,1.9147086158769497,0.3484692901900669,6022;6099;6080;6090;6063;6095;6028;6057;6085;6078;6084;6048
Rq_nm,M14h_nested_support_aware_selector,1.0,23,1.7655339167886246,1.1922228629410065,0.27485849514911725,6099;6080;6090;6095;6028;6063;6022;6057;6085;6078;6084;6033;6081;6048;6029;6070;6056;6062;6094;6072;6047;6082;6101
Rq_nm,M14h_nested_support_aware_selector,0.9130434782608695,21,1.8518807574479657,1.3807711220815375,0.21591102153839886,6099;6080;6090;6095;6028;6063;6022;6057;6085;6078;6084;6033;6081;6048;6029;6070;6056;6062;6094;6072;6047
Rq_nm,M14h_nested_support_aware_selector,0.8260869565217391,19,1.9505319644882075,1.4515657436385117,0.1917287255683073,6099;6080;6090;6095;6028;6063;6022;6057;6085;6078;6084;6033;6081;6048;6029;6070;6056;6062;6094
Rq_nm,M14h_nested_support_aware_selector,0.7391304347826086,17,2.1117446011359644,1.5091655010450586,0.17774785282566843,6099;6080;6090;6095;6028;6063;6022;6057;6085;6078;6084;6033;6081;6048;6029;6070;6056
Rq_nm,M14h_nested_support_aware_selector,0.6086956521739131,14,2.458679607690925,1.733733905774238,0.10781464346886623,6099;6080;6090;6095;6028;6063;6022;6057;6085;6078;6084;6033;6081;6048
Rq_nm,M14h_nested_support_aware_selector,0.5217391304347826,12,2.6685025586389934,2.0881904416046866,0.0808387884424788,6099;6080;6090;6095;6028;6063;6022;6057;6085;6078;6084;6033
