alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3352266948443967,0.3346404720991464,0.3350215168835591
0.1,0.3764453420159764,0.358467796844625,0.3701532012060034
10.0,0.4144439977649528,0.4069561124189048,0.41182323789383596
100.0,0.6327105403379034,0.6183531751982151,0.6276854625390125
