sample_id,growth_run_id,scan_id,second_order_afm_path,raw_afm_path,first_order_afm_path,scan_size_x_um,scan_size_y_um,resolution_x,resolution_y,height_unit,rq_nm,ra_nm,robust_height_range_nm,p99_minus_p1_nm,p95_minus_p5_nm,height_skewness,height_kurtosis,mean_absolute_gradient,rms_gradient,psd_low_fraction,psd_mid_fraction,psd_high_fraction,psd_slope,correlation_length_nm,directional_correlation_length_x_nm,directional_correlation_length_y_nm,anisotropy,source_hash,physical_rq,physical_ra,physical_robust_height_range,physical_p95_p5,physical_peak_to_valley,physical_skewness,physical_kurtosis,physical_mean_abs_gradient,physical_rms_gradient,physical_slope_q05,physical_slope_q50,physical_slope_q95,physical_autocorr_length_nm,physical_corr_length_x_nm,physical_corr_length_y_nm,physical_anisotropy_ratio,physical_gradient_orientation_entropy,physical_q01,physical_q05,physical_q25,physical_q50,physical_q75,physical_q95,physical_q99,physical_psd_low_fraction,physical_psd_mid_fraction,physical_psd_high_fraction,physical_psd_slope,unit_rq,unit_ra,unit_robust_height_range,unit_p95_p5,unit_peak_to_valley,unit_skewness,unit_kurtosis,unit_mean_abs_gradient,unit_rms_gradient,unit_slope_q05,unit_slope_q50,unit_slope_q95,unit_autocorr_length_nm,unit_corr_length_x_nm,unit_corr_length_y_nm,unit_anisotropy_ratio,unit_gradient_orientation_entropy,unit_q01,unit_q05,unit_q25,unit_q50,unit_q75,unit_q95,unit_q99,unit_psd_low_fraction,unit_psd_mid_fraction,unit_psd_high_fraction,unit_psd_slope,computed_rq_nm,centered_map_paths,unit_shape_paths,pyramid_paths
6022,6022,N6022_Ctr_000,data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy,data/pair/6022/AFM/N6022 Ctr.000,data/plane_corrected_afm/6022/N6022_Ctr_000/N6022_Ctr_000_plane_corrected.npy,1.0,1.0,256,256,nm,1.6494020223617554,1.3025197562298647,7.541475772857666,7.541475772857666,5.313721656799316,-0.5434922089658589,3.318957971541109,59.15471734644831,92.94702927785548,0.9995396697099912,0.0004057931813409,5.453710866775631e-05,-3.612888699283716,54.90196078431372,43.13725490196078,78.4313725490196,1.818181818181818,a702e45eae8d4690cf9b586fcbc100a1ad44885814deb98841aff47e89f3550a,1.6494021341060698,1.3025197607700505,7.541475486755372,5.313721656799316,13.723841667175291,-0.5434922089658589,3.318957971541109,59.15471734644831,92.94702927785548,8.167910603940474,33.78624891243164,220.02850959907985,54.90196078431372,43.13725490196078,78.4313725490196,1.818181818181818,0.9950354836963278,-4.31779139120272,-2.973352349588187,-0.959793067762168,0.1858998618633432,1.1907357804090664,2.3403693072111293,3.223684095552652,0.9995396697201632,0.0004057931726338,5.4537107203091886e-05,-3.612888707698482,0.9999990127301532,0.7896912738022597,4.572243577241898,3.221601575613022,8.320486545562744,-0.5434921746143974,3.3189580640479748,35.86430384100138,56.35189612528069,4.952039420407939,20.483913478785844,133.3988224358078,54.90196078431372,43.13725490196078,78.4313725490196,1.818181818181818,0.9950354837321472,-2.617789331501482,-1.8026831482110004,-0.5819030587134341,0.1127072985711118,0.7219189073386213,1.4189184274020217,1.954454245740416,0.9995396697099912,0.0004057931813409,5.453710866775631e-05,-3.612888699283716,1.6494020223617554,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_000__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_000__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_000__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_000__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6022__N6022_Ctr_000__laplacian_256.npz""}"
6022,6022,N6022_Ctr_001,data/afm_second_order/6022/N6022_Ctr_001/N6022_Ctr_001_height.npy,data/pair/6022/AFM/N6022 Ctr.001,data/plane_corrected_afm/6022/N6022_Ctr_001/N6022_Ctr_001_plane_corrected.npy,0.5,0.5,256,256,nm,0.8236469030380249,0.5725675258838061,4.5172200202941895,4.5172200202941895,2.8257851600646973,-0.6951408730540907,5.511920962377731,63.47612532361639,89.21057413613838,0.99916417553337,0.0006872221524145,0.0001486023142155,-3.171748096817669,25.49019607843137,23.52941176470588,29.41176470588235,1.25,9a714c3c8c955daf21f3e9587547808d18c67e1004e709272e2534594e642b43,0.8236469511346425,0.5725675258404438,4.517220145463944,2.8257851004600525,8.7320237159729,-0.6951408730540907,5.511920962377731,63.47612532361639,89.21057413613838,11.87853984761157,46.15955818419695,188.89368986441443,25.49019607843137,23.52941176470588,29.41176470588235,1.25,0.99648549930444,-2.543128218456157,-1.6197662077387651,-0.2974129192074616,0.0565957675213138,0.4293540768781821,1.2060188927212874,1.974091927007787,0.9991641755454558,0.0006872221397996,0.0001486023147444,-3.1717480975289107,0.9999990179812384,0.6951606666394881,5.4844077110290534,3.4308173954486847,10.601647853851318,-0.6951408627377931,5.511920983053494,77.06707689058393,108.3115605629544,14.421868096152238,56.04282706920583,229.3379548998489,25.49019607843137,23.52941176470588,29.41176470588235,1.25,0.9964854993351157,-3.087640453068179,-1.9665763384975616,-0.361092366961402,0.0687135525666054,0.5212836407743272,1.464241056951123,2.3967672579608745,0.99916417553337,0.0006872221524145,0.0001486023142155,-3.171748096817669,0.8236469030380249,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_001__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_001__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_001__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_001__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6022__N6022_Ctr_001__laplacian_256.npz""}"
6022,6022,N6022_Ctr_002,data/afm_second_order/6022/N6022_Ctr_002/N6022_Ctr_002_height.npy,data/pair/6022/AFM/N6022 Ctr.002,data/plane_corrected_afm/6022/N6022_Ctr_002/N6022_Ctr_002_plane_corrected.npy,1.0,1.0,256,256,nm,1.8789509534835815,1.4351221726963537,8.429588317871094,8.429588317871094,6.226930618286133,-1.0014772085711396,5.169143933513469,68.60941629670012,107.14269214235986,0.9996661762145868,0.0002940336854078,3.979010000528905e-05,-3.73204976117915,50.98039215686274,43.13725490196078,58.8235294117647,1.3636363636363638,2df47320266cb2d4c6b8ec8e842a8561c06e44c09fd213810dbfeb9d03f6817f,1.8789509720101605,1.435122176895499,8.429588818550114,6.226930618286133,18.28890085220337,-1.0014772085711396,5.169143933513469,68.60941629670012,107.14269214235986,9.331590173127768,38.245366967172394,253.93457332405995,50.98039215686274,43.13725490196078,58.8235294117647,1.3636363636363638,0.9917135719189432,-5.045485263502457,-3.658907144701341,-1.004855185186723,0.2971802731992214,1.2628351157547444,2.568023473584792,3.3841035550476564,0.9996661762214112,0.0002940336787232,3.9790099865643936e-05,-3.732049753852164,0.9999990195209372,0.7637883031896457,4.486322873830797,3.3140431940555573,9.733560800552368,-1.0014772301564987,5.169144036713344,36.51470975789747,57.02255645918897,4.966378600592353,20.354618280410772,135.1468602542883,50.98039215686274,43.13725490196078,58.8235294117647,1.3636363636363638,0.9917135719735116,-2.685264574267319,-1.9473119365948948,-0.5347953128594669,0.158162714264938,0.6720952254753796,1.3667312574606625,1.8010582995634783,0.9996661762145868,0.0002940336854078,3.979010000528905e-05,-3.73204976117915,1.8789509534835815,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_002__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_002__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_002__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_002__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6022__N6022_Ctr_002__laplacian_256.npz""}"
6022,6022,N6022_Ctr_003,data/afm_second_order/6022/N6022_Ctr_003/N6022_Ctr_003_height.npy,data/pair/6022/AFM/N6022 Ctr.003,data/plane_corrected_afm/6022/N6022_Ctr_003/N6022_Ctr_003_plane_corrected.npy,0.5,0.5,256,256,nm,2.484881639480591,1.767752547765415,12.94525146484375,12.94525146484375,7.536373615264893,-1.5188038228846616,7.078028168827723,89.8083226356567,141.79830848785952,0.9998567268654962,0.0001259401806064,1.733295389748381e-05,-3.6351041972047584,50.98039215686274,39.2156862745098,74.50980392156862,1.9,9705df322416eac3255fe589c32b7f2e396928660b8a77689865c082032a32b7,2.484881734449215,1.7677525566916072,12.94525158405304,7.536373853683472,21.34406805038452,-1.5188038228846616,7.078028168827723,89.8083226356567,141.79830848785952,14.01890903110993,50.60189816757452,335.0736247542258,50.98039215686274,39.2156862745098,74.50980392156862,1.9,0.9899227483165368,-8.260717083362486,-4.428388763812926,-0.8690209282912278,0.5606430129729247,1.305499102326486,3.107985089870546,4.684534500690555,0.9998567268659564,0.0001259401796749,1.733295436873239e-05,-3.63510418153887,0.999999048436523,0.7114024219793439,5.209599858522416,3.0328873693943024,8.589562892913818,-1.5188037675241408,7.07802802744928,36.14185581159272,57.06435509285676,5.641676225209213,20.36388853980749,134.84476968752796,50.98039215686274,39.2156862745098,74.50980392156862,1.9,0.9899227484511126,-3.3243872980301696,-1.7821308354561645,-0.3497229347651321,0.2256214042479675,0.5253762771660965,1.250756533938138,1.885212560492246,0.9998567268654962,0.0001259401806064,1.733295389748381e-05,-3.6351041972047584,2.484881639480591,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_003__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_003__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_003__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_003__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6022__N6022_Ctr_003__laplacian_256.npz""}"
6022,6022,N6022_Ctr_004,data/afm_second_order/6022/N6022_Ctr_004/N6022_Ctr_004_height.npy,data/pair/6022/AFM/N6022 Ctr.004,data/plane_corrected_afm/6022/N6022_Ctr_004/N6022_Ctr_004_plane_corrected.npy,1.0,1.0,256,256,nm,1.3613553047180176,0.939911950497738,7.523115158081055,7.523115158081055,4.257963180541992,-1.2628403554670729,10.287417772734823,65.50256072773517,98.6882042116999,0.9990628050902332,0.0008353692185124,0.0001018256912542,-3.5501596430513005,35.29411764705882,31.37254901960784,39.2156862745098,1.25,ecc8f6f38c3a687237c02ec6552909fa41209ace547c1014c798202d82177e95,1.3613552454665558,0.9399119511547352,7.523115849494935,4.257963240146637,18.966548919677734,-1.2628403554670729,10.287417772734823,65.50256072773517,98.6882042116999,9.667103395341226,40.64630782676943,217.887056334529,35.29411764705882,31.37254901960784,39.2156862745098,1.25,0.9971525159310648,-4.319362914761417,-2.271525240143649,-0.5596403690184278,0.0518661675845461,0.7277054576073961,1.986438000002988,3.203752934733518,0.9990628050955038,0.0008353692143659,0.0001018256901301,-3.5501596466407808,0.999999015215032,0.6904230415444381,5.5261905074119575,3.127735584974289,13.932094097137451,-1.262840339475905,10.287417229684118,48.11565277958239,72.49254545212536,7.101079550902841,29.857201152131545,160.05141318697522,35.29411764705882,31.37254901960784,39.2156862745098,1.25,0.997152515924008,-3.1728372193612295,-1.6685748673714833,-0.4110902376212316,0.0380988870076698,0.5345443509779734,1.4591607176028056,2.3533532880507275,0.9990628050902332,0.0008353692185124,0.0001018256912542,-3.5501596430513005,1.3613553047180176,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_004__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_004__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_004__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_004__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6022__N6022_Ctr_004__laplacian_256.npz""}"
6022,6022,N6022_Ctr_005,data/afm_second_order/6022/N6022_Ctr_005/N6022_Ctr_005_height.npy,data/pair/6022/AFM/N6022 Ctr.005,data/plane_corrected_afm/6022/N6022_Ctr_005/N6022_Ctr_005_plane_corrected.npy,0.5,0.5,256,256,nm,0.8987980484962463,0.5390653945987905,5.733935356140137,5.733935356140137,2.5753893852233887,-1.5376247347630256,13.274446119888276,60.69845463125592,90.6348189671733,0.9992963872451708,0.0005884084495506,0.0001152043052785,-3.2009929380996702,27.45098039215686,23.52941176470588,41.17647058823529,1.75,8d2c51dcd579030ff6c96d65245e9b514e2289b1493ce8a867d5d43923006505,0.8987980456304382,0.5390653938003652,5.733935511112213,2.5753894448280334,10.521923065185549,-1.5376247347630256,13.274446119888276,60.69845463125592,90.6348189671733,11.1030273109558,43.49791284176099,168.92545528748843,27.45098039215686,23.52941176470588,41.17647058823529,1.75,0.9981562207158996,-3.272820607315796,-1.2952925537936866,-0.2625880365483938,0.031970107160461,0.3245929206497491,1.2800968910343469,2.461114903796417,0.9992963872477552,0.0005884084473926,0.0001152043048519,-3.2009929381525644,0.999998987730642,0.5997619257051078,6.37955288887024,2.865367472171783,11.706647872924805,-1.5376248587856112,13.27444657007652,67.53284978474198,100.83992516494492,12.353181832455242,48.395600680909986,187.9457118741908,27.45098039215686,23.52941176470588,41.17647058823529,1.75,0.998156220829658,-3.6413268411480426,-1.441137012275362,-0.2921543681942463,0.0355698110587358,0.3611407315410136,1.4242304598964215,2.738226047722197,0.9992963872451708,0.0005884084495506,0.0001152043052785,-3.2009929380996702,0.8987980484962463,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_005__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6022__N6022_Ctr_005__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_005__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6022__N6022_Ctr_005__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6022__N6022_Ctr_005__laplacian_256.npz""}"
6028,6028,N6028_1um_003,data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy,data/pair/6028/AFM/N6028_1um.003,data/plane_corrected_afm/6028/N6028_1um_003/N6028_1um_003_plane_corrected.npy,1.0,1.0,256,256,nm,5.783085823059082,4.456272641926213,29.914703369140625,29.914703369140625,18.892730712890625,-0.6084254170117586,3.8399942722050495,267.65083055450384,366.4191996390337,0.9996546447358892,0.0003239217470498,2.14335170609528e-05,-4.215171857906764,35.29411764705882,39.2156862745098,35.29411764705882,1.1111111111111112,17caabd1a61f02b9f0ab8261ff67c5b4891b9f700211fd01c54b163f2d94bf0a,5.7830861223943595,4.45627265976959,29.91470503807069,18.892730236053467,38.57649803161621,-0.6084254170117586,3.8399942722050495,267.65083055450384,366.4191996390337,16.273361303225315,192.35075136003024,797.1010188270387,35.29411764705882,39.2156862745098,35.29411764705882,1.1111111111111112,0.9927736608343782,-17.898410048768753,-10.4181864884355,-3.236394884870285,0.6816145602009358,3.9050439569494784,8.474543747617966,12.016294989301931,0.999654644736574,0.0003239217464246,2.1433517001180975e-05,-4.215171870929055,0.9999990472307289,0.7705692648815858,5.172787714004517,3.266891062259674,6.670566558837891,-0.608425360112225,3.839994215077835,46.28161654324624,63.36043418884768,2.8139598880872394,33.260888195877094,137.8330240081919,35.29411764705882,39.2156862745098,35.29411764705882,1.1111111111111112,0.9927736607224956,-3.0949552560271183,-1.801490756315128,-0.5596305305184286,0.1178633546410639,0.675252017932995,1.465400305944546,2.077832457977399,0.9996546447358892,0.0003239217470498,2.14335170609528e-05,-4.215171857906764,5.783085823059082,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_1um_003__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_1um_003__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_1um_003__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_1um_003__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6028__N6028_1um_003__laplacian_256.npz""}"
6028,6028,N6028_1um_004,data/afm_second_order/6028/N6028_1um_004/N6028_1um_004_height.npy,data/pair/6028/AFM/N6028_1um.004,data/plane_corrected_afm/6028/N6028_1um_004/N6028_1um_004_plane_corrected.npy,1.0,1.0,256,256,nm,5.864989280700684,4.509716097961705,29.395442962646484,29.395442962646484,19.20970344543457,-0.642960733039738,3.717432071886479,263.8150076572044,365.80159273826285,0.9996845510093316,0.0002879573977447,2.749159292362978e-05,-3.978251473581519,35.29411764705882,39.2156862745098,39.2156862745098,1.0,ab597e13163cffaf7229a65a88f5bf75369251374d57439e0e7834d0386d469d,5.8649896432008575,4.509716116214069,29.395443487167363,19.209704399108887,36.057634353637695,-0.642960733039738,3.717432071886479,263.8150076572044,365.80159273826285,16.225526110955393,180.7763016391065,804.0711644629201,35.29411764705882,39.2156862745098,39.2156862745098,1.0,0.9949162143868084,-17.876564043783087,-10.807185000203988,-3.1295358002413702,0.6807291000853586,3.77962791321383,8.4025193989049,11.518879443384272,0.9996845510079172,0.0002879573991985,2.749159288448185e-05,-3.978251468683452,0.9999990595568388,0.7689206899045568,5.012014847993851,3.2753146290779114,6.147939443588257,-0.6429606822168696,3.717432027635629,44.98128290619449,62.37031396973271,2.766503858983433,30.822921155396784,137.09665298509435,35.29411764705882,39.2156862745098,39.2156862745098,1.0,0.9949162143666076,-3.0480098868671197,-1.8426587308707971,-0.5335956389966745,0.1160664347049456,0.6444383834537726,1.4326558982071145,1.9640049611267312,0.9996845510093316,0.0002879573977447,2.749159292362978e-05,-3.978251473581519,5.864989280700684,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_1um_004__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_1um_004__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_1um_004__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_1um_004__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6028__N6028_1um_004__laplacian_256.npz""}"
6028,6028,N6028_500_nm_005,data/afm_second_order/6028/N6028_500_nm_005/N6028_500_nm_005_height.npy,data/pair/6028/AFM/N6028_500 nm.005,data/plane_corrected_afm/6028/N6028_500_nm_005/N6028_500_nm_005_plane_corrected.npy,0.5,0.5,256,256,nm,5.712728500366211,4.555001743947213,29.03241920471191,29.03241920471191,18.585494995117188,-0.2598844454144136,3.207850343841006,298.6296043494368,405.81764165848296,0.9998520830350188,0.0001386621950125,9.254769968399e-06,-4.350772408470242,33.33333333333333,35.29411764705882,33.33333333333333,1.0588235294117647,89c049dcb3d6cb6811d0b2ff93684a0aec117563ad75e8b340e505e282dbd366,5.712728816288668,4.555001735766482,29.032418537139897,18.585495710372925,34.727779388427734,-0.2598844454144136,3.207850343841006,298.6296043494368,405.81764165848296,20.942819713936014,209.2115246434809,859.225374607236,33.33333333333333,35.29411764705882,33.33333333333333,1.0588235294117647,0.9858140973390817,-14.889961398581672,-9.816762078742194,-3.67499570939939,0.4144197365244155,3.9771146884163144,8.768733631630731,14.142457138558225,0.9998520830352168,0.0001386621950158,9.25476976735884e-06,-4.350772402954032,0.9999990532877774,0.7973417924680917,5.082053029537201,3.2533449828624725,6.079011917114258,-0.2598845121700376,3.2078502431310576,52.27437423642316,71.03737540976415,3.6659788325955542,36.6219744917349,150.40527296756446,33.33333333333333,35.29411764705882,33.33333333333333,1.0588235294117647,0.985814097373384,-2.606451060111465,-1.7183999734472652,-0.643298895890655,0.0725431499529462,0.6961840820956807,1.5349450094152073,2.4756019694257363,0.9998520830350188,0.0001386621950125,9.254769968399e-06,-4.350772408470242,5.712728500366211,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_500_nm_005__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_500_nm_005__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_500_nm_005__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_500_nm_005__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6028__N6028_500_nm_005__laplacian_256.npz""}"
6028,6028,N6028_500_nm_006,data/afm_second_order/6028/N6028_500_nm_006/N6028_500_nm_006_height.npy,data/pair/6028/AFM/N6028_500 nm.006,data/plane_corrected_afm/6028/N6028_500_nm_006/N6028_500_nm_006_plane_corrected.npy,1.0,1.0,256,256,nm,2.319988489151001,1.8111764952228704,11.293359756469728,11.293359756469728,7.6623735427856445,-0.1184826587285926,3.380983029848207,127.6132834504166,167.50440687629077,0.9995393261081964,0.0004255271141131,3.5146777690413476e-05,-3.9870925450086903,35.29411764705882,31.37254901960784,39.2156862745098,1.25,ca188b27863a2b056684c3e3af9ffd39dfecc7e66e17fd24c405e3caad3fa49c,2.3199886153722815,1.811176495309102,11.293360233306888,7.662373661994934,19.11820602416992,-0.1184826587285926,3.380983029848207,127.6132834504166,167.50440687629077,17.713453913472502,97.75195137574596,343.59336293659135,35.29411764705882,31.37254901960784,39.2156862745098,1.25,0.9957706137459876,-5.849222016603571,-3.963918531210047,-1.4724795463391367,0.0947473627618727,1.4648881015471396,3.698455130784887,5.444138216703316,0.9995393261119768,0.0004255271115482,3.5146776474894546e-05,-3.987092567201649,0.9999990482447062,0.7806826116632359,4.867847001552583,3.302760273218155,8.240638494491577,-0.1184826482151483,3.38098303120254,55.00594321699173,72.20046093310494,7.635138365691282,42.13462620118363,148.10116392322328,35.29411764705882,31.37254901960784,39.2156862745098,1.25,0.9957706137382998,-2.521226447672371,-1.7085922716565172,-0.6346919743723909,0.0408395284407099,0.6314197869591673,1.5941680015616375,2.346620553880212,0.9995393261081964,0.0004255271141131,3.5146777690413476e-05,-3.9870925450086903,2.319988489151001,"{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_500_nm_006__centered_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/physical_maps/6028__N6028_500_nm_006__centered_256.npy""}","{""128"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_500_nm_006__unit_128.npy"", ""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/unit_shape_maps/6028__N6028_500_nm_006__unit_256.npy""}","{""256"": ""outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/afm_texture_dataset/multiscale_pyramids/6028__N6028_500_nm_006__laplacian_256.npz""}"
