sample_id,track,method,method_family,method_label,seed,amplitude_key,conditioned_rq_nm,source_sample_ids,source_scan_ids,source_afm_paths,source_contributions,heldout_source_contribution,largest_single_source_contribution,source_group_count,uses_predicted_rq_not_true_rq,oracle_uses_true_descriptors,full_cohort_development,strict_seed_selection,measured_rq_nm,conditioned_rq_error_nm,measured_ra_nm,histogram_wasserstein,gradient_distribution_error,seam_energy,patch_boundary_energy,repeated_patch_fraction,source_dominance_penalty,exact_identity,maximum_ssim_to_any_source,normalized_psd_log_distance,psd_low_band_error,psd_mid_band_error,psd_high_band_error,psd_slope_error,correlation_length_abs_error_nm,correlation_length_relative_error,anisotropy_error,skewness_error,kurtosis_error,height_quantile_error,ra_rq_error,visual_composite_score,retrospective_only_uses_true_afm_for_evaluation,trial_id,map_path,identity_ok
6070,strict,A2,retrieval,Retrieved real AFM exemplar,0,q90,5.074138935483241,"['6056', '6057', '6072', '6022', '6047']","['GdSb_N6056_ctr_013', 'GdSb_N6057_edge_014', '6072_500_nm_004', 'N6022_Ctr_000', 'N6047_1um_008']","['data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy', 'data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy', 'data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy', 'data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy']",{'6056': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,5.074134246222944,4.689260296508735e-06,4.043779617600343,0.0700681843306799,46.9458051349371,0.3082254827022552,0.3082254827022552,0.1999999999999999,0.3,False,0.99999999999998,0.6228428359981082,0.0016129619774307,0.0015415377800776,7.142419735304467e-05,0.0753688702022512,0.0,0.0,0.0178571428571427,0.3707713779896435,0.8533442214537956,0.1243792486244014,0.025030037534735,0.1941747860523154,True,visual_trial_0015_strict_A2_s0_q90,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A2/6070__A2__seed0__q90.npy,True
6072,strict,A2,retrieval,Retrieved real AFM exemplar,0,q50,2.1186244810567665,"['6056', '6084', '6048', '6022', '6082']","['GdSb_N6056_ctr_013', 'N6084_1um_006', 'N6048_1um_027', 'N6022_Ctr_000', 'N6082_1um_001']","['data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy', 'data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy', 'data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy', 'data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy']",{'6056': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,2.118622413993719,2.0670630473951235e-06,1.6884145589348565,0.0690470386528668,47.4868958088681,0.3082254528999328,0.3082254528999328,0.1999999999999999,0.3,False,0.999999999999973,0.351101658229922,0.0004584948967567,0.0004565736322245,1.921264532160456e-06,0.1893717894650364,7.843137254901961,0.3333333333333333,0.0416666666666667,0.4819427445643221,0.987921533472362,0.1500973662361502,0.023343989967433,0.1922451895694101,True,visual_trial_0014_strict_A2_s0_q50,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A2/6072__A2__seed0__q50.npy,True
6078,strict,A2,retrieval,Retrieved real AFM exemplar,0,q10,0.001,"['6084', '6082', '6048', '6022', '6033']","['N6084_1um_006', 'N6082_1um_001', 'N6048_1um_027', 'N6022_Ctr_000', 'N6033_1um_016']","['data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy', 'data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy', 'data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy', 'data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy', 'data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy']",{'6084': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,0.0009999990441843,9.558156746549554e-10,0.0007879034180635,0.1270884686112816,46.25280106204548,0.297454297542572,0.297454297542572,0.1999999999999999,0.3,False,0.9999999999999912,0.267845420098386,0.0001192821537038,0.0001124358014941,6.846352210002085e-06,0.1154573665557054,7.843137254901958,0.2857142857142856,0.0833333333333332,0.705373385687281,0.8151560635820325,0.2388042578207594,0.014272879035876,0.1851662954284651,True,visual_trial_0013_strict_A2_s0_q10,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A2/6078__A2__seed0__q10.npy,True
6080,strict,C1,residual,Laplacian residual transfer,1,q50,1.621651952773592,"['6078', '6072', '6022', '6056', '6048']","['N78_Ctr_000', '6072_500_nm_004', 'N6022_Ctr_000', 'GdSb_N6056_ctr_013', 'N6048_1um_027']","['data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy', 'data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy', 'data/afm_second_order/6022/N6022_Ctr_000/N6022_Ctr_000_height.npy', 'data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy']","{'6078': 0.6666666666666666, '6072': 0.16666666666666666, '6022': 0.16666666666666666}",0.0,0.6666666666666666,3,True,False,False,fixed_seed_grid_no_outer_afm_selection,1.6216504373967082,1.515376883753916e-06,1.2961345340401147,0.108882087113678,18.038650569741435,0.2617708742618561,0.2617708742618561,0.0,0.0,False,0.6257859334762039,0.7695493236677334,1.6866644733326552e-05,2.330820870078288e-05,6.4415639673672774e-06,0.6518766920123684,7.843137254901958,0.2499999999999999,0.3333333333333335,0.5940949114845288,0.4809690630361105,0.2136748751625421,0.0151453211023282,0.2874727699441287,True,visual_trial_0047_strict_C1_s1_q50,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/C1/6080__C1__seed1__q50.npy,True
6081,strict,A1,retrieval,Retrieved real AFM exemplar,0,q50,2.7517034186557643,"['6085', '6070', '6056', '6090', '6029']","['N6085_1um_000', 'N69_Edg_002', 'GdSb_N6056_ctr_013', 'N6090_1um_001', 'N6029_1um_008']","['data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy', 'data/afm_second_order/6070/N69_Edg_002/N69_Edg_002_height.npy', 'data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy', 'data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy']",{'6085': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,2.751700856100969,2.562554795471073e-06,2.188678662132862,0.0376423985939599,10.019493804133733,0.2140428125858307,0.2140428125858307,0.1999999999999999,0.3,False,0.999999999999978,0.4716849960464282,0.0005201171750718,0.0004958119974026,2.4305177669170143e-05,0.0470326512414276,3.9215686274509807,0.0769230769230769,11.616666666666667,0.2048399127695592,0.0719420464149305,0.0695918963024659,0.0018542523093413,0.2576044631117942,True,visual_trial_0010_strict_A1_s0_q50,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A1/6081__A1__seed0__q50.npy,True
6082,strict,A2,retrieval,Retrieved real AFM exemplar,0,q10,0.9998035678847476,"['6029', '6085', '6048', '6094', '6078']","['N6029_1um_008', 'N6085_1um_000', 'N6048_1um_027', 'N6094_150nm_002', 'N78_Ctr_000']","['data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy', 'data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy', 'data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy', 'data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy', 'data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy']",{'6029': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,0.999802566277868,1.00160687954709e-06,0.7918672275198274,0.0463882388169333,8.320416766388291,0.2569157183170318,0.2569157183170318,0.1999999999999999,0.3,False,0.9999999999999862,0.2692716863795537,5.849232372867608e-05,4.702791634563896e-05,1.1464407383097526e-05,0.2216985378406732,3.9215686274509807,0.1,0.0,0.2296502141379981,0.1795558494004869,0.0986684511016525,0.0076765587256721,0.1282327057280899,True,visual_trial_0013_strict_A2_s0_q10,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A2/6082__A2__seed0__q10.npy,True
6084,strict,A2,retrieval,Retrieved real AFM exemplar,0,q10,0.8728125674837641,"['6048', '6033', '6029', '6082', '6085']","['N6048_1um_027', 'N6033_1um_016', 'N6029_1um_008', 'N6082_1um_001', 'N6085_1um_000']","['data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy', 'data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy', 'data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy', 'data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy', 'data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy']",{'6048': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,0.87281174945467,8.180290941295354e-07,0.6858217764942652,0.0869736049887923,9.914303448262444,0.2842437028884887,0.2842437028884887,0.1999999999999999,0.3,False,0.99999999999998,0.2167431351164667,4.509540067909601e-05,5.275299379896704e-05,7.657593119614713e-06,0.1513110234686738,0.0,0.0,0.0,0.4920139147212944,0.1234424873153829,0.1965848270537596,0.0021431696888121,0.1207926748250713,True,visual_trial_0013_strict_A2_s0_q10,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A2/6084__A2__seed0__q10.npy,True
6085,strict,A1,retrieval,Retrieved real AFM exemplar,0,q50,2.567352283767561,"['6029', '6070', '6056', '6033', '6090']","['N6029_1um_008', 'N69_Edg_002', 'GdSb_N6056_ctr_013', 'N6033_1um_016', 'N6090_1um_001']","['data/afm_second_order/6029/N6029_1um_008/N6029_1um_008_height.npy', 'data/afm_second_order/6070/N69_Edg_002/N69_Edg_002_height.npy', 'data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy', 'data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy']",{'6029': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,2.567349785529703,2.4982378579174735e-06,2.03340161925553,0.0345477776334361,33.57752269069175,0.2569158673286438,0.2569158673286438,0.1999999999999999,0.3,False,0.9999999999999918,0.2956935310954932,1.3169349625585802e-05,1.089996203573507e-05,2.2693875898717354e-06,0.1071688641429027,11.764705882352942,0.25,0.0277777777777779,0.1546092107591551,0.2534272094228158,0.086414787958243,0.0033676012123261,0.1530156502386155,True,visual_trial_0010_strict_A1_s0_q50,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A1/6085__A1__seed0__q50.npy,True
6090,strict,A2,retrieval,Retrieved real AFM exemplar,0,q10,0.001,"['6082', '6084', '6048', '6033', '6085']","['N6082_1um_001', 'N6084_1um_006', 'N6048_1um_027', 'N6033_1um_016', 'N6085_1um_000']","['data/afm_second_order/6082/N6082_1um_001/N6082_1um_001_height.npy', 'data/afm_second_order/6084/N6084_1um_006/N6084_1um_006_height.npy', 'data/afm_second_order/6048/N6048_1um_027/N6048_1um_027_height.npy', 'data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy', 'data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy']",{'6082': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,0.0009999990829449,9.170550323896879e-10,0.0007843458841176,0.0744633576773717,27.96889647343329,0.2685211896896362,0.2685211896896362,0.1999999999999999,0.3,False,0.9999999999999828,0.2242725795226529,5.3269270071321095e-05,4.7858762597283785e-05,5.4105074740215866e-06,0.0403064445349534,7.843137254901961,0.1666666666666666,0.1111111111111111,0.2777910053992228,0.2094412076474792,0.0920242766450558,0.0107730673685572,0.1337081699074655,True,visual_trial_0013_strict_A2_s0_q10,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A2/6090__A2__seed0__q10.npy,True
6094,strict,A1,retrieval,Retrieved real AFM exemplar,0,q50,3.6372901267305497,"['6080', '6062', '6090', '6056', '6070']","['N80_Ctr_000', 'N62_Ctr_001', 'N6090_1um_001', 'GdSb_N6056_ctr_013', 'N69_Edg_002']","['data/afm_second_order/6080/N80_Ctr_000/N80_Ctr_000_height.npy', 'data/afm_second_order/6062/N62_Ctr_001/N62_Ctr_001_height.npy', 'data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy', 'data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6070/N69_Edg_002/N69_Edg_002_height.npy']",{'6080': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,3.637286669327843,3.4574027067968416e-06,2.852080745216963,0.0193270577558242,24.520463577659,0.2617486715316772,0.2617486715316772,0.1999999999999999,0.3,False,0.9999999999999986,0.6513366561436077,0.0001222940068138,0.0001141809131402,8.113093673632326e-06,0.37253122131587,0.0,0.0,0.1428571428571428,0.0386168718495446,0.012198348001521,0.0328166198517594,0.0079752990661772,0.1793879741161123,True,visual_trial_0010_strict_A1_s0_q50,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A1/6094__A1__seed0__q50.npy,True
6095,strict,A6,retrieval,Retrieved real AFM exemplar,0,q50,4.62780761769412,"['6090', '6085', '6047', '6028', '6063']","['N6090_1um_001', 'N6085_1um_000', 'N6047_1um_008', 'N6028_1um_003', 'N63_Ctr_002']","['data/afm_second_order/6090/N6090_1um_001/N6090_1um_001_height.npy', 'data/afm_second_order/6085/N6085_1um_000/N6085_1um_000_height.npy', 'data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy', 'data/afm_second_order/6028/N6028_1um_003/N6028_1um_003_height.npy', 'data/afm_second_order/6063/N63_Ctr_002/N63_Ctr_002_height.npy']",{'6090': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,4.627803171129609,4.4465645103741736e-06,3.676032351693073,0.2484468924683551,20.515820542737583,0.2268121242523193,0.2268121242523193,0.1999999999999999,0.3,False,0.999999999999968,0.1943995488716864,2.9591588613153696e-05,2.8961340986304116e-05,6.302476268742321e-07,0.0453970002230712,11.764705882352942,0.3333333333333334,0.0,0.7298942042299688,1.225248519841525,0.3113146127334666,0.0525438231861915,0.1974234036832083,True,visual_trial_0031_strict_A6_s0_q50,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A6/6095__A6__seed0__q50.npy,True
6099,strict,A4,retrieval,Retrieved real AFM exemplar,0,q50,3.3760974095918765,"['6094', '6062', '6078', '6056', '6033']","['N6094_150nm_002', 'N62_Ctr_001', 'N78_Ctr_000', 'GdSb_N6056_ctr_013', 'N6033_1um_016']","['data/afm_second_order/6094/N6094_150nm_002/N6094_150nm_002_height.npy', 'data/afm_second_order/6062/N62_Ctr_001/N62_Ctr_001_height.npy', 'data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy', 'data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6033/N6033_1um_016/N6033_1um_016_height.npy']",{'6094': 1.0},0.0,1.0,1,True,False,False,fixed_seed_grid_no_outer_afm_selection,3.3760940514695728,3.35812230378707e-06,2.6203482684744643,0.257231172309646,40.49635754913281,0.3055367767810821,0.3055367767810821,0.1999999999999999,0.3,False,0.9999999999999792,0.5659619752564103,0.0001312231576698,0.0001212789023452,9.944255324640992e-06,0.2754928068818465,3.921568627450977,0.111111111111111,0.1428571428571428,0.5564820682394906,1.808049890225773,0.411091140870537,0.1112460784275262,0.2559958236342112,True,visual_trial_0025_strict_A4_s0_q50,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/A4/6099__A4__seed0__q50.npy,True
6101,strict,G4,diffusion,Conditional high-frequency residual diffusion fallback,2,q90,3.4028019541957937,"['6070', '6072', '6056', '6047', '6078']","['N69_Edg_002', '6072_500_nm_004', 'GdSb_N6056_ctr_013', 'N6047_1um_008', 'N78_Ctr_000']","['data/afm_second_order/6070/N69_Edg_002/N69_Edg_002_height.npy', 'data/afm_second_order/6072/6072_500_nm_004/6072_500_nm_004_height.npy', 'data/afm_second_order/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy', 'data/afm_second_order/6047/N6047_1um_008/N6047_1um_008_height.npy', 'data/afm_second_order/6078/N78_Ctr_000/N78_Ctr_000_height.npy']","{'6070': 0.5, '6072': 0.125, '6056': 0.125, '6047': 0.125, '6078': 0.125}",0.0,0.5,5,True,False,False,fixed_seed_grid_no_outer_afm_selection,3.40279857783886,3.376356933593172e-06,2.669374454672355,0.0673533654336248,14.130641047491537,0.2808230221271515,0.2808230221271515,0.0,0.0,False,0.2212927506285613,0.3259729958228272,0.0001174776830143,0.0001257648299553,8.287146940853782e-06,0.2534047881667827,19.607843137254896,0.263157894736842,0.0040485829959513,0.0861983770250615,0.3896206006708049,0.0999969373789753,0.0259426033682674,0.2251075784022027,True,visual_trial_0084_strict_G4_s2_q90,outputs/rheed_video_afm_story/variants/afm_second_order_y2_v1/phase7a_reconstruction_first/generated_maps/strict/G4/6101__G4__seed2__q90.npy,True
