growth_run_id,true__log_rq_nm,predicted__log_rq_nm,true__unit_ra,predicted__unit_ra,true__unit_psd_mid_fraction,predicted__unit_psd_mid_fraction,true__unit_psd_high_fraction,predicted__unit_psd_high_fraction,true__unit_psd_slope,predicted__unit_psd_slope,true__log_unit_autocorr_length_nm,predicted__log_unit_autocorr_length_nm,true__log_unit_anisotropy_ratio,predicted__log_unit_anisotropy_ratio,true__unit_skewness,predicted__unit_skewness,true__unit_kurtosis,predicted__unit_kurtosis
6022,-0.5529801249504089,-0.054814450442790985,-0.8223584890365601,-0.07847532629966736,-0.4532696306705475,0.24047501385211945,-0.36937668919563293,0.2926251292228699,0.15838778018951416,0.3606225252151489,1.7966293096542358,-0.09880375862121582,0.97834312915802,0.023997223004698753,-1.9125133752822876,0.19593362510204315,2.3215861320495605,-0.0315256267786026
6028,1.176545262336731,-0.10128479450941086,-0.4175681173801422,0.0006757912924513221,-0.5897176861763,0.02487393654882908,-0.4417148530483246,0.015733813866972923,-0.5637480020523071,0.04263725504279137,0.1453334540128708,-0.017993232235312462,0.2700052857398987,-0.030485117807984352,-0.9647127389907837,0.04205026477575302,0.20002897083759308,0.0004312517703510821
6029,-0.06002141907811165,0.07163365185260773,0.46409788727760315,0.03943837434053421,-0.48743724822998047,-0.12161630392074585,-0.4629986882209778,-0.15459829568862915,-0.7690163850784302,-0.1738186925649643,0.1453334540128708,-0.03491319343447685,0.2700052857398987,-0.09552927315235138,0.27940499782562256,-0.05995194986462593,-0.30324679613113403,-0.038856104016304016
6033,-0.226052924990654,-0.19823630154132843,0.47519686818122864,0.07933670282363892,-0.45119330286979675,-0.21953339874744415,-0.44398751854896545,-0.27690550684928894,-0.7065866589546204,-0.3295547068119049,-0.38358014822006226,-0.02208876796066761,0.2700052857398987,-0.1410703957080841,0.8238595128059387,-0.1335814893245697,-0.8211975693702698,-0.04414637014269829
6047,0.5110746622085571,-0.0052904705516994,-0.6546171307563782,0.08349086344242096,-0.35548651218414307,-0.11704735457897186,-0.3827117085456848,-0.14685966074466705,-0.21399343013763428,-0.1809416562318802,-0.38358014822006226,-0.010180916637182236,-0.4595048725605011,-0.05891244858503342,-0.692029595375061,-0.010699529200792313,0.42055249214172363,-0.06702470034360886
6048,-0.4087675213813782,-0.12066937983036041,0.37543562054634094,0.3376123905181885,-0.44664129614830017,-0.8094193339347839,-0.43669652938842773,-1.0264440774917603,-0.6271160244941711,-1.2728859186172485,0.1453334540128708,-0.11631503701210022,-0.1588515043258667,-0.37803396582603455,0.5644262433052063,-0.4588612914085388,-0.6646928191184998,-0.19921240210533142
6056,0.08955240994691849,-0.01914042793214321,0.012964953668415546,-0.05410914868116379,0.3411594331264496,0.061495184898376465,-0.13615889847278595,0.09608782082796097,0.37774336338043213,0.12344665080308914,-0.5328859090805054,0.01806953176856041,-0.4595048725605011,0.033092740923166275,0.26682940125465393,0.021094409748911858,-0.28253141045570374,0.049273356795310974
6057,0.7610161304473877,-0.13147392868995667,-0.4770732820034027,-0.19750726222991943,-0.2420164793729782,0.4229353070259094,-0.3534137010574341,0.5099451541900635,-0.08663603663444519,0.6636891961097717,0.1453334540128708,0.0241867508739233,-0.5877082943916321,0.206542506814003,-0.24218863248825073,0.1633499413728714,0.09190590679645538,0.1699857860803604
6062,0.39148828387260437,-0.0012792445486411452,-1.694090723991394,0.4292578399181366,-0.9089217185974121,-0.41944918036460876,-0.504845917224884,-0.5287555456161499,-0.9442383646965027,-0.6549028754234314,-1.3247967958450317,0.059007324278354645,-0.7129604816436768,-0.15671269595623016,-1.8500890731811523,0.05153492093086243,2.111210584640503,-0.4260652959346771
6063,1.1855648756027222,-0.14143873751163483,-0.7842206358909607,-0.10099603235721588,-0.53175950050354,0.24905923008918762,-0.4739331901073456,0.28743278980255127,-1.2340035438537598,0.42838457226753235,-0.38358014822006226,0.02695704624056816,-0.5877082943916321,0.1013798862695694,-1.2889108657836914,0.1337108016014099,0.5107783079147339,0.08228866010904312
6070,0.09874722361564636,0.06816421449184418,-0.2666700482368469,-0.07565850019454956,3.5091285705566406,0.00015210734272841364,0.12919168174266815,0.19206184148788452,0.49934351444244385,0.24428647756576538,-0.9832128882408142,0.041494742035865784,-1.5465505123138428,0.1120406910777092,-0.7585086226463318,0.11399757862091064,0.4662281274795532,0.035769976675510406
6072,-0.7258301973342896,-0.05755021795630455,-1.1005812883377075,-0.10852424800395966,1.6258554458618164,0.3051057457923889,0.22432966530323029,0.532585084438324,0.6103049516677856,0.679847240447998,-1.6754381656646729,0.1815679520368576,-0.29164841771125793,0.2270018309354782,-1.235533356666565,0.2953896224498749,1.7291003465652466,0.015207122080028057
6078,-0.6925766468048096,0.014464166015386581,-0.586951732635498,-0.041668541729450226,-0.05037255585193634,0.1031700074672699,-0.36657506227493286,0.13699868321418762,-0.3047364056110382,0.19254112243652344,-0.9832128882408142,0.04045170545578003,-0.29164841771125793,0.037954241037368774,-0.03963986039161682,0.04283073917031288,0.6035513281822205,0.02248779684305191
6080,0.7503703236579895,-0.1832403838634491,-0.675593376159668,0.3065617084503174,-0.6287006139755249,-0.43707072734832764,-0.4801505208015442,-0.5943922400474548,-1.471459984779358,-0.6457675695419312,-0.38358014822006226,-0.014814608730375767,-1.0030276775360107,-0.13566933572292328,-0.9035166501998901,-0.14089268445968628,0.2243841290473938,-0.19246920943260193
6082,-0.36945122480392456,-0.05198140814900398,0.13483014702796936,-0.0009372683125548065,-0.5255352258682251,-0.01701366901397705,-0.441731333732605,-0.03287968784570694,-0.5986925363540649,-0.018452556803822517,0.6184628009796143,-0.041332490742206573,-0.688836932182312,-0.009586382657289505,1.2838382720947266,-0.06270559132099152,-0.2847246527671814,0.004005322232842445
6084,-0.8078906536102295,0.005511901807039976,0.030135855078697205,0.4506276845932007,0.24071362614631653,-0.908549964427948,-0.3171043395996094,-0.9938457012176514,-0.17509181797504425,-1.3177286386489868,-0.6833965182304382,-0.01218989584594965,-0.29164841771125793,-0.36268168687820435,-0.14701971411705017,-0.24116657674312592,0.11956620216369629,-0.39014554023742676
6085,-0.09331484884023666,0.06534522026777267,0.6588431596755981,0.23592044413089752,-0.5892049670219421,-0.6554944515228271,-0.46396493911743164,-0.8788827657699585,-0.7399141788482666,-1.0772217512130737,0.6184628009796143,-0.1907672882080078,-0.7297455668449402,-0.28425323963165283,0.7504565715789795,-0.41681429743766785,-0.8536645770072937,-0.1370036005973816
6090,0.016625283285975456,-0.046462371945381165,0.1257072240114212,0.0548175647854805,-0.6282991170883179,-0.12263377755880356,-0.4413064420223236,-0.16846658289432526,-0.43152081966400146,-0.20087262988090515,0.6184628009796143,-0.055729955434799194,0.7953972220420837,-0.12302714586257935,1.0271046161651611,-0.09733700007200241,-0.6274483799934387,-0.02397005632519722
6094,0.7999208569526672,-0.17060278356075287,-0.7100374698638916,0.014339526183903217,-0.5161168575286865,0.018381427973508835,-0.4095008969306946,0.010864600539207458,-0.18598027527332306,0.022305794060230255,-0.38358014822006226,0.0020764863584190607,-0.5236065983772278,-0.0006644391105510294,-0.8274089694023132,0.03584442287683487,0.5876428484916687,-0.01694149523973465
6095,2.0090200901031494,-0.06290857493877411,2.0067951679229736,-0.09538394957780838,-0.6225809454917908,-0.0005292005371302366,-0.4517761468887329,-0.016033492982387543,-0.6368018388748169,0.003545572282746434,0.1453334540128708,-0.020671911537647247,0.4993373453617096,-0.051151975989341736,-0.22524909675121307,0.004220493603497744,-1.7698646783828735,0.07676205784082413
6099,2.0612001419067383,-0.175548255443573,3.623676061630249,-0.13550899922847748,-0.6829879879951477,-0.40170052647590637,-0.48308950662612915,-0.5654198527336121,-0.6011186242103577,-0.698919951915741,0.1453334540128708,-0.10153080523014069,0.0870593935251236,-0.2727433741092682,0.9814491271972656,-0.32718777656555176,-2.3275885581970215,0.07729565352201462
