alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.39922763494561014,0.347069899307366,0.3809724274722247
0.1,0.43326820869570987,0.40624820121688177,0.42381120607812
10.0,0.4600402195955245,0.4202372445576486,0.44610917833226793
100.0,0.6026378873199594,0.6092412607799607,0.6049490680309598
