cross_validation_fold,growth_run_id,method,true_rq_nm,generated_rq_nm,rq_absolute_error_nm,condition_descriptor_mae_z,generated_pairwise_l1,real_pairwise_l1,diversity_ratio,unit_l1,unit_rmse,ssim,gradient_mae,physical_ra_error_nm,physical_robust_height_range_error_nm,physical_histogram_wasserstein_nm,reconstructed_rq_nm,rq_architectural_consistency_error_nm,normalized_psd_log_distance,psd_low_band_error,psd_mid_band_error,psd_high_band_error,psd_slope_error,correlation_length_abs_error_nm,correlation_length_relative_error,anisotropy_error,skewness_error,kurtosis_error,height_quantile_error,ra_rq_error,physical_psd_distance,physical_correlation_length_error_nm,ssim_penalty,composite_score,nearest_training_l1,max_training_ssim,exact_training_pixel_equality,generated_mean_gradient,real_mean_gradient,mean_gradient_relative_error,generated_rms_gradient,real_rms_gradient,rms_gradient_relative_error,generated_laplacian_rms,real_laplacian_rms,laplacian_rms_relative_error,generated_edge_energy_ratio,real_edge_energy_ratio,edge_energy_ratio_relative_error,generated_wrap_discontinuity_ratio,real_wrap_discontinuity_ratio,wrap_discontinuity_ratio_relative_error,generated_high_psd_fraction,real_high_psd_fraction,high_psd_fraction_relative_error,generated_robust_height_range,real_robust_height_range,robust_height_range_relative_error,generated_skewness,real_skewness,skewness_relative_error,generated_kurtosis,real_kurtosis,kurtosis_relative_error,sharpness_ratio,afm_texture_gate_pass
9,6078,M4b distinct + confidence,2.1140304803848267,2.6551888478966092,0.5411583675117826,1.9706439971923828,1.0942392349243164,1.1192016005516052,0.9776962741877907,1.1037760972976685,1.4055402278900146,0.004421808566207339,48.477017191598186,0.00138633505827368,0.07810779571533111,0.04560220799144321,2.1140283466051586,2.1337796680676036e-06,1.0436534890634712,0.003604137927155193,0.0037638327299775102,0.0001596948028223562,0.6086666108618153,23.62204724409449,0.75,0.19047619047619047,0.0729134564750471,0.03764155091465504,0.039097753805773676,0.000655778429971221,1.0436534890634712,23.62204724409449,0.9955781914337927,10.301421967252924,1.0272996425628662,0.03409253157741586,False,0.3708580583333969,0.3688677102327347,0.005395831745224959,0.42627425491809845,0.47630542516708374,0.10504010159328922,0.6851164400577545,0.6181396543979645,0.10835219061463046,1.0270692706108093,1.0176516771316528,0.009254240611778746,1.0147641599178314,3.792698860168457,0.7324427281651463,0.0003534545969302422,0.00012647061155545127,1.7947567627224559,4.908308258056641,4.917234530448914,0.0018153033655399053,-0.45076083174354953,0.11551095568386949,4.902321031584158,3.928749100343676,3.628403876435476,0.08277612805420591,1.005395831745225,True
10,6082,M4b distinct + confidence,1.863613247871399,2.6030322791257436,0.7394190312543447,0.7047183513641357,1.129595696926117,1.1276991367340088,1.0016817962613689,1.1210911273956299,1.3844796419143677,0.0018987653754271934,35.691681282512924,0.03654585629867868,0.46380639553070147,0.1480421097540422,1.8636114724854091,1.7753859897773339e-06,1.1008147841198728,0.001828428775101698,0.0017828456028143845,4.558317228728168e-05,0.31066756427242703,47.24409448818898,1.2,0.42500000000000004,0.20789339010547392,0.5670754532559816,0.11304177156782558,0.01961021443395694,1.1008147841198728,47.24409448818898,0.9981012346245728,7.885347080936178,1.056491732597351,0.028476561002813972,False,0.2072536051273346,0.3624376654624939,0.42816758610652234,0.2561410516500473,0.4387158155441284,0.4161572421719927,0.29242970049381256,0.5189223885536194,0.43646736594099317,1.0063337087631226,1.0093884468078613,0.003026325548305234,0.9943567216396332,4.839648723602295,0.794539484489795,3.761372666777094e-05,8.999938848445511e-05,0.5820668639957741,4.521211106777192,4.864923222064972,0.07065108730367337,0.31880878250683675,0.08795005206441722,2.6248845227895004,2.8652903873254094,3.432365839864702,0.16521416393121016,0.5718324138934776,False
11,6084,M4b distinct + confidence,2.012902617454529,2.8422909751040235,0.8293883576494947,0.4694623351097107,1.1800694465637207,1.1239952445030212,1.0498882911960121,1.1492695808410645,1.4426332712173462,0.009483543857217317,35.665297396794266,0.03269969627815317,0.25557780265808105,0.06736291891336998,2.0129008191207265,1.7983338023164208e-06,1.048019961128184,0.0015117963614659224,0.0014819726890746355,2.982367239119548e-05,0.3978016464122738,39.37007874015748,1.0,0.42500000000000004,0.1789956454224867,0.323057511885366,0.052838260350482544,0.01624504504867874,1.048019961128184,39.37007874015748,0.9905164561427827,7.80444285236416,1.06032395362854,0.035046844808566804,False,0.21887552738189697,0.31795524060726166,0.3116152859633094,0.26272183656692505,0.38969282805919647,0.325823269893445,0.3139522075653076,0.4963996857404709,0.3675414860567639,0.9901666045188904,1.055418074131012,0.061825234200055715,0.9403648376464844,4.692691326141357,0.799610762291558,4.404720438096554e-05,6.881040942726112e-05,0.359875856754966,4.631089849472046,4.690845305919647,0.01273873951293867,0.15039101489208104,0.3826999082308966,0.6070262582834361,3.033526426379381,3.2988096673245346,0.08041786817009937,0.6883847140366907,True
12,6085,M4b distinct + confidence,3.125662326812744,3.091129983015786,0.03453234379695802,0.855539083480835,1.0803595781326294,1.0266435146331787,1.0523220209681483,1.2139372825622559,1.5504697561264038,0.022239536842214,30.044981672980242,0.03601912593905121,0.16448301792144981,0.1123033795745001,3.1256593523395018,2.97447324237865e-06,0.4318986460147926,0.0004994565821674346,0.00047189283540122987,2.756374676596766e-05,0.05602761130776024,47.24409448818898,0.8571428571428571,2.857142857142857,0.016079084590797765,0.13323123965815942,0.034479056894779384,0.011523677502825125,0.4318986460147926,47.24409448818898,0.977760463157786,6.455799547536196,1.0655015707015991,0.033697508825377635,False,0.2072504311800003,0.28795458376407623,0.28026694879841735,0.25723981112241745,0.34392495453357697,0.25204668131371827,0.3166453242301941,0.401730015873909,0.21179570428319808,0.9952890276908875,1.0081535577774048,0.012760486720771715,1.0046661794185638,6.058495044708252,0.8341723196924817,2.1924912169949257e-05,4.78571558267568e-05,0.5418676310535968,4.549536089897156,4.69592296242714,0.03117318442002768,0.29720706824801824,0.26693391909657604,0.11341064954914717,2.9077965734109545,3.1456427348475104,0.07561130792180881,0.7197330512015827,True
13,6090,M4b distinct + confidence,4.685108184814453,2.5904786702816622,2.094629514532791,0.9041821956634521,1.154082179069519,1.1191179752349854,1.0312426434104878,1.1001880168914795,1.3614954948425293,0.022367356721431204,24.623263980380592,0.04427382887146569,1.4451712894439694,0.43592440991934245,4.685103717688602,4.4671258514483725e-06,0.6088407326159334,0.00017629784691264305,0.00015407471330727265,2.222313360512847e-05,0.595692087404184,94.48818897637796,0.48,1.8058823529411763,0.45877725302171357,0.12601388372828026,0.1623180405156952,0.009449905519225865,0.6088407326159334,94.48818897637796,0.9776326432785688,5.34941598626611,1.0598487854003906,0.03465245361906417,False,0.22095664590597153,0.19243782758712769,0.1481975694510048,0.2609122395515442,0.2294561266899109,0.13708987994965757,0.31390976905822754,0.2947201430797577,0.06511134861004976,1.0430558919906616,1.025087594985962,0.01752854789443216,0.9952019155025482,6.474496841430664,0.846288917907227,3.679560649409836e-05,2.3223350581488757e-05,0.5844228146574162,4.670398135185241,4.361937565803528,0.07071641093626954,0.1501924332264907,0.5001499052899615,0.6997051651156132,3.1018503251245635,2.975836440773909,0.04234570241296013,1.1481975694510047,True
14,6095,M4b distinct + confidence,9.867135047912598,2.8182027256670246,7.048932322245573,1.5396884679794312,1.1686712503433228,1.1093645095825195,1.0534601028323158,1.1054482460021973,1.3891915082931519,0.006225080330094297,36.74286883551169,0.3540904569245402,7.52566274642944,1.7125166342619451,9.867125651015842,9.396896755831108e-06,1.1569092905218936,0.001805734099367129,0.001766887936381966,3.884616298517073e-05,0.32611030363072757,70.86614173228347,2.25,0.25,0.4484684213756719,0.9727305393517787,0.2285295090930802,0.03588584285583962,1.1569092905218936,70.86614173228347,0.9937749196699057,8.39180347258986,1.064774751663208,0.021663230171976466,False,0.22913548350334167,0.3343275785446167,0.31463780373486877,0.27614545822143555,0.43132510781288147,0.35977420924628006,0.37848274409770966,0.45214322209358215,0.1629140378457927,1.066141426563263,0.9991855621337891,0.06701044026946079,1.0547864735126495,4.243812084197998,0.7514530679998324,8.621938367491437e-05,8.677488393813045e-05,0.006401624963418469,4.7877571129798895,4.084678220748902,0.17212589443632648,0.0403102625372858,-0.31434681572393974,1.1282349956192539,3.37247906474754,2.4684225292984654,0.3662486971815197,0.6853621962651313,True
