alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.364060447867209,0.41923411602675936,0.3833712317230516
0.1,0.4356031072616131,0.47532201346329134,0.44950472443220046
10.0,0.45622724275174537,0.44446675214536174,0.4521110710395111
100.0,0.6443458649784334,0.6514447728525482,0.6468304827343736
