alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3575492006031708,0.32859120217247745,0.34741390115242815
0.1,0.38482065827121065,0.35725626040309155,0.375173119017369
10.0,0.41815069991577153,0.3894442219106589,0.4081034326139821
100.0,0.6314511772984895,0.60635586354303,0.6226678174840787
