alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.48997461450229624,0.6861193623487712,0.62294228611285
10.0,0.5050941024382216,0.7046384847088436,0.38141160708722943
1.0,0.5076366960359273,0.715153621185328,0.7848304825524833
0.3,0.5364860314412206,0.7589261448081183,0.8949691658679725
30.0,0.5599283207181508,0.7861185084900452,0.1741863101213431
