alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.47508134720196343,0.6656803538247689,0.6118384621685476
1.0,0.48720308416559016,0.6818315453030411,0.7702386456969483
10.0,0.5014720693530372,0.6972334900935826,0.37831030097958956
0.3,0.5183773529607674,0.715523819084015,0.8803461238097945
30.0,0.5597097665021085,0.7832867188453023,0.17629987752367687
