alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.4778842158325958,0.6653059129249762,0.6175539913516976
1.0,0.48735206013349747,0.6824370361570207,0.7728502184019457
10.0,0.49791590920158174,0.6938242370760079,0.38568921156292685
0.3,0.5144588201028412,0.7155763998144433,0.8801304550603026
30.0,0.5548550632882763,0.7779765450473836,0.18154665556097466
