alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3359185490513963,0.31790039053212055,0.32961219356964977
0.1,0.35974425114096775,0.34479800128109456,0.3545130636900121
10.0,0.41393269620079903,0.39621873671803787,0.4077328103818326
100.0,0.6256263535455582,0.6166464103021024,0.6224833734103487
