method,growth_group_count,median_cross_validation_fold,mean_cross_validation_fold,median_true_rq_nm,mean_true_rq_nm,median_generated_rq_nm,mean_generated_rq_nm,median_rq_absolute_error_nm,mean_rq_absolute_error_nm,median_condition_descriptor_mae_z,mean_condition_descriptor_mae_z,median_generated_pairwise_l1,mean_generated_pairwise_l1,median_real_pairwise_l1,mean_real_pairwise_l1,median_diversity_ratio,mean_diversity_ratio,median_unit_l1,mean_unit_l1,median_unit_rmse,mean_unit_rmse,median_ssim,mean_ssim,median_gradient_mae,mean_gradient_mae,median_physical_ra_error_nm,mean_physical_ra_error_nm,median_physical_robust_height_range_error_nm,mean_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,mean_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,mean_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,mean_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,mean_normalized_psd_log_distance,median_psd_low_band_error,mean_psd_low_band_error,median_psd_mid_band_error,mean_psd_mid_band_error,median_psd_high_band_error,mean_psd_high_band_error,median_psd_slope_error,mean_psd_slope_error,median_correlation_length_abs_error_nm,mean_correlation_length_abs_error_nm,median_correlation_length_relative_error,mean_correlation_length_relative_error,median_anisotropy_error,mean_anisotropy_error,median_skewness_error,mean_skewness_error,median_kurtosis_error,mean_kurtosis_error,median_height_quantile_error,mean_height_quantile_error,median_ra_rq_error,mean_ra_rq_error,median_physical_psd_distance,mean_physical_psd_distance,median_physical_correlation_length_error_nm,mean_physical_correlation_length_error_nm,median_ssim_penalty,mean_ssim_penalty,median_composite_score,mean_composite_score,median_nearest_training_l1,mean_nearest_training_l1,median_max_training_ssim,mean_max_training_ssim,median_exact_training_pixel_equality,mean_exact_training_pixel_equality,median_generated_mean_gradient,mean_generated_mean_gradient,median_real_mean_gradient,mean_real_mean_gradient,median_mean_gradient_relative_error,mean_mean_gradient_relative_error,median_generated_rms_gradient,mean_generated_rms_gradient,median_real_rms_gradient,mean_real_rms_gradient,median_rms_gradient_relative_error,mean_rms_gradient_relative_error,median_generated_laplacian_rms,mean_generated_laplacian_rms,median_real_laplacian_rms,mean_real_laplacian_rms,median_laplacian_rms_relative_error,mean_laplacian_rms_relative_error,median_generated_edge_energy_ratio,mean_generated_edge_energy_ratio,median_real_edge_energy_ratio,mean_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,mean_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,mean_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,mean_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,mean_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,mean_generated_high_psd_fraction,median_real_high_psd_fraction,mean_real_high_psd_fraction,median_high_psd_fraction_relative_error,mean_high_psd_fraction_relative_error,median_generated_robust_height_range,mean_generated_robust_height_range,median_real_robust_height_range,mean_real_robust_height_range,median_robust_height_range_relative_error,mean_robust_height_range_relative_error,median_generated_skewness,mean_generated_skewness,median_real_skewness,mean_real_skewness,median_skewness_relative_error,mean_skewness_relative_error,median_generated_kurtosis,mean_generated_kurtosis,median_real_kurtosis,mean_real_kurtosis,median_kurtosis_relative_error,mean_kurtosis_relative_error,median_sharpness_ratio,mean_sharpness_ratio,median_afm_texture_gate_pass,mean_afm_texture_gate_pass,texture_gate_pass_fraction
M10_dense_island_spectral_pareto,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.0039417743682861,1.0439171658621893,1.1272311210632324,1.1246285725522924,1.1141919493675232,1.1137139885513871,1.00893903187622,1.0101387174277003,1.1179964542388916,1.1196051791862205,1.4116038084030151,1.4132284941496673,0.01064551640339753,0.011871911330914786,41.70014205456571,41.811250168397386,0.03561745143755246,0.07278008020091747,0.4071948122978206,0.8428267948715781,0.13466307541634015,0.27562419803962795,2.2395835663689976,2.9046119285943246,2.2295340191824664e-06,2.8968972267693927e-06,0.8399738622309973,0.8618036240623135,0.0016092150301330044,0.002813608819600022,0.001495375606560804,0.0027113606718887134,7.08941682963833e-05,0.00013869710145715506,0.3475195001520808,0.3638156287148383,23.62204724409449,19.83085447652377,0.75,0.5730639730639729,0.16666666666666652,0.21172839506172836,0.2791394322912438,0.3776663408919135,0.533955070962536,0.6053950537920545,0.13533356957137593,0.13852746391974355,0.01699925947975467,0.019026521039077225,0.8399738622309973,0.8618036240623135,23.62204724409449,19.83085447652377,0.9893544835966025,0.9881280886690851,8.835814929355973,8.883649042619036,1.0404481887817383,1.0351514065707172,0.04145108735208825,0.04146112442205926,0.0,0.0,0.3103654235601425,0.31743409236272174,0.3866010904312134,0.37942126365723433,0.1978466532280038,0.20028623295221046,0.3682298809289932,0.37565717101097107,0.4788719415664673,0.4787788313848001,0.21924485537295646,0.21757086283785543,0.40509530901908875,0.44815183955210225,0.5594281554222107,0.5882337275478575,0.2711280253223006,0.27968519768211797,1.0053304135799408,1.0085381302568648,0.9865261912345886,0.9849777541778706,0.03878620039941496,0.04980752009200949,0.9855839610099792,0.9936553670300378,4.353774785995483,4.600232936717846,0.7712572001690192,0.7759630229241815,7.578082924270652e-05,0.0001392086736998891,0.0001280369394978046,0.0001924419447994114,0.5932620282898775,0.6957563142267191,4.694529042243958,4.695074200541885,4.852628041505815,4.791456860966154,0.028062890027888518,0.038909097903527534,0.027965695561656775,0.020376577737179307,-0.3034638243030878,-0.28573472405293004,1.0685174998026437,1.5404400483145873,3.0279037747471405,3.053862076881982,3.543156290020158,3.551790940786282,0.16208245228324208,0.16139597351655868,0.8397805970691585,0.8614693641005933,1.0,1.0,1.0
M16b_baseline_dense_microisland_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.3174858093261719,1.450905234725387,1.1386253237724304,1.139658221492061,1.1141919493675232,1.1137139885513871,1.0201001585901288,1.0235904631673076,1.133780598640442,1.1348479368068554,1.4160796403884888,1.4154672710983842,0.010273393276452457,0.011138848916764808,40.62548741025539,40.974059224462955,0.09381893832520527,0.12246156469490027,1.3480464982986433,1.3542465700043564,0.2951273675896098,0.4355330737878262,2.2395836916750183,2.904611979709319,2.292061080932939e-06,2.8457822326657635e-06,1.1301838960083168,1.4535162952792509,0.0022953125157517684,0.0035415100827825264,0.0022057380808430324,0.0033752674462704285,9.56341865910926e-05,0.00016624263651206938,0.3930627771865143,0.9935329264159313,23.62204724409449,19.539224263633717,0.6,0.5483164983164983,0.1428571428571428,0.2083774250440917,0.4854238777433718,0.5181376769889128,1.0474793167689045,1.042684569071753,0.1847832249264632,0.2067584898547521,0.04419540114188247,0.04251598161260359,1.1301838960083168,1.4535162952792509,23.62204724409449,19.539224263633717,0.9897266067235475,0.9888611510832352,8.755103058719335,8.897845746642027,1.0399112701416016,1.0403405825297039,0.042119280790142766,0.04385091173796621,0.0,0.0,0.28246527910232544,0.2975879615103757,0.3866010904312134,0.37942126365723433,0.2527629297799694,0.2559996787061905,0.35254769027233124,0.3618494426762616,0.4788719415664673,0.4787788313848001,0.2557090316115238,0.24908681983177527,0.308332622051239,0.31102163041079484,0.5594281554222107,0.5882337275478575,0.4214519755084954,0.45210579698456144,1.0160118639469147,1.011208090517256,0.9865261912345886,0.9849777541778706,0.0437824139389732,0.05250435432046446,1.0565292835235596,1.0448332219212144,4.353774785995483,4.600232936717846,0.7552693735933597,0.7642299141042038,2.583523521880364e-05,2.106451100183804e-05,0.0001280369394978046,0.0001924419447994114,0.788330626103293,0.8274131333975627,4.268934164047241,4.289959932322855,4.852628041505815,4.791456860966154,0.11012934864161707,0.10702491200660803,0.2078671190956464,0.19275105828822933,-0.3034638243030878,-0.28573472405293004,1.3956255957067525,6.365235546303732,2.478797783984077,2.5042089565889007,3.543156290020158,3.551790940786282,0.2941272561851891,0.28836747656840284,0.7611836170407233,0.8102470873621545,1.0,0.8518518518518519,0.8518518518518519
M17a_fixed_sparse_peak_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2974321842193604,1.2202568120426602,1.136617660522461,1.1358952941717926,1.1141919493675232,1.1137139885513871,1.0168193087350552,1.0202117164636175,1.1294840574264526,1.1320171267897994,1.4152710437774658,1.4153857231140137,0.010273393276452457,0.010618240018813804,40.9749198696115,41.59393516783011,0.08481225731617315,0.11452576281338483,1.204125897884369,1.2147875286031646,0.252285513035453,0.4253100810487726,2.2395836916750183,2.904611969421012,2.3039991150497485e-06,2.856070540731333e-06,0.9421312436059847,0.9681188460886477,0.00187290376720739,0.003148809492869985,0.0017881100819561076,0.003030709296646464,8.47936852513546e-05,0.00013341183951578474,0.22070946072491804,0.308224562913225,23.62204724409449,18.955963837853602,0.5,0.5316498316498317,0.1428571428571428,0.20714285714285713,0.5004366458563061,0.5196195016762628,1.0190978202918126,0.9041327153036816,0.1942661763674444,0.20048757771905035,0.040118209261648996,0.037303239038316956,0.9421312436059847,0.9681188460886477,23.62204724409449,18.955963837853602,0.9897266067235475,0.9893817599811862,8.857009052379253,8.871146457961052,1.0399112701416016,1.0401175066276833,0.040800562324143745,0.04274024899172231,0.0,0.0,0.28246527910232544,0.3063395431748143,0.3866010904312134,0.37942126365723433,0.2569861000292501,0.25549587296563725,0.35254769027233124,0.37207176508726897,0.4788719415664673,0.4787788313848001,0.2557090316115238,0.2421708369733133,0.31430894136428833,0.3878432501245428,0.5594281554222107,0.5882337275478575,0.3803684729633373,0.36555398290346147,1.0144932270050049,1.012731468236005,0.9865261912345886,0.9849777541778706,0.048552983262439085,0.05257676278459205,1.0273039937019348,1.0376774668693542,4.353774785995483,4.600232936717846,0.762776301824786,0.7656761334743523,2.7956656835040305e-05,0.00010425010686562483,0.0001280369394978046,0.0001924419447994114,0.7363639864390557,0.69282209855521,4.268934164047241,4.407114865272134,4.852628041505815,4.791456860966154,0.1021454390375024,0.08862081649550889,0.19559980071033256,0.14938339756995386,-0.3034638243030878,-0.28573472405293004,1.3728797560020114,6.180194423155985,2.478797783984077,2.6756544708837966,3.543156290020158,3.551790940786282,0.2590671459314139,0.24410808583460888,0.763900687380025,0.8356928956500217,1.0,0.8148148148148148,0.8148148148148148
M17b_topology_sparse_peak_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2974321842193604,1.220881097846561,1.136617660522461,1.1359663914751124,1.1141919493675232,1.1137139885513871,1.0168193087350552,1.0202762092778164,1.1294840574264526,1.1320689740004364,1.4152710437774658,1.4153954806151214,0.010273393276452457,0.010636338992538696,40.9749198696115,41.59161527464136,0.08481225731617315,0.11473460249458808,1.204125897884369,1.21739603029357,0.252285513035453,0.42546199493332076,2.2395836916750183,2.9046119799601686,2.3039991150497485e-06,2.845531383281289e-06,0.9421312436059847,0.9687004668638903,0.00187290376720739,0.0031489333367508143,0.0017881100819561076,0.003030872947350744,8.47936852513546e-05,0.00013346669693106657,0.22070946072491804,0.3087088610363082,23.62204724409449,18.955963837853602,0.5,0.5316498316498317,0.1428571428571428,0.20714285714285713,0.5004366458563061,0.5210752758397992,1.0190891738498662,0.9085327611670436,0.1942661763674444,0.20063627749289112,0.0401729064089964,0.037439568266620024,0.9421312436059847,0.9687004668638903,23.62204724409449,18.955963837853602,0.9897266067235475,0.9893636610074614,8.854744388315682,8.870877460624579,1.0399112701416016,1.0401691772319652,0.04071156436538597,0.04273330795082533,0.0,0.0,0.28246527910232544,0.30631609592172837,0.3866010904312134,0.37942126365723433,0.2569861000292501,0.25548287127579467,0.35254769027233124,0.3720019045803282,0.4788719415664673,0.4787788313848001,0.2557090316115238,0.24217439956344633,0.31430894136428833,0.38794195872766,0.5594281554222107,0.5882337275478575,0.3803684729633373,0.3656110541874995,1.0151006579399109,1.012954345455876,0.9865261912345886,0.9849777541778706,0.048552983262439085,0.052792676246098534,1.029977560043335,1.0382362449610676,4.353774785995483,4.600232936717846,0.7620961505686552,0.7655511100209003,2.7956656835040305e-05,0.00010454978215649211,0.0001280369394978046,0.0001924419447994114,0.7363639864390557,0.693278752519329,4.268934164047241,4.401044945231191,4.852628041505815,4.791456860966154,0.10214541891996336,0.08899669465035422,0.19560148466276323,0.14765060000774646,-0.3034638243030878,-0.28573472405293004,1.3728797560020114,6.184712258451321,2.478797783984077,2.6732523531452665,3.543156290020158,3.551790940786282,0.2590671459314139,0.24414442352795304,0.763900687380025,0.8356111534358064,1.0,0.8148148148148148,0.8148148148148148
M17c_topology_sparse_finetexture_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2982804775238037,1.2916990761403684,1.136617660522461,1.1362148214269567,1.1141919493675232,1.1137139885513871,1.016618585617818,1.0204986302683752,1.1251194477081299,1.1273220600905243,1.4072762727737427,1.409880655783194,0.010273393276452457,0.011198986615652938,40.9749198696115,42.2301593741478,0.08481225731617315,0.1146226185544659,1.204125897884369,1.2281774742956513,0.252285513035453,0.42466387049943755,2.2395836916750183,2.9046119863675464,2.165921875629806e-06,2.8391240058070168e-06,1.0137159483348752,1.086873255667629,0.0022892791533338785,0.0033678989266176496,0.002204579932492575,0.003160655822939972,9.862515580577927e-05,0.00026307177110370826,0.3123581560744233,0.41004727035614175,23.62204724409449,18.664333624963547,0.5,0.5184223184223185,0.19999999999999996,0.22689594356261023,0.5004366458563061,0.5218582418153758,1.019095077994793,0.9016160565071188,0.1847832249264632,0.19922047451599234,0.03986077988385284,0.03728469718802428,1.0137159483348752,1.086873255667629,23.62204724409449,18.664333624963547,0.9897266067235475,0.9888010133843471,8.857009052379253,9.030462603651264,1.0410058498382568,1.0399734046724107,0.04070253324010228,0.041790479539118186,0.0,0.0,0.28246527910232544,0.31804456699777534,0.3866010904312134,0.37942126365723433,0.26525354374770943,0.27220634464361654,0.35254769027233124,0.3850436966728281,0.4788719415664673,0.4787788313848001,0.25369929563157884,0.24390894769750987,0.31430894136428833,0.4569752602665513,0.5594281554222107,0.5882337275478575,0.4214519755084954,0.4441774864715963,1.0184820890426636,1.013526459534963,0.9865261912345886,0.9849777541778706,0.048552983262439085,0.05239276678680446,1.0227782130241394,1.036184866119314,4.353774785995483,4.600232936717846,0.7614945950804172,0.7660204322027455,2.7956656835040305e-05,0.00025235069979603425,0.0001280369394978046,0.0001924419447994114,0.7835879531863572,1.2564184916081085,4.268934164047241,4.387855675993142,4.852628041505815,4.791456860966154,0.10226143626399993,0.08961387957364868,0.1937150660653067,0.13454824481413633,-0.3034638243030878,-0.28573472405293004,1.3728797560020114,6.356975210361693,2.478797783984077,2.6659888065154895,3.543156290020158,3.551790940786282,0.2590671459314139,0.2451403215641246,0.763900687380025,0.8701263027856745,1.0,0.8148148148148148,0.8148148148148148
M17d_multiscale_texture_no_peak_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2982804775238037,1.309510796158402,1.136617660522461,1.1368936189898737,1.1141919493675232,1.1137139885513871,1.0168193087350552,1.0211086074599924,1.1251194477081299,1.1271826293733385,1.4104313850402832,1.4097446026625458,0.010273393276452457,0.011058194793482572,40.9749198696115,42.531411736856036,0.09381713788433643,0.11637607109242272,1.2162726783752476,1.2523808111967858,0.252285513035453,0.4260479583980761,2.2395836916750183,2.90461198894418,2.245684169732698e-06,2.8365473718493804e-06,1.0490727010362653,1.1287605941040881,0.0030271102824090956,0.0036124923875371856,0.002584333665863456,0.003337040132941297,9.862515580577927e-05,0.0003260783686640352,0.37043802871480613,0.4390035769463869,23.62204724409449,18.664333624963547,0.5,0.5184223184223185,0.19999999999999996,0.21948853615520283,0.5004366458563061,0.5163621878588811,1.0190888325096181,0.9219785760087887,0.1847832249264632,0.19929921235317588,0.040164859785580154,0.03804234641131348,1.0490727010362653,1.1287605941040881,23.62204724409449,18.664333624963547,0.9897266067235475,0.9889418052065175,8.857009052379253,9.103305167581642,1.0400549173355103,1.040171534926803,0.04066370603132706,0.04151403381438836,0.0,0.0,0.28246527910232544,0.3231391062339147,0.3866010904312134,0.37942126365723433,0.26525354374770943,0.2814542153646508,0.35254769027233124,0.3905422240495682,0.4788719415664673,0.4787788313848001,0.2557090316115238,0.24977383470364792,0.31430894136428833,0.4820703897211287,0.5594281554222107,0.5882337275478575,0.452377213941593,0.48445649802091306,1.0196743607521057,1.0134801952927202,0.9865261912345886,0.9849777541778706,0.048552983262439085,0.05203214512472242,1.023741066455841,1.035555488533444,4.353774785995483,4.600232936717846,0.7613933933163034,0.7661676938681897,2.7956656835040305e-05,0.0003137184219057405,0.0001280369394978046,0.0001924419447994114,0.7954574249908247,1.5145620103371409,4.268934164047241,4.381478907730845,4.852628041505815,4.791456860966154,0.10225799591337444,0.09001053087725278,0.1806711763290953,0.12032201772514471,-0.3034638243030878,-0.28573472405293004,1.502309852871793,6.580140582390107,2.478797783984077,2.634316406052958,3.543156290020158,3.551790940786282,0.2771221678756546,0.2534018742049654,0.763900687380025,0.8848671400369733,1.0,0.7407407407407407,0.7407407407407407
M17e_broad_sparse_peak_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2279871702194214,1.211940500471327,1.136617660522461,1.1333172520001729,1.1141919493675232,1.1137139885513871,1.0154502432697006,1.0178959466377513,1.1280707120895386,1.1303495521898623,1.4152710437774658,1.4157459250202886,0.010087847941307371,0.010262262354529126,40.62548741025539,41.18353345560041,0.08481225731617315,0.11352951325617279,1.204125897884369,1.2369431444450656,0.252285513035453,0.42895385090779287,2.2395836916750183,2.904611987791687,2.234876669504615e-06,2.837699864861927e-06,0.9421312436059847,0.9729937433261566,0.0019007794525508492,0.003141615282007626,0.0018700678380552107,0.003052092728691363,8.47936852513546e-05,0.0001314129353751064,0.22070946072491804,0.3085258517768397,23.62204724409449,19.539224263633717,0.5,0.5483164983164983,0.19999999999999996,0.22195767195767188,0.5004366458563061,0.5384437898287127,1.0191639637484147,0.9345717425886809,0.1942661763674444,0.20770491337723948,0.04097700152501671,0.03771577185566844,0.9421312436059847,0.9729937433261566,23.62204724409449,19.539224263633717,0.9899121520586927,0.9897377376454709,8.755103058719335,8.795813449468188,1.0397834777832031,1.036628144758719,0.04179498516182891,0.04316077048762758,0.0,0.0,0.28246527910232544,0.30141948384267314,0.3866010904312134,0.37942126365723433,0.2569861000292501,0.2545351300630576,0.35254769027233124,0.36682798244335035,0.4788719415664673,0.4787788313848001,0.2557090316115238,0.24539436676526868,0.31430894136428833,0.37679701381259495,0.5594281554222107,0.5882337275478575,0.3803684729633373,0.3646767470671734,1.015342891216278,1.0139143610442127,0.9865261912345886,0.9849777541778706,0.05245408618756072,0.055151020188978744,1.0313221514225006,1.0407262565913025,4.353774785995483,4.600232936717846,0.7589858319422325,0.7651098459389551,2.7956656835040305e-05,0.0001037406904055651,0.0001280369394978046,0.0001924419447994114,0.7353726189664105,0.6931942525925534,4.268934164047241,4.422354926886382,4.852628041505815,4.791456860966154,0.1022740143780082,0.0907813134429005,0.21021759903929094,0.18944662027559642,-0.3034638243030878,-0.28573472405293004,1.4837728396416177,6.090318850478228,2.478797783984077,2.836189943733664,3.543156290020158,3.551790940786282,0.2590671459314139,0.24381548628441094,0.763900687380025,0.8216380076750364,1.0,0.8148148148148148,0.8148148148148148
M17f_broad_sparse_finetexture_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2974321842193604,1.2452799920682553,1.136617660522461,1.1347471431449607,1.1141919493675232,1.1137139885513871,1.0154502432697006,1.0191794998764618,1.1299728155136108,1.1325037523552224,1.4182687997817993,1.4175181962825634,0.010717444318489963,0.010917787992248552,40.9749198696115,41.83573942184659,0.08481225731617315,0.11360103703310313,1.204125897884369,1.2270558990814062,0.252285513035453,0.42501580787057863,2.2395836916750183,2.9046119791736422,2.3039991150497485e-06,2.8463179095574966e-06,0.9757883815769749,1.0361150748987586,0.002284825313735861,0.0031529507038229733,0.0018700678380552107,0.0030216354503117054,9.557163628821367e-05,0.00019784547048489566,0.3120057709609818,0.37339853646489113,23.62204724409449,18.955963837853602,0.5,0.5316498316498317,0.16666666666666652,0.22072310405643733,0.5004366458563061,0.5235477055566142,0.8617659314338928,0.8979544578852567,0.1942661763674444,0.20032271670515123,0.039480202760643346,0.03700490732724155,0.9757883815769749,1.0361150748987586,23.62204724409449,18.955963837853602,0.98928255568151,0.9890822120077515,8.857009052379253,8.939851493457954,1.0397844314575195,1.0383559023892437,0.041639365256829826,0.04276178363309345,0.0,0.0,0.28246527910232544,0.3099395080848976,0.3866010904312134,0.37942126365723433,0.2569861000292501,0.2602457353603845,0.35254769027233124,0.3760973110243126,0.4788719415664673,0.4787788313848001,0.25566889070248544,0.241690391601701,0.31430894136428833,0.4218815007695445,0.5594281554222107,0.5882337275478575,0.4066167806716967,0.3997913597163546,1.0173609852790833,1.0130652674922236,0.9865261912345886,0.9849777541778706,0.048552983262439085,0.05323169686162079,1.0313175022602081,1.0380460432282201,4.353774785995483,4.600232936717846,0.7614473901341389,0.7656217898754666,2.7956656835040305e-05,0.0001857626104254859,0.0001280369394978046,0.0001924419447994114,0.7662505800896675,0.9776869359645636,4.268934164047241,4.404573894937833,4.852628041505815,4.791456860966154,0.10214824166214363,0.08823849005486904,0.19560397024331547,0.16043758894140203,-0.3034638243030878,-0.28573472405293004,1.3728797560020114,6.0221898266473,2.478797783984077,2.7480127037014226,3.543156290020158,3.551790940786282,0.2590671459314139,0.23828973147517782,0.763900687380025,0.8466631604229569,1.0,0.8148148148148148,0.8148148148148148
M17g_moderate_broad_topology_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2279871702194214,1.2110137542088826,1.136617660522461,1.1346426694481462,1.1141919493675232,1.1137139885513871,1.0154502432697006,1.0190861855633069,1.1304330825805664,1.1325158807966444,1.4182687997817993,1.4175375126026295,0.01073338755996952,0.010901317766167465,40.9749198696115,41.60441801984119,0.08481225731617315,0.11357175239887313,1.204125897884369,1.2237421627397884,0.252285513035453,0.42511630732939854,2.2395836916750183,2.904611979585626,2.2989106644999424e-06,2.8459059259189345e-06,0.9421312436059847,0.9804401638741806,0.00187290376720739,0.003148924085811117,0.0017881100819561076,0.0030303478401456944,9.442748998583903e-05,0.00014205604735220516,0.267228541571606,0.3196419105646325,23.62204724409449,18.955963837853602,0.5,0.5316498316498317,0.1428571428571428,0.20714285714285713,0.5004366458563061,0.5211727960293873,0.8617659314338928,0.9004490107693786,0.1942661763674444,0.2006744708321978,0.039557011737404446,0.03702591195877243,0.9421312436059847,0.9804401638741806,23.62204724409449,18.955963837853602,0.9892666124400304,0.9890986822338327,8.857009052379253,8.876939149891165,1.0397844314575195,1.038304951455858,0.041639365256829826,0.0429496282066845,0.0,0.0,0.28246527910232544,0.3060880308901822,0.3866010904312134,0.37942126365723433,0.2569861000292501,0.25570024271452346,0.35254769027233124,0.37199946299747183,0.4788719415664673,0.4787788313848001,0.2557090316115238,0.2424168271637632,0.31430894136428833,0.3930138614442613,0.5594281554222107,0.5882337275478575,0.3803684729633373,0.3690809173852577,1.0160118639469147,1.0128275167059015,0.9865261912345886,0.9849777541778706,0.048552983262439085,0.05330980180190979,1.0313171744346619,1.0388205691620156,4.353774785995483,4.600232936717846,0.7621648391256006,0.7654898011096017,2.7956656835040305e-05,0.0001212786268423863,0.0001280369394978046,0.0001924419447994114,0.7662505800896675,0.7283120381737156,4.268934164047241,4.404689064025879,4.852628041505815,4.791456860966154,0.1021130109478376,0.08857540385241258,0.19560948241053092,0.16542468345462585,-0.3034638243030878,-0.28573472405293004,1.3728797560020114,5.921069118711564,2.478797783984077,2.753090788053166,3.543156290020158,3.551790940786282,0.2590671459314139,0.23793115355045544,0.763900687380025,0.8351769022787111,1.0,0.8148148148148148,0.8148148148148148
M17h_hierarchical_sparse_island_terrace,27,13.0,13.0,2.2395859956741333,2.904614825491552,2.730365987671745,2.834645978640203,0.733488813104616,1.1066559214437872,1.2982804775238037,1.2984665830930073,1.136617660522461,1.129359691231339,1.1141919493675232,1.1137139885513871,1.0151728941974074,1.0143458428967589,1.1280707120895386,1.1288116110695734,1.4182687997817993,1.4165140478699296,0.010273393276452457,0.010895483500034523,40.9749198696115,41.65510043192993,0.08481225731617315,0.11429318212613498,1.204125897884369,1.2417355759055522,0.295100668140742,0.43503847592308637,2.2395836916750183,2.9046119878453855,2.3039991150497485e-06,2.8376461668961e-06,0.9598735842465759,1.0158422997107726,0.002014215041786116,0.0031485381071595458,0.0017881100819561076,0.003030237335745182,9.442748998583903e-05,0.00017101828206164086,0.2830208620667092,0.3549146283990184,23.62204724409449,19.24759405074366,0.5,0.5369408369408369,0.16666666666666652,0.21331569664902994,0.5552619994540902,0.5894532807189656,1.0887695591950135,1.0961078238700297,0.1942661763674444,0.212653249860618,0.04097104018761222,0.03991359399145176,0.9598735842465759,1.0158422997107726,23.62204724409449,19.24759405074366,0.9897266067235475,0.9891045164999653,8.857009052379253,8.900816424663516,1.0378572940826416,1.0354203029915139,0.041639365256829826,0.042987663781583446,0.0,0.0,0.28246527910232544,0.3066196452688288,0.3866010904312134,0.37942126365723433,0.2569861000292501,0.25650566343774084,0.35254769027233124,0.37359972463713753,0.4788719415664673,0.4787788313848001,0.2557090316115238,0.24195247216486437,0.31430894136428833,0.4109392546945148,0.5594281554222107,0.5882337275478575,0.4066167806716967,0.3868714001261792,1.0172791481018066,1.015506578816308,0.9865261912345886,0.9849777541778706,0.048552983262439085,0.05668943489869229,1.0314171314239502,1.0388548837767706,4.353774785995483,4.600232936717846,0.7633218323838914,0.7655882368940733,2.7956656835040305e-05,0.00016112763124812347,0.0001280369394978046,0.0001924419447994114,0.7662505800896675,0.875177576173319,4.268934164047241,4.4654321859942545,4.852628041505815,4.791456860966154,0.10212964865546618,0.09852388256109078,0.24030600636126284,0.28179991688008216,-0.3034638243030878,-0.28573472405293004,1.856255613537891,7.702164495737004,2.478797783984077,3.0286996609490218,3.543156290020158,3.551790940786282,0.30699856911935264,0.2906056530741043,0.763900687380025,0.8370447647868675,1.0,0.8148148148148148,0.8148148148148148
