protocol,target,group_count,mean_absolute_error,median_absolute_error,rmse,pearson_r,pearson_pvalue,spearman_rho,spearman_pvalue,true_min,true_max,predicted_min,predicted_max,standard_deviation_ratio,interval_coverage
prior_M12_strict15_train14,Rq_nm,15,0.6635338818399001,0.28083708787561235,1.1942502343768837,0.8361138901590162,0.00010291126451677489,0.932142857142857,4.2412182315433465e-07,1.470114827156067,9.867135047912596,1.4986408335193715,7.033225761753825,0.7964294824886163,0.8666666666666667
prior_M12_strict15_train14,FSMI_nm,15,0.7217547500785774,0.4165156904514773,1.1887576140645881,0.7647852632920831,0.0008960587571186517,0.8321428571428571,0.00011902824493849783,1.4268805447108657,8.567125493610352,1.256021668381362,4.918527800167603,0.6862812433154756,0.9333333333333333
new_M13_full23_train22_all23,Rq_nm,3,0.7943775456156908,0.6660100632652961,0.8894394000049445,0.9990620306318462,0.027575500307962096,1.0,0.0,1.649340271949768,5.214306831359862,1.268001662805684,3.87852286692217,0.7449014662659849,1.0
new_M13_full23_train22_all23,FSMI_nm,3,0.668935546834069,0.641417930135646,0.7381283643183325,0.9975593202455162,0.04448759115050999,1.0,0.0,1.2832086750870029,4.415429811910861,0.9819198261146604,3.351329950516642,0.7748760328741519,1.0
new_M13_full23_train22_same15,Rq_nm,2,1.0008970138514943,1.0008970138514943,1.0554355034817433,1.0,1.0,0.9999999999999999,,2.2897632122039795,5.214306831359862,1.6237531489386834,3.87852286692217,0.7709817365057066,1.0
new_M13_full23_train22_same15,FSMI_nm,2,0.8527588957649324,0.8527588957649324,0.8785571911146969,1.0,1.0,0.9999999999999999,,2.0210013039871706,4.415429811910861,1.3795833738515246,3.351329950516642,0.823472728519634,1.0
