alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3493343453869206,0.3266604338527924,0.3413984763499757
0.1,0.3691298603664508,0.3558718156365907,0.36448954471099976
10.0,0.4131697217561144,0.3920482551237387,0.40577720843478293
100.0,0.6334245402411153,0.6097477285866512,0.6251376561620529
