alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.360739643580072,0.32610960298214914,0.348619129370799
0.1,0.3864401804253206,0.3554524492744308,0.37559447452250916
10.0,0.41595993243307533,0.3917939057043674,0.40750182307802757
100.0,0.6278015547850664,0.6089016448029374,0.6211865862913213
