sample_id,afm_file_id,raw_afm_file,quadrant,pipeline_line0_sq_nm,gwyddion_line0_sq_nm,absolute_delta_line0_nm,pipeline_line1_sq_nm,gwyddion_line1_sq_nm,absolute_delta_line1_nm,pipeline_line2_sq_nm,gwyddion_line2_sq_nm,absolute_delta_line2_nm,pipeline_line3_sq_nm,gwyddion_line3_sq_nm,absolute_delta_line3_nm
N6389,N6389_2um_3_000__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_3.000,q10_bottom_left,2.1479499669911144,2.1479499667464124,2.447020364115815e-10,2.065759142905395,2.065759142470793,4.3460213206003573e-10,2.0271179195241538,2.027117919180572,3.435816076091669e-10,1.95618662200718,1.9561866217948378,2.1234214386822714e-10
N6389,N6389_2um_3_000__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_3.000,q11_bottom_right,2.2111741238046982,2.2111741238798124,7.511413713245929e-11,2.1656503276954875,2.1656503278912145,1.957269901708969e-10,2.084460600285405,2.0844605998540024,4.3140246930306603e-10,2.028998636631899,2.0289986372388213,6.069225122473654e-10
N6389,N6389_2um_4_000__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_4.000,q00_top_left,2.310464744069487,2.3104647428707157,1.19877130444479e-09,2.271869722610635,2.271869722585219,2.5416113658138784e-11,2.1509521301954795,2.1509521295440557,6.514238037880205e-10,2.097612263973407,2.0976122639965182,2.311129065901696e-11
N6389,N6389_2um_4_000__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_4.000,q01_top_right,2.1747106725488656,2.174710672763276,2.1441026731849888e-10,2.110983129011821,2.11098312923819,2.2636914565055122e-10,2.0562515310240697,2.056251531372716,3.4864644504750686e-10,1.9808572106761344,1.9808572104547904,2.2134405419649283e-10
N6389,N6389_2um_4_000__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_4.000,q10_bottom_left,2.1807317551953935,2.180731754831825,3.6356873067688866e-10,2.1193463515900786,2.119346351501908,8.817035990205113e-11,2.0822655573500737,2.0822655575014237,1.5135004360899984e-10,2.023857530317722,2.0238575299289367,3.8878544827980477e-10
N6389,N6389_2um_4_000__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_4.000,q11_bottom_right,2.210944574288392,2.2109445736330384,6.553535492059837e-10,2.147105222991721,2.1471052229143113,7.740963425817426e-11,2.078217737913097,2.078217737600533,3.125637526579794e-10,2.0140995147744354,2.0140995143888465,3.85588894147304e-10
N6389,N6389_2um_5_000__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_5.000,q00_top_left,2.2425837562078454,2.24258375570568,5.021654203574144e-10,2.178511395914731,2.1785113956154287,2.9930236067343685e-10,2.0909373063779206,2.0909373067051553,3.272346837945861e-10,2.0102998217734886,2.0102998219615027,1.88014048774221e-10
N6389,N6389_2um_5_000__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_5.000,q01_top_right,2.0874591828349365,2.0874591827495506,8.538592055629124e-11,1.990957043915673,1.990957044117931,2.0225798813555684e-10,1.9237928322674036,1.9237928322966993,2.929567699538893e-11,1.8762135007351948,1.8762135010949215,3.5972669287787085e-10
N6389,N6389_2um_5_000__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_5.000,q10_bottom_left,2.115575403629563,2.1155754040066723,3.771094547744269e-10,2.0721196831100235,2.0721196825078194,6.022040643927085e-10,2.013907251472954,2.0139072512481095,2.2484458739313595e-10,1.9166226468468617,1.9166226464600558,3.868059206268981e-10
N6389,N6389_2um_5_000__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6389/N6389_2um_5.000,q11_bottom_right,2.274274658639099,2.2742746578039585,8.351404012785224e-10,2.215333261338034,2.2153332612492864,8.874767587485621e-11,2.1756310884128967,2.175631089242296,8.293992159735808e-10,2.113736012956854,2.113736012838951,1.1790302067993252e-10
N6390,N6390_2um_1_0_00000_spm__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00000.spm,q00_top_left,2.392252755391354,2.3922527553388235,5.2530424454744207e-11,2.2846429260670575,2.2846429266513666,5.843090455925903e-10,2.2142043098278203,2.2142043094024797,4.2534065158861267e-10,2.158341536929529,2.15834153665373,2.757989392421223e-10
N6390,N6390_2um_1_0_00000_spm__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00000.spm,q01_top_right,2.160845380850393,2.160845380707944,1.4244916357597504e-10,2.0700206553010014,2.070020654652885,6.481162273530572e-10,2.01287613413157,2.0128761347319695,6.003992858438778e-10,1.9628598489900524,1.9628598488839384,1.0611400647064784e-10
N6390,N6390_2um_1_0_00000_spm__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00000.spm,q10_bottom_left,2.245287976980838,2.245287977126549,1.4571099882232375e-10,2.1512559341812727,2.151255934508784,3.275113513723227e-10,2.099539313794804,2.099539313804259,9.455103366917683e-12,2.047673544135069,2.0476735446404737,5.054046070540608e-10
N6390,N6390_2um_1_0_00000_spm__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00000.spm,q11_bottom_right,2.2997457938485213,2.2997457940885613,2.4003998788657555e-10,2.2182693541296565,2.218269353666115,4.635416495091249e-10,2.1529048629839456,2.1529048629654772,1.8468337970034554e-11,2.068314069643456,2.068314070105645,4.621889537759216e-10
N6390,N6390_2um_1_0_00001_spm__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00001.spm,q00_top_left,2.292622150441921,2.29262215086173,4.198090763907203e-10,2.218791759421627,2.2187917600003577,5.787308410276637e-10,2.1457890230154786,2.145789023558352,5.428733018675302e-10,2.110633538681789,2.110633538603236,7.855271988432833e-11
N6390,N6390_2um_1_0_00001_spm__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00001.spm,q01_top_right,2.128716642419203,2.128716642415018,4.18509671362699e-12,2.053776914157869,2.053776914172283,1.4413803484103482e-11,2.000270003057742,2.000270003074969,1.722710862850363e-11,1.9341314212937792,1.9341314219289478,6.351685843952737e-10
N6390,N6390_2um_1_0_00001_spm__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00001.spm,q10_bottom_left,2.1386996077442793,2.138699607494327,2.4995205905042894e-10,2.0490233962423416,2.049023396385127,1.4278533910783153e-10,1.977475870036766,1.9774758701810344,1.4426837502412582e-10,1.891277453571721,1.8912774535929537,2.1232793301351194e-11
N6390,N6390_2um_1_0_00001_spm__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_1.0_00001.spm,q11_bottom_right,2.2013129819848674,2.2013129823186026,3.337352616483713e-10,2.0733312740265264,2.0733312731297198,8.968066289583021e-10,1.9968562768512113,1.996856276906715,5.55038237592953e-11,1.896140930971753,1.8961409317038136,7.320606343341751e-10
N6390,N6390_2um_2_0_00000_spm__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_2.0_00000.spm,q00_top_left,2.3271861094250297,2.327186109773242,3.482121258002735e-10,2.2704452261810673,2.2704452264233184,2.42251108062419e-10,2.212770506114674,2.2127705058760223,2.3865176501658425e-10,2.1510825333036507,2.1510825327671634,5.364872990298863e-10
N6390,N6390_2um_2_0_00000_spm__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_2.0_00000.spm,q01_top_right,2.212946769160272,2.2129467684625843,6.976876854025704e-10,2.1420479784776996,2.142047978907397,4.2969761082645164e-10,2.0816208363388147,2.0816208357260204,6.127942597800029e-10,2.018585974716627,2.0185859745134533,2.0317347804166275e-10
N6390,N6390_2um_2_0_00000_spm__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_2.0_00000.spm,q10_bottom_left,2.1497627155610157,2.1497627156398873,7.887157593700067e-11,2.062841593935683,2.062841592940228,9.954548296775556e-10,1.998469009443434,1.9984690094266997,1.6734391650174985e-11,1.9548697360603395,1.9548697356449891,4.1535042072382566e-10
N6390,N6390_2um_2_0_00000_spm__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_2.0_00000.spm,q11_bottom_right,2.1608153066839138,2.1608153069795293,2.9561553205326163e-10,2.091505772389133,2.0915057725343273,1.4519452307126812e-10,2.0460808009868607,2.0460808008915654,9.529532718488554e-11,1.9289344997214632,1.928934499759915,3.8451686279472597e-11
N6390,N6390_2um_3_0_00000_spm__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_3.0_00000.spm,q00_top_left,2.2935028909586386,2.2935028903721735,5.864650987064124e-10,2.161250568967221,2.161250569351554,3.8433300986184804e-10,2.091335442977236,2.0913354427626007,2.1463542054789286e-10,2.033292176635916,2.033292176606317,2.9598989925716523e-11
N6390,N6390_2um_3_0_00000_spm__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_3.0_00000.spm,q01_top_right,2.2241079319209267,2.224107931435159,4.857678703729107e-10,2.080147539861548,2.080147539701722,1.5982593026819814e-10,2.0183284052798567,2.0183284053059016,2.6044943979286472e-11,1.964462440444657,1.9644624401439,3.0075697488030073e-10
N6390,N6390_2um_3_0_00000_spm__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_3.0_00000.spm,q10_bottom_left,2.0732795800745913,2.0732795800783426,3.751221555603479e-12,1.9865919687283005,1.9865919684030522,3.2524827275892676e-10,1.9334769931581597,1.9334769935166618,3.585021168817093e-10,1.88011401794638,1.880114017411259,5.351210585757826e-10
N6390,N6390_2um_3_0_00000_spm__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_3.0_00000.spm,q11_bottom_right,2.2033021647637754,2.203302164352069,4.1170622466779605e-10,2.128286270132926,2.1282862693548075,7.781184585553547e-10,2.079570091407209,2.079570091848487,4.412781251517117e-10,2.012515233579798,2.012515233118806,4.6099168926616585e-10
N6390,N6390_2um_4_0_00000_spm__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_4.0_00000.spm,q00_top_left,2.182456072949075,2.1824560728429683,1.0610667899868531e-10,2.0482005738754876,2.0482005729843187,8.911689164392556e-10,1.968914572915736,1.9689145729405226,2.478661720317632e-11,1.90899951677672,1.908999517072139,2.95419022577903e-10
N6390,N6390_2um_4_0_00000_spm__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_4.0_00000.spm,q01_top_right,2.3396239339101963,2.339623934003803,9.36069000090356e-11,2.2729441523516227,2.2729441526379315,2.8630875448243387e-10,2.220301373241938,2.220301373776611,5.346731946076488e-10,2.169115973797523,2.1691159744904818,6.929585794068771e-10
N6390,N6390_2um_4_0_00000_spm__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_4.0_00000.spm,q10_bottom_left,2.171247776385243,2.171247775544683,8.405600659955326e-10,2.0686151405220636,2.068615140419492,1.0257172888827881e-10,1.9953121337577044,1.9953121337432933,1.4411138948844382e-11,1.924660567451085,1.9246605677075865,2.5650148671729767e-10
N6390,N6390_2um_4_0_00000_spm__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_4.0_00000.spm,q11_bottom_right,2.180372412330491,2.180372412294067,3.6423752902692286e-11,2.1206413764563914,2.120641376785715,3.293236794377208e-10,2.0497920802981673,2.0497920805259646,2.2779733654942902e-10,2.0031161633784738,2.0031161633447256,3.374811541334566e-11
N6390,N6390_2um_5_0_00000_spm__q00_top_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_5.0_00000.spm,q00_top_left,2.1382800571342853,2.1382800569844567,1.4982859397605353e-10,2.04465028390417,2.0446502837471807,1.5698908839567594e-10,1.9885963219441225,1.9885963217265668,2.1755575119186688e-10,1.9613186113340135,1.9613186117939858,4.5997228248495503e-10
N6390,N6390_2um_5_0_00000_spm__q01_top_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_5.0_00000.spm,q01_top_right,2.1061505465164574,2.106150547723199,1.206741817583179e-09,2.0174127467943053,2.0174127469667957,1.7249046635470222e-10,1.948842466743598,1.948842466237308,5.062898988938969e-10,1.9107658695825451,1.9107658697686865,1.861413245762833e-10
N6390,N6390_2um_5_0_00000_spm__q10_bottom_left,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_5.0_00000.spm,q10_bottom_left,2.101307135782465,2.101307135634762,1.4770318301771113e-10,2.033718911479395,2.033718911025765,4.5363002243448136e-10,1.9926180221520535,1.9926180221531982,1.1446399383885364e-12,1.9520520315403491,1.9520520311622032,3.7814595899021697e-10
N6390,N6390_2um_5_0_00000_spm__q11_bottom_right,/Users/ziyi/Desktop/LAB/code/data/AFM-extra-five/N6390/N6390_2um_5.0_00000.spm,q11_bottom_right,2.128119893358389,2.1281198932870127,7.137623825315131e-11,2.004013931945392,2.004013932031322,8.592992983835757e-11,1.9205029160071168,1.9205029156245685,3.8254821532746064e-10,1.892432806113604,1.8924328058469249,2.666791232286414e-10
