raw_path,channel_id,channel_title,xres,yres,z_unit,raw_rms_nm,line0_sq_nm,line1_sq_nm,line2_sq_nm,line3_sq_nm
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,0,ZSensor,256,256,m,8.692330238346145,2.641687955847502,2.543147656458415,2.491939900127112,2.4337750377481746
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,1,Peak Force Error,256,256,V,2936098.375353086,2935513.7791865175,2933334.8746045674,2931040.5447255136,2926810.724030646
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,2,Stiffness,256,256,V,25941910.69324938,25796520.67501573,25673037.32718059,25581353.27944143,25457715.881092284
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,3,LogDMTModulus,256,256,V,18061144.5828191,17952328.80526253,17863014.94194797,17793104.76251419,17702079.17772732
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,4,Adhesion,256,256,V,2186248.8478784733,2094403.7593179005,2069606.1123721562,2049220.2752375894,2032350.8719507616
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,5,Deformation,256,256,m,0.3649051841240114,0.3623773656513441,0.3611360364956925,0.3600255851280745,0.3581763164435963
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,6,Dissipation,256,256,V,1805522.2047201206,1797139.7291282187,1788903.1912147966,1780689.6732006469,1772018.0049350904
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.005,7,Height,256,256,m,17.806952975994626,2.6666773134652124,2.5647684414976806,2.514344215656862,2.456676958583946
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,0,ZSensor,256,256,m,8.2929112940807,2.752844601458768,2.6722637312073165,2.5936512012034627,2.5146646589514567
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,1,Peak Force Error,256,256,V,5602152.857003878,5599847.294083681,5592848.691592759,5580533.125906422,5565637.1291358145
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,2,Stiffness,256,256,V,22490586.033056837,22341328.7858092,22235092.036061514,22137236.90672818,22049094.627575036
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,3,LogDMTModulus,256,256,V,18028833.20098574,17903612.57900967,17810351.000924483,17722676.741868492,17642578.118358057
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,4,Adhesion,256,256,V,2428508.974655863,2346568.3707155273,2325440.106257375,2304535.9320208896,2286551.581170797
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,5,Deformation,256,256,m,0.6643561201097867,0.6396374974748378,0.6370763646054385,0.6340150451201537,0.6305049936318394
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,6,Dissipation,256,256,V,2709023.9194448176,2695753.4521455346,2675065.694387713,2650532.090299985,2623473.3573247185
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.006,7,Height,256,256,m,10.758432371695333,2.8111748198383464,2.7284088884930044,2.649587536387247,2.5725476663298656
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,0,ZSensor,256,256,m,7.917853737989659,2.6712230726980373,2.6065964880120616,2.5477593729787666,2.5235580483294284
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,1,Peak Force Error,256,256,V,5380030.421967114,5378465.432392269,5371929.055505532,5362589.52453961,5345943.169008242
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,2,Stiffness,256,256,V,27096061.833392773,26235964.69756125,26138240.50500508,26037398.1108979,25942714.294274196
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,3,LogDMTModulus,256,256,V,19269702.803692468,18603909.21770842,18531046.548541896,18455999.806547113,18386184.56594009
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,4,Adhesion,256,256,V,2416780.9475663,2137579.0056032557,2118405.56294903,2100147.9559605927,2084092.1277769536
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,5,Deformation,256,256,m,0.7065312643396111,0.6440704830489938,0.6412332953027653,0.6392100618118888,0.6373481684363135
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,6,Dissipation,256,256,V,2748991.334866958,2731674.787072409,2713158.7535908595,2698494.078319793,2687689.069335977
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.009,7,Height,256,256,m,4.986357661992482,2.722924324689154,2.6576209556289356,2.599206118681316,2.575060644983004
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,0,ZSensor,256,256,m,9.14849852904462,2.786940428195382,2.7404117807279675,2.706034443451571,2.61409763641095
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,1,Peak Force Error,256,256,V,5652732.708099248,5651348.582712191,5647570.514819208,5640052.997172174,5633370.878494841
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,2,Stiffness,256,256,V,26493126.073637698,26332270.531267285,26211902.661423042,26110651.949337162,25998604.96446626
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,3,LogDMTModulus,256,256,V,19998286.946181897,19861966.465249818,19770485.382159427,19687868.08358467,19597713.040199917
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,4,Adhesion,256,256,V,2318844.7449501734,2229354.4970993293,2204289.1495542675,2187916.2860755273,2171855.0579912495
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,5,Deformation,256,256,m,0.7262856046950502,0.7042487918600757,0.7024170830028896,0.699823565905258,0.6976935862504102
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,6,Dissipation,256,256,V,1861955.4122896036,1847253.7959233273,1835857.9761166703,1822378.8059389666,1813105.08523141
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.010,7,Height,256,256,m,11.759615494050756,2.8588148613997832,2.8100705639484596,2.7759025691539385,2.6848654630264575
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,0,ZSensor,256,256,m,11.059006455339999,2.7941168412956574,2.6789222073046486,2.595050832417566,2.486750104924638
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,1,Peak Force Error,256,256,V,5654790.520678531,5653365.17591414,5647695.157187804,5641053.1254891325,5632737.402854107
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,2,Stiffness,256,256,V,22872495.504975755,22678703.92575292,22597964.981858794,22499605.05399719,22414090.192726154
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,3,LogDMTModulus,256,256,V,18986000.7896965,18807431.51825999,18737185.497537743,18656502.05651489,18582236.91225519
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,4,Adhesion,256,256,V,2146653.175434411,2092348.4159875151,2072826.349811218,2057381.145129521,2039987.410693697
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,5,Deformation,256,256,m,0.8825932109715945,0.8457321510543417,0.8430611112681589,0.8411928516989903,0.8387748078257389
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,6,Dissipation,256,256,V,2351488.205007534,2334140.595599747,2320387.6559685455,2306964.978763403,2290260.351629024
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.011,7,Height,256,256,m,25.336947706066937,2.8632739720423244,2.742287030516579,2.6602501876213838,2.5510924519580644
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,0,ZSensor,256,256,m,5.420542522109139,2.5316325985974513,2.4549050938461936,2.396473159160284,2.335668250838
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,1,Peak Force Error,256,256,V,5103327.779485121,5100865.4287089165,5095406.651581617,5082016.211594623,5063284.292858265
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,2,Stiffness,256,256,V,40676808.038212284,40318599.23381894,40017807.47917967,39744243.609134495,39325778.63306438
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,3,LogDMTModulus,256,256,V,120979849.61519584,119942611.99167763,118999310.15504187,118196728.89067176,116544994.71777348
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,4,Adhesion,256,256,V,2402697.928501662,2324559.542593834,2301144.5859415913,2267201.7990687657,2229908.2162570963
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,5,Deformation,256,256,m,7.949860482253828,7.887455914583799,7.818543171694841,7.749203147235314,7.654253509132995
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,6,Dissipation,256,256,V,1709372.1204557405,1701362.6084502272,1691671.5102958044,1684010.6501425407,1676014.9869994784
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.012,7,Height,256,256,m,10.80391256555413,2.5968194198666437,2.518101725964339,2.4602630877562484,2.3995427768056703
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,0,ZSensor,256,256,m,5.348375443506648,2.724573778522463,2.6741832798235374,2.615077179776224,2.5352944690282846
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,1,Peak Force Error,256,256,V,5169698.976296874,5167776.5761935385,5163974.093885169,5152181.704379569,5141155.924132474
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,2,Stiffness,256,256,V,42044827.47385425,41621265.04039815,40872401.97714899,40130799.69600087,39715106.46299683
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,3,LogDMTModulus,256,256,V,152346726.6252425,150969953.3662655,147945841.72097883,145202500.2026101,143804285.08777755
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,4,Adhesion,256,256,V,3054104.733117033,2915998.069638859,2873734.091070481,2830342.998295779,2803593.2477941304
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,5,Deformation,256,256,m,9.632011206710724,9.552116031961509,9.380950097038532,9.216207742640444,9.132536882950319
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,6,Dissipation,256,256,V,1641004.0005733923,1630091.5755584713,1620403.245777992,1608259.7984897564,1598668.6741567058
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_ctr.013,7,Height,256,256,m,10.76195495228224,2.7896032529780954,2.7375468763351254,2.6781049029362167,2.5983392046169196
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,0,ZSensor,256,256,m,3.1452675398474392,2.8155607645295273,2.7623239171288767,2.6784366135155646,2.6072621068516533
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,1,Peak Force Error,256,256,V,3198714.1632583076,3197969.2112873793,3196324.7018655217,3192352.8631045828,3189228.359453825
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,2,Stiffness,256,256,V,19958643.83603381,19796096.59796014,19726407.022943586,19656179.30664936,19577521.57635282
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,3,LogDMTModulus,256,256,V,14553624.78441178,14415766.661292324,14358890.000315662,14302220.709677655,14240534.957988195
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,4,Adhesion,256,256,V,2435146.501894715,2310029.8351970054,2286564.5534158084,2269166.736331265,2256965.272717491
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,5,Deformation,256,256,m,0.4354582476228412,0.42329167217241553,0.4215702150745769,0.419092206107124,0.41643308865984136
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,6,Dissipation,256,256,V,3130348.8530620146,3106349.647240075,3092117.743482897,3072571.7278568894,3052826.281369346
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.003,7,Height,256,256,m,4.561281913655308,2.907856813358844,2.8513599317637284,2.7673121013355604,2.6957282146350874
/Users/ziyi/Desktop/LAB/code/data/pair/6056/AFM/GdSb_N6056_edge.008,0,ZSensor,256,256,m,8.235722913866002,2.7292042636863236,2.652431593109562,2.605948070498034,2.5534864401520205
