sample_id,growth_run_id,afm_file_id,raw_afm_file,raw_afm_sha256,decoded_zsensor_path,decoded_zsensor_sha256,height_array_path,afm_path,afm_preprocessing_variant,roughness_metric,line_flatten_order,selected_array_sha256,scan_size_um,scan_size_x_um,scan_size_y_um,resolution_x,resolution_y,height_unit,channel,sq_nm,rq_recomputed_nm,provenance_decision,provenance_reason,provenance_review_status,provenance_excluded,include_for_modeling,sq_order_0_nm,sq_order_1_nm,sq_order_2_nm,sq_order_3_nm,duplicate_group_size,duplicate_rank,excluded_by_hash_deduplication,key,raw_rms_nm,line0_sq_nm,line1_sq_nm,line2_sq_nm,line3_sq_nm
6056,6056,GdSb_N6056_ctr_004,data/pair/6056/AFM/GdSb_N6056_ctr.004,0717f91b1a183a9eff4895998eb79b9403eff24104995ec3e018f370f7df00c1,data/processed_afm/6056/GdSb_N6056_ctr_004/GdSb_N6056_ctr_004_height.npy,6087eb7789d0790fccb095c7b5931367d8d1b79386d4f899f5f749d62d8e278b,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_004/GdSb_N6056_ctr_004_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_004/GdSb_N6056_ctr_004_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,e68f863b3c37088312524bc5ed615f4ab4f7ec0caffd4a6fba0a5dd5a3d15a55,1.0,1.0,1.0,256,256,nm,ZSensor,2.7354509650945236,2.7354509650945236,include,,not_flagged,False,True,2.9768775042858655,2.902221048419554,2.8071969465928373,2.7354509650945236,2,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.004,9.683125921792158,2.9768775054938983,2.9022210491823213,2.807196945828674,2.7354509652233028
6056,6056,GdSb_N6056_ctr_005,data/pair/6056/AFM/GdSb_N6056_ctr.005,075fa7709177e6303a902b0d26258c5632f36900794111289c03f0522dba4d9b,data/processed_afm/6056/GdSb_N6056_ctr_005/GdSb_N6056_ctr_005_height.npy,e6d086bd4ae56a392862fead42d6767fb7136c028e660db8e706022672b6afbd,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_005/GdSb_N6056_ctr_005_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_005/GdSb_N6056_ctr_005_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,b22bba075d84e3ab7ddcb8137375edf41bb56e1ce4ab324caebe6cd32351fe26,1.0,1.0,1.0,256,256,nm,ZSensor,2.4337750378127936,2.4337750378127936,include,,not_flagged,False,True,2.6416879557439334,2.543147656319974,2.4919399002032323,2.4337750378127936,2,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.005,8.692330238346145,2.641687955847502,2.543147656458415,2.491939900127112,2.4337750377481746
6056,6056,GdSb_N6056_ctr_006,data/pair/6056/AFM/GdSb_N6056_ctr.006,a66958f8a4fb7f623ef2f5acf90b55a1c4faf2a65e80845e255d5eb81aec37b5,data/processed_afm/6056/GdSb_N6056_ctr_006/GdSb_N6056_ctr_006_height.npy,2eed3e88401e219c2141cdf893fa4906b6b95e898135d98d240563cda209c2fe,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_006/GdSb_N6056_ctr_006_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_006/GdSb_N6056_ctr_006_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,84fa1edd70278fbc83ff4cd274aaab59b237a4c90323258bb5964874153f06a9,1.0,1.0,1.0,256,256,nm,ZSensor,2.514664658651926,2.514664658651926,include,,not_flagged,False,True,2.7528446028304936,2.672263731823144,2.5936512012396116,2.514664658651926,2,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.006,8.2929112940807,2.752844601458768,2.6722637312073165,2.5936512012034627,2.5146646589514567
6056,6056,GdSb_N6056_ctr_009,data/pair/6056/AFM/GdSb_N6056_ctr.009,f4e5274ae2fd5bb2093d5f9558ca4b81ae1a5a56bf1d8a4b8f0cebf81e0d80d8,data/processed_afm/6056/GdSb_N6056_ctr_009/GdSb_N6056_ctr_009_height.npy,757c7e1af6aa59108c2a3fb808fea880eba3381610543e12e2dff61cff8687ef,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_009/GdSb_N6056_ctr_009_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_009/GdSb_N6056_ctr_009_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,0fc81ac9b03aa80e3168d272f9ece20aca6d98d554002caa736e562e58a66eb0,1.0,1.0,1.0,256,256,nm,ZSensor,2.5235580486312363,2.5235580486312363,include,,not_flagged,False,True,2.671223072399175,2.6065964881301493,2.5477593731490127,2.5235580486312363,1,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.009,7.917853737989659,2.6712230726980373,2.6065964880120616,2.547759372978766,2.5235580483294284
6056,6056,GdSb_N6056_ctr_010,data/pair/6056/AFM/GdSb_N6056_ctr.010,17e7dce724602fd78d5057bd250739e69d00e8503fb5aabf14b6b8c4dc834a8f,data/processed_afm/6056/GdSb_N6056_ctr_010/GdSb_N6056_ctr_010_height.npy,10ef42b2a4b14bc71b1010be68d77c105b1cde8fa287001c943d4b4e593928b5,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_010/GdSb_N6056_ctr_010_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_010/GdSb_N6056_ctr_010_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,c29048956de05ca895297c1dc347ae03b1fe39e7c7db3562a0f6c4d5df1a6721,1.0,1.0,1.0,256,256,nm,ZSensor,2.614097636688165,2.614097636688165,include,,not_flagged,False,True,2.7869404266579236,2.7404117796722396,2.7060344427374536,2.614097636688165,1,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.010,9.14849852904462,2.786940428195382,2.7404117807279675,2.706034443451571,2.61409763641095
6056,6056,GdSb_N6056_ctr_011,data/pair/6056/AFM/GdSb_N6056_ctr.011,add0a50c404be7661a3453ec90d5a018a2099dca533fff65f0c198607d983bde,data/processed_afm/6056/GdSb_N6056_ctr_011/GdSb_N6056_ctr_011_height.npy,bf36f7b774f07cf00a59742571e9b7731d1b8ffc147845a59309e7fca88676ee,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_011/GdSb_N6056_ctr_011_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_011/GdSb_N6056_ctr_011_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,26bb539aa18871387dcf8cdb68fddc4331be69b34d5d5e8cac6a103cd6c78981,1.0,1.0,1.0,256,256,nm,ZSensor,2.4867501046639804,2.4867501046639804,include,,not_flagged,False,True,2.7941168419151747,2.6789222073054955,2.595050833089181,2.4867501046639804,1,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.011,11.05900645534,2.7941168412956574,2.6789222073046486,2.595050832417566,2.486750104924638
6056,6056,GdSb_N6056_ctr_012,data/pair/6056/AFM/GdSb_N6056_ctr.012,9fc0fa0a0a2ddf5b1eaefa4e03dca4c9b05fa20e9366cd3d8ffe6180b1843358,data/processed_afm/6056/GdSb_N6056_ctr_012/GdSb_N6056_ctr_012_height.npy,fb38716e80586eafbdc214fda02347288e7586ae60233ffe65e416d9ef12127b,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_012/GdSb_N6056_ctr_012_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_012/GdSb_N6056_ctr_012_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,d6d6062a565ac78032123edb1a4d72e81a29ae1f8f7c8f1f6b709ed107ce7075,1.0,1.0,1.0,256,256,nm,ZSensor,2.3356682513531273,2.3356682513531273,include,,not_flagged,False,True,2.5316325984142267,2.454905093314548,2.3964731591007458,2.3356682513531273,1,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.012,5.420542522109139,2.5316325985974513,2.4549050938461936,2.396473159160284,2.335668250838
6056,6056,GdSb_N6056_ctr_013,data/pair/6056/AFM/GdSb_N6056_ctr.013,a8b3eead667fd563cd1292824ab8450a78a520b142a8b4ed7f4c9a2377c5f497,data/processed_afm/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy,2412572f50de8e108ca4b884e862f88c608644ed32b431077571ba759bba42c9,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,6d18e95f3ffecb0413ab7ae2be7d54777412a68d5109c0557a7b9056150994d6,1.0,1.0,1.0,256,256,nm,ZSensor,2.5352944692790302,2.5352944692790302,include,,not_flagged,False,True,2.7245737793657754,2.6741832799038434,2.615077180978758,2.5352944692790302,1,0,False,data/pair/6056/AFM/GdSb_N6056_ctr.013,5.348375443506648,2.724573778522463,2.6741832798235374,2.615077179776224,2.5352944690282846
6056,6056,GdSb_N6056_edge_003,data/pair/6056/AFM/GdSb_N6056_edge.003,c74ccccbe2f7d60ccd714e8fc4a3b19d4a1344749d4144c44016c9632a8f021d,data/processed_afm/6056/GdSb_N6056_edge_003/GdSb_N6056_edge_003_height.npy,b554092731357f07b4e79eb6b2f2e08fd3867d00946935d35c0e5cec43b339b4,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_edge_003/GdSb_N6056_edge_003_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_edge_003/GdSb_N6056_edge_003_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,842d0987c0c3f1a5f01d6962cbcf74c05d655b23144612dcabb68fff2c3631c3,1.0,1.0,1.0,256,256,nm,ZSensor,2.6072621073671516,2.6072621073671516,include,,not_flagged,False,True,2.8155607647373277,2.7623239179862757,2.6784366132889845,2.6072621073671516,1,0,False,data/pair/6056/AFM/GdSb_N6056_edge.003,3.1452675398474392,2.8155607645295273,2.7623239171288767,2.6784366135155646,2.6072621068516533
6056,6056,GdSb_N6056_edge_008,data/pair/6056/AFM/GdSb_N6056_edge.008,5347cf92b81b92e474a839a18f71438dd7856541e7d553a9a20314e250a99d81,data/processed_afm/6056/GdSb_N6056_edge_008/GdSb_N6056_edge_008_height.npy,c4500a7bf95e0cf51e7e92fc54d5f8ebc397f0595bb3cb52c223069ec6c9b8d6,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_edge_008/GdSb_N6056_edge_008_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/GdSb_N6056_edge_008/GdSb_N6056_edge_008_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,6341bb57271ee270c464bb79453cb163459bb2dd0faaab5bd1471afc7d8bc46d,1.0,1.0,1.0,256,256,nm,ZSensor,2.553486439885743,2.553486439885743,include,,not_flagged,False,True,2.729204264711053,2.6524315936065572,2.6059480707153972,2.553486439885743,1,0,False,data/pair/6056/AFM/GdSb_N6056_edge.008,8.235722913866002,2.7292042636863236,2.652431593109562,2.605948070498034,2.5534864401520205
6056,6056,N56_Ctr_000,data/pair/6056/AFM/N56 Ctr.000,9d57ffbebe66cf51c17896c0e497e3babfb8c8ca0c0261a170d016365c0d9069,data/processed_afm/6056/N56_Ctr_000/N56_Ctr_000_height.npy,70d2fb97d3ffe4b313c8a3c5bfe953fee9243af58d302f26c04575fca6f9a1c2,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_000/N56_Ctr_000_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_000/N56_Ctr_000_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,ecdd229364139512b6d053958448dbcebe9cafb4e89faeaf86494e7df2744d91,1.0,1.0,1.0,256,256,nm,ZSensor,2.285821852636262,2.285821852636262,include,,not_flagged,False,True,2.4916945154646815,2.413134948924142,2.3376351513285725,2.285821852636262,1,0,False,data/pair/6056/AFM/N56 Ctr.000,11.94861479271596,2.4916945146878513,2.413134949298592,2.337635151725549,2.285821852159812
6056,6056,N56_Ctr_001,data/pair/6056/AFM/N56 Ctr.001,7eba1cd6713ef949652928c0e1c1dab042816e350f17ec05f45a5dc1ad879507,data/processed_afm/6056/N56_Ctr_001/N56_Ctr_001_height.npy,de71c45aabc31b14162ca3de8767d304631778409d56a2c995aa59fe0ff1dc80,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_001/N56_Ctr_001_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_001/N56_Ctr_001_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,f1034d0bf103f90878bdb8f1bfd4993ab8e0491c93c0364bec83fa6605459a3d,1.0,1.0,1.0,256,256,nm,ZSensor,2.543479101236806,2.543479101236806,include,,not_flagged,False,True,2.543479102102215,2.5434791026248793,2.543479101509252,2.543479101236806,1,0,False,data/pair/6056/AFM/N56 Ctr.001,2.543479102198372,2.5434791021421512,2.5434791020995138,2.5434791020541523,2.5434791020026526
6056,6056,N56_Ctr_002,data/pair/6056/AFM/N56 Ctr.002,2ebcd19a41fca72f4ad4c956bc306a2af32286d33099e6341f0a771c9975ff3f,data/processed_afm/6056/N56_Ctr_002/N56_Ctr_002_height.npy,33ac67e2027a3f8471b66f4f726874416146be678295438dcbbe679782687f2a,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_002/N56_Ctr_002_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_002/N56_Ctr_002_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,a2fc0bd9b10501f9f99c026080eecc4238fb564b91b9c1ef291347ac7b9ba12f,1.0,1.0,1.0,512,512,nm,ZSensor,2.3800675836403715,2.3800675836403715,include,,not_flagged,False,True,2.3800675839529055,2.380067583598747,2.3800675839931493,2.3800675836403715,1,0,False,data/pair/6056/AFM/N56 Ctr.002,2.380067583968897,2.380067583914097,2.3800675838419925,2.3800675837769516,2.3800675837234166
6056,6056,N56_Ctr_003,data/pair/6056/AFM/N56 Ctr.003,f325e3dccbca0b821f7c020038251c25b6c44f9fb333a1ab4fc9f173863517fa,data/processed_afm/6056/N56_Ctr_003/N56_Ctr_003_height.npy,74b501c4d8acc822b0245e7c91075a33c8f61eeb9baa85b3f7d535374abd94e9,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_003/N56_Ctr_003_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/N56_Ctr_003/N56_Ctr_003_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,a3f24261b27dee038228b39d7027ce155da4802705e52e5a8b47b9db4609afed,1.0,1.0,1.0,512,512,nm,ZSensor,2.8304169818235327,2.8304169818235327,include,,not_flagged,False,True,2.830416981808137,2.830416981857533,2.830416981870856,2.8304169818235327,1,0,False,data/pair/6056/AFM/N56 Ctr.003,2.83041698193171,2.830416981868529,2.830416981799496,2.830416981718602,2.8304169816489613
6056,6056,N56_Edg_000,data/pair/6056/AFM/N56 Edg.000,c6105fbde92f4eee4c6d205acbc66c24331b5179d4f439f0948a8cb23bb82dcc,data/processed_afm/6056/N56_Edg_000/N56_Edg_000_height.npy,8bc1d53a2486c4861688f4bfcd398e2a3abfd02396b031bff81b1d5365e3a9c1,data/afm_metrology_line3_v1/order_3/6056/N56_Edg_000/N56_Edg_000_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/N56_Edg_000/N56_Edg_000_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,0653ca9df2abf27a2dff9a2c8ad02b59090705480c7ff81957241956df149ed8,1.0,1.0,1.0,256,256,nm,ZSensor,2.705380790307742,2.705380790307742,include,,not_flagged,False,True,2.882567816748843,2.8126903611977707,2.77108912590824,2.705380790307742,1,0,False,data/pair/6056/AFM/N56 Edg.000,23.300197232751408,2.882567815725294,2.81269036126288,2.771089126721347,2.7053807908144285
6056,6056,N56_Edg_001,data/pair/6056/AFM/N56 Edg.001,d2b656d1f4d230d00cd819a5a51ef184a8fcd721eb237be778b0d44c368bb5aa,data/processed_afm/6056/N56_Edg_001/N56_Edg_001_height.npy,c93de1f1aaede7d7fb9912f92107a5594189f8bff43e763048bdaa1fc42440c8,data/afm_metrology_line3_v1/order_3/6056/N56_Edg_001/N56_Edg_001_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6056/N56_Edg_001/N56_Edg_001_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,a4c3ba1c9e38fef0ae6bee827ab808a783a0273b5742c4f907ff2624349700a5,1.0,1.0,1.0,512,512,nm,ZSensor,2.41597685108637,2.41597685108637,include,,not_flagged,False,True,2.6180030385735034,2.5346915331216424,2.4621068080191715,2.41597685108637,1,0,False,data/pair/6056/AFM/N56 Edg.001,12.744263835439718,2.6180030384149973,2.534691533185595,2.4621068077281594,2.4159768513595505
6057,6057,GdSb_N6057_ctr_015,data/pair/6057/AFM/GdSb_N6057_ctr.015,4e21c4b37483af5fdfe5ae0ce7c515327a9637ba238bd04e6f886f6b860e8789,data/processed_afm/6057/GdSb_N6057_ctr_015/GdSb_N6057_ctr_015_height.npy,09ed83a9488cb2f1b9ed2448176fd21894322806545b258cc0f39dd2e6938568,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_015/GdSb_N6057_ctr_015_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_015/GdSb_N6057_ctr_015_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,8e8da448b59e369a254824a973ed5c041ae76257d09385c17c2a16e3257b0694,1.0,1.0,1.0,256,256,nm,ZSensor,3.58225103241124,3.58225103241124,include,,not_flagged,False,True,3.92054515474509,3.734633827211143,3.653659576963423,3.58225103241124,1,0,False,data/pair/6057/AFM/GdSb_N6057_ctr.015,16.362587505211557,3.920545155258899,3.7346338275822513,3.653659578011463,3.5822510318527354
6057,6057,GdSb_N6057_ctr_016,data/pair/6057/AFM/GdSb_N6057_ctr.016,60ca571a61f2b49f164cda4baefcf46ddbc073e30b80716c73a6e14c18150004,data/processed_afm/6057/GdSb_N6057_ctr_016/GdSb_N6057_ctr_016_height.npy,edfbee68c215aebdcef67041e2497a8eb518f39ee746c1b7376218bf5feb0845,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_016/GdSb_N6057_ctr_016_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_016/GdSb_N6057_ctr_016_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,c8f9beb45b289d7fdc5fbbd913473c224fb1d572b327bd24e648848ef0f23480,1.0,1.0,1.0,256,256,nm,ZSensor,4.073388620460872,4.073388620460872,include,,not_flagged,False,True,4.487761866271857,4.334157673692187,4.215474016590552,4.073388620460872,1,0,False,data/pair/6057/AFM/GdSb_N6057_ctr.016,14.773738055165284,4.487761865260149,4.3341576742604415,4.215474015693996,4.0733886217835655
6057,6057,GdSb_N6057_ctr_017,data/pair/6057/AFM/GdSb_N6057_ctr.017,37e28213aef3e9e9c9f817fcb8d6b535e52226ffba5ae9ea1f66e2888071d6cb,data/processed_afm/6057/GdSb_N6057_ctr_017/GdSb_N6057_ctr_017_height.npy,acc030aadd3d2ae8753a3aefa2c4607098836ea8a7dbc7a8e94f0460b4b218b0,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_017/GdSb_N6057_ctr_017_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_017/GdSb_N6057_ctr_017_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,71413817a22a498c270a8a541f69551aedd77396ea2e751890deaa3fc91c4eb3,1.0,1.0,1.0,256,256,nm,ZSensor,3.93089549552526,3.93089549552526,include,,not_flagged,False,True,4.2377846277437605,4.131523296969864,4.03566226449157,3.93089549552526,1,0,False,data/pair/6057/AFM/GdSb_N6057_ctr.017,11.405385832027031,4.237784627063921,4.131523297945747,4.035662264097082,3.930895495917639
6057,6057,GdSb_N6057_ctr_020,data/pair/6057/AFM/GdSb_N6057_ctr.020,3688bfafdf9debc3f4aa4ecf2dbd0536976dd7f3e9111ca4d3eed175076ef737,data/processed_afm/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_height.npy,18b279b1c21ecd597e9d491e6db742eb48cd602842b1ca538e32466face3a620,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,60841853925f428ace8a5dd98e96ee7b4b05be26bda0957af1441ad3ebc4d779,1.0,1.0,1.0,256,256,nm,ZSensor,3.9545385810940297,3.9545385810940297,include,,not_flagged,False,True,4.235561428747512,4.140287804340608,4.036184501027457,3.9545385810940297,1,0,False,data/pair/6057/AFM/GdSb_N6057_ctr.020,9.658177622307267,4.235561430991693,4.140287804516079,4.036184501364191,3.954538581349103
6057,6057,GdSb_N6057_edge_014,data/pair/6057/AFM/GdSb_N6057_edge.014,02c8e74e22d04a0c4a2d3c59cd3ffb47af29c03b7b729861cc0a948b340e802d,data/processed_afm/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy,b60f4b184b1d06dbd1d9597ffd924ff87e3ab2aba4560c75f0e210c300592ffb,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,d756db7172ca041db3b3efd0044479fd377820af1d50ece3e3904f02b4bac60e,1.0,1.0,1.0,256,256,nm,ZSensor,3.872418323986705,3.872418323986705,include,,not_flagged,False,True,4.1097644280429675,4.042852900944265,3.9603323414915033,3.872418323986705,1,0,False,data/pair/6057/AFM/GdSb_N6057_edge.014,20.857122589545792,4.109764427848945,4.042852902535654,3.960332340432866,3.872418324483282
6057,6057,GdSb_N6057_edge_018,data/pair/6057/AFM/GdSb_N6057_edge.018,3c8c303bb66ee694213bdae5fe91cd64448ae4f0dc32cb3c397d84f6f7da8947,data/processed_afm/6057/GdSb_N6057_edge_018/GdSb_N6057_edge_018_height.npy,167e6986f70d60887c34c56af525cab82eb115e417b7ba69f50d831847d0fe1c,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_edge_018/GdSb_N6057_edge_018_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_edge_018/GdSb_N6057_edge_018_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,125488446b7186c94977113b32c54fe0469016ae0e3588b71e7c2cdda63a0dbc,1.0,1.0,1.0,256,256,nm,ZSensor,4.504924583020768,4.504924583020768,include,,not_flagged,False,True,4.840413976877645,4.726651844753871,4.591454060034802,4.504924583020768,1,0,False,data/pair/6057/AFM/GdSb_N6057_edge.018,11.921674924983568,4.840413977215623,4.726651845699717,4.591454060455834,4.504924581475969
6057,6057,GdSb_N6057_edge_019,data/pair/6057/AFM/GdSb_N6057_edge.019,d7e4176ca1b8916cfd168022bdea4acf70986ae320d7043dd18a86e9f46f261b,data/processed_afm/6057/GdSb_N6057_edge_019/GdSb_N6057_edge_019_height.npy,fd0ac8458df0c549b7919b7ec3e4a28b7f391732dca59e93aae409ebb8ac4500,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_edge_019/GdSb_N6057_edge_019_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6057/GdSb_N6057_edge_019/GdSb_N6057_edge_019_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,068d8a9c041a4d73f0487455c8caf060da9941a2c0f38587f4ea7a952c3b67cd,1.0,1.0,1.0,256,256,nm,ZSensor,4.111603550173496,4.111603550173496,include,,not_flagged,False,True,4.384102955173654,4.266191298177121,4.154097563485291,4.111603550173496,1,0,False,data/pair/6057/AFM/GdSb_N6057_edge.019,11.117991020133324,4.384102955098094,4.266191297375544,4.154097564029879,4.111603548863939
6062,6062,N62_Ctr_000,data/pair/6062/AFM/N62 Ctr.000,8cf9a11899b9e315a28971ec1739aaf277140f7c703f7e34b1ecfba604edea1b,data/processed_afm/6062/N62_Ctr_000/N62_Ctr_000_height.npy,b40f09bd551f21a7f32f664455c49ede0f19a6e0145fba2c4181e69e6a2cd589,data/afm_metrology_line3_v1/order_3/6062/N62_Ctr_000/N62_Ctr_000_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6062/N62_Ctr_000/N62_Ctr_000_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,2980d5a52a29221984d9b165e08cf3efcbf9b14ef62faba81e1b45ec09019579,1.0,1.0,1.0,256,256,nm,ZSensor,2.9157083994833233,2.9157083994833233,include,,not_flagged,False,True,2.9157083988593646,2.915708399439712,2.9157083982095604,2.9157083994833233,1,0,False,data/pair/6062/AFM/N62 Ctr.000,2.915708399470391,2.9157083993382016,2.9157083992346537,2.9157083991238952,2.9157083989994663
6062,6062,N62_Ctr_001,data/pair/6062/AFM/N62 Ctr.001,d77df3f97582b6f1286a15b97a26c9c6720e9462420644dfd6212aae73f8b421,data/processed_afm/6062/N62_Ctr_001/N62_Ctr_001_height.npy,035dc188724967a8e310762dd12b2d1af646f67b2a99f0790871b8bfc4368b2b,data/afm_metrology_line3_v1/order_3/6062/N62_Ctr_001/N62_Ctr_001_line_flatten_o3.npy,data/afm_metrology_line3_v1/order_3/6062/N62_Ctr_001/N62_Ctr_001_line_flatten_o3.npy,line3_scanline_flatten_v1,Sq_areal_RMS_height_nm,3,935298e2b9699dba2eacec637310a7e32dc6881fe50e7f9a3aff6d2b15fd0ca0,1.0,1.0,1.0,512,512,nm,ZSensor,3.176725468703336,3.176725468703336,include,,not_flagged,False,True,3.176725469138375,3.176725469520171,3.176725468661423,3.176725468703336,1,0,False,data/pair/6062/AFM/N62 Ctr.001,3.1767254692858384,3.1767254691784212,3.1767254690415667,3.176725468943078,3.176725468821729
