target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
Rq_nm,M14f_multiview_curated40_r3d60,0.7391304347826086,17,1.1053692585286299,1.0900004814059727,0.23905509832343996,6029;6057;6062;6070;6101;6078;6081;6056;6033;6047;6084;6048;6028;6082;6063;6072;6080
Rq_nm,M14f_multiview_curated40_r3d60,0.6086956521739131,14,0.9412586099854312,0.7033944734571362,0.2468637251128193,6029;6057;6062;6070;6101;6078;6081;6056;6033;6047;6084;6048;6028;6082
Rq_nm,M14f_multiview_curated40_r3d60,0.5217391304347826,12,0.7503359991990844,0.5467111913976848,0.2480054701568928,6029;6057;6062;6070;6101;6078;6081;6056;6033;6047;6084;6048
Rq_nm,M14g_multiview_curated60_r3d40,1.0,23,1.4655696000763268,1.1910191806031225,0.5093670304120774,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028;6085;6095;6094;6099;6090;6022
Rq_nm,M14g_multiview_curated60_r3d40,0.9130434782608695,21,1.4182646858981929,1.1288068112728586,0.629320064554373,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028;6085;6095;6094;6099
Rq_nm,M14g_multiview_curated60_r3d40,0.8260869565217391,19,1.2660758555132412,1.1288068112728586,0.5622551479802765,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028;6085;6095
Rq_nm,M14g_multiview_curated60_r3d40,0.7391304347826086,17,1.0450684553832463,1.1213122793173294,0.3734207118603201,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028
Rq_nm,M14g_multiview_curated60_r3d40,0.6086956521739131,14,0.8983131811434008,0.8329099562992932,0.30332521145339186,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063
Rq_nm,M14g_multiview_curated60_r3d40,0.5217391304347826,12,0.7070414759476006,0.5241795688634137,0.43014873414284444,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082
Rq_nm,M14h_nested_support_aware_selector,1.0,23,1.7655339167886246,1.1922228629410065,0.2748584951491173,6028;6029;6056;6057;6062;6070;6081;6101;6078;6082;6084;6048;6033;6080;6063;6047;6072;6085;6095;6094;6099;6022;6090
Rq_nm,M14h_nested_support_aware_selector,0.9130434782608695,21,1.7639761529377966,1.1693572391890878,0.31226924397971423,6028;6029;6056;6057;6062;6070;6081;6101;6078;6082;6084;6048;6033;6080;6063;6047;6072;6085;6095;6094;6099
Rq_nm,M14h_nested_support_aware_selector,0.8260869565217391,19,1.542563038860289,1.1693572391890878,0.3535772030528317,6028;6029;6056;6057;6062;6070;6081;6101;6078;6082;6084;6048;6033;6080;6063;6047;6072;6085;6095
Rq_nm,M14h_nested_support_aware_selector,0.7391304347826086,17,1.350831566527017,0.9739018393822481,-0.09370095508515396,6028;6029;6056;6057;6062;6070;6081;6101;6078;6082;6084;6048;6033;6080;6063;6047;6072
Rq_nm,M14h_nested_support_aware_selector,0.6086956521739131,14,1.2721694432202255,1.0716295392856678,-0.10642835484185373,6028;6029;6056;6057;6062;6070;6081;6101;6078;6082;6084;6048;6033;6080
Rq_nm,M14h_nested_support_aware_selector,0.5217391304347826,12,1.2080319860276965,0.9609099498743839,-0.012315469908255772,6028;6029;6056;6057;6062;6070;6081;6101;6078;6082;6084;6048
Rq_nm,M14i_target_specific_robust,1.0,23,1.4655696000763268,1.1910191806031225,0.5093670304120774,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028;6085;6095;6094;6099;6090;6022
Rq_nm,M14i_target_specific_robust,0.9130434782608695,21,1.4182646858981929,1.1288068112728586,0.629320064554373,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028;6085;6095;6094;6099
Rq_nm,M14i_target_specific_robust,0.8260869565217391,19,1.2660758555132412,1.1288068112728586,0.5622551479802765,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028;6085;6095
Rq_nm,M14i_target_specific_robust,0.7391304347826086,17,1.0450684553832463,1.1213122793173294,0.3734207118603201,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063;6072;6080;6028
Rq_nm,M14i_target_specific_robust,0.6086956521739131,14,0.8983131811434008,0.8329099562992932,0.30332521145339186,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082;6033;6063
Rq_nm,M14i_target_specific_robust,0.5217391304347826,12,0.7070414759476006,0.5241795688634137,0.43014873414284444,6029;6062;6070;6081;6101;6078;6057;6056;6084;6048;6047;6082
