alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.47817396829491887,0.664217858397885,0.6143493392062385
1.0,0.4885581891990141,0.6795641602516517,0.7728193947574946
10.0,0.5032538936799027,0.6959298527771922,0.37954846984945356
0.3,0.517576543706228,0.7119645038172371,0.8822217190886381
30.0,0.5621348499469472,0.7823759817221657,0.1769125948620281
