alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.39584669836852693,0.3423020406799111,0.3771060681775114
0.1,0.42833525962247254,0.40284527631809947,0.41941376546594195
10.0,0.4574666588227001,0.4220442229746031,0.44506880627586615
100.0,0.5976942234127484,0.61244935839273,0.602858520655742
