source_kind,path,expected_sha256,current_sha256,exists,hash_matches
decoded_zsensor,data/processed_afm/6033/N6033_1um_017/N6033_1um_017_height.npy,dadd14432293bb7ec50305d27c773cfbc43759d8dee3c93c4242e8f795266882,dadd14432293bb7ec50305d27c773cfbc43759d8dee3c93c4242e8f795266882,True,True
decoded_zsensor,data/processed_afm/6033/N6033_1um_018/N6033_1um_018_height.npy,79e9ccc4755ee9347acc5cf5543ffeb60c3d78352b056b98c2a1738a90b56f8f,79e9ccc4755ee9347acc5cf5543ffeb60c3d78352b056b98c2a1738a90b56f8f,True,True
decoded_zsensor,data/processed_afm/6043/N6043_1um_2/N6043_1um_2_height.npy,3a145a6cd49b7685ed529181013ca127fd509ad667aea3ff4e37716dd3676ea3,3a145a6cd49b7685ed529181013ca127fd509ad667aea3ff4e37716dd3676ea3,True,True
decoded_zsensor,data/processed_afm/6043/N6043_1um_3/N6043_1um_3_height.npy,b95db6c56dfa9e9769704f627fc73a2c9a1c18583b8ea11d06577a6f7121b2cb,b95db6c56dfa9e9769704f627fc73a2c9a1c18583b8ea11d06577a6f7121b2cb,True,True
decoded_zsensor,data/processed_afm/6043/N6043_1um_cs/N6043_1um_cs_height.npy,795e90b59f2c10c1a341c064c09743dab34d128e326dce320cfe12d8a71f56e0,795e90b59f2c10c1a341c064c09743dab34d128e326dce320cfe12d8a71f56e0,True,True
decoded_zsensor,data/processed_afm/6043/N6043_5um_002/N6043_5um_002_height.npy,4fb9dfd2b0385ae3a9d0477e0eb3a0aedbbecba392c5ed047e357d50e6cf3485,4fb9dfd2b0385ae3a9d0477e0eb3a0aedbbecba392c5ed047e357d50e6cf3485,True,True
decoded_zsensor,data/processed_afm/6047/N6047_0_5um_005/N6047_0_5um_005_height.npy,dbfa52e4b60ac3870c8d78e8fd85d894a59d57f93a5666e72f1a75762ca1c925,dbfa52e4b60ac3870c8d78e8fd85d894a59d57f93a5666e72f1a75762ca1c925,True,True
decoded_zsensor,data/processed_afm/6047/N6047_1um_006/N6047_1um_006_height.npy,29131cb372db66009417331926a0cc79a3bb681a430f9efd1430275e100eceef,29131cb372db66009417331926a0cc79a3bb681a430f9efd1430275e100eceef,True,True
decoded_zsensor,data/processed_afm/6047/N6047_1um_007/N6047_1um_007_height.npy,2b7a655133b5666f40668de6988da447ec090d3c5c2421766892bed74b1c5e39,2b7a655133b5666f40668de6988da447ec090d3c5c2421766892bed74b1c5e39,True,True
decoded_zsensor,data/processed_afm/6047/N6047_1um_008/N6047_1um_008_height.npy,5fde228b40c40059eef07d43fb1273a26b86f94a0659cdbafdbb1c68c6b820a1,5fde228b40c40059eef07d43fb1273a26b86f94a0659cdbafdbb1c68c6b820a1,True,True
decoded_zsensor,data/processed_afm/6047/N6047_1um_011/N6047_1um_011_height.npy,483d40d9c85710fc54763e10ba7a32c3b5ac4983f4510c1c5d23836a81a449a5,483d40d9c85710fc54763e10ba7a32c3b5ac4983f4510c1c5d23836a81a449a5,True,True
decoded_zsensor,data/processed_afm/6047/N6047_1um_012/N6047_1um_012_height.npy,796fc37d031caee7efb00a6be0fa439e23d87f87eae2c4eac7c32e1c7cb20e21,796fc37d031caee7efb00a6be0fa439e23d87f87eae2c4eac7c32e1c7cb20e21,True,True
decoded_zsensor,data/processed_afm/6047/N6047_1um_013/N6047_1um_013_height.npy,38ef3109f85e1c4e76a6ebb78fde23c13e16642a493701f9a56bbb79641905fb,38ef3109f85e1c4e76a6ebb78fde23c13e16642a493701f9a56bbb79641905fb,True,True
decoded_zsensor,data/processed_afm/6047/N6047_5um_009/N6047_5um_009_height.npy,614c2dc9813fac9a99dfbe66c2a2f36a773aeda55825f6967df88ab741ccaec3,614c2dc9813fac9a99dfbe66c2a2f36a773aeda55825f6967df88ab741ccaec3,True,True
decoded_zsensor,data/processed_afm/6048/N6048_1um_026/N6048_1um_026_height.npy,389bfa88ef7b92eee63e0fc1bf0f8765bd0ee43e388956eec64c0bf880272355,389bfa88ef7b92eee63e0fc1bf0f8765bd0ee43e388956eec64c0bf880272355,True,True
decoded_zsensor,data/processed_afm/6048/N6048_1um_027/N6048_1um_027_height.npy,0b21d686a8b09d3e4b548ac6bedbc5e058f8b3e698954d617fc18523115dbb02,0b21d686a8b09d3e4b548ac6bedbc5e058f8b3e698954d617fc18523115dbb02,True,True
decoded_zsensor,data/processed_afm/6055/GdSb_N6055_ctr_000/GdSb_N6055_ctr_000_height.npy,31d4608132aaa9b4a0104593e4d4b539d6880b7232708f56460f7d4e2833a1b5,31d4608132aaa9b4a0104593e4d4b539d6880b7232708f56460f7d4e2833a1b5,True,True
decoded_zsensor,data/processed_afm/6055/GdSb_N6055_ctr_001/GdSb_N6055_ctr_001_height.npy,6cc14b693c1a03f08aba10e4771fe30e7e932c72a3736502fb608758ffb66d4d,6cc14b693c1a03f08aba10e4771fe30e7e932c72a3736502fb608758ffb66d4d,True,True
decoded_zsensor,data/processed_afm/6055/GdSb_N6055_ctr_002/GdSb_N6055_ctr_002_height.npy,28969e62475e18fb5ca81d48a145e7a5fe9a2a2f7288f5acbfaad11d421a1e04,28969e62475e18fb5ca81d48a145e7a5fe9a2a2f7288f5acbfaad11d421a1e04,True,True
decoded_zsensor,data/processed_afm/6055/GdSb_N6055_edg_000/GdSb_N6055_edg_000_height.npy,ef5bb0291938109cdf4f87e2fae87aa7cf2622d154db060681446ec08e4c3075,ef5bb0291938109cdf4f87e2fae87aa7cf2622d154db060681446ec08e4c3075,True,True
decoded_zsensor,data/processed_afm/6055/GdSb_N6055_edg_001/GdSb_N6055_edg_001_height.npy,b71fdd57b6f0bcb092a52394b8e31cd4cc1b8a0972da704c122dae25b9be4b01,b71fdd57b6f0bcb092a52394b8e31cd4cc1b8a0972da704c122dae25b9be4b01,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_000/GdSb_N6056_ctr_000_height.npy,c3fe20d9bee96c9b1f021b557e714456dc730431e6a83e206739fe79611229f5,c3fe20d9bee96c9b1f021b557e714456dc730431e6a83e206739fe79611229f5,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_001/GdSb_N6056_ctr_001_height.npy,5b7b63cff9fc9ab2459482ddfcae99972507810d8cf02860e7d67bf412d8fb9f,5b7b63cff9fc9ab2459482ddfcae99972507810d8cf02860e7d67bf412d8fb9f,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_002/GdSb_N6056_ctr_002_height.npy,499ca6a41651b908a77ed4245987ffa586364f22a83b300a8ff98742bb41e675,499ca6a41651b908a77ed4245987ffa586364f22a83b300a8ff98742bb41e675,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_004/GdSb_N6056_ctr_004_height.npy,6087eb7789d0790fccb095c7b5931367d8d1b79386d4f899f5f749d62d8e278b,6087eb7789d0790fccb095c7b5931367d8d1b79386d4f899f5f749d62d8e278b,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_005/GdSb_N6056_ctr_005_height.npy,e6d086bd4ae56a392862fead42d6767fb7136c028e660db8e706022672b6afbd,e6d086bd4ae56a392862fead42d6767fb7136c028e660db8e706022672b6afbd,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_006/GdSb_N6056_ctr_006_height.npy,2eed3e88401e219c2141cdf893fa4906b6b95e898135d98d240563cda209c2fe,2eed3e88401e219c2141cdf893fa4906b6b95e898135d98d240563cda209c2fe,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_009/GdSb_N6056_ctr_009_height.npy,757c7e1af6aa59108c2a3fb808fea880eba3381610543e12e2dff61cff8687ef,757c7e1af6aa59108c2a3fb808fea880eba3381610543e12e2dff61cff8687ef,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_010/GdSb_N6056_ctr_010_height.npy,10ef42b2a4b14bc71b1010be68d77c105b1cde8fa287001c943d4b4e593928b5,10ef42b2a4b14bc71b1010be68d77c105b1cde8fa287001c943d4b4e593928b5,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_011/GdSb_N6056_ctr_011_height.npy,bf36f7b774f07cf00a59742571e9b7731d1b8ffc147845a59309e7fca88676ee,bf36f7b774f07cf00a59742571e9b7731d1b8ffc147845a59309e7fca88676ee,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_012/GdSb_N6056_ctr_012_height.npy,fb38716e80586eafbdc214fda02347288e7586ae60233ffe65e416d9ef12127b,fb38716e80586eafbdc214fda02347288e7586ae60233ffe65e416d9ef12127b,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_013/GdSb_N6056_ctr_013_height.npy,2412572f50de8e108ca4b884e862f88c608644ed32b431077571ba759bba42c9,2412572f50de8e108ca4b884e862f88c608644ed32b431077571ba759bba42c9,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_Copy_000/GdSb_N6056_ctr_Copy_000_height.npy,ee326cc8b6f0ac4aadbb0fb0d5cc104c647db9a6b23fd73f9865b31b768846c4,ee326cc8b6f0ac4aadbb0fb0d5cc104c647db9a6b23fd73f9865b31b768846c4,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_Copy_001/GdSb_N6056_ctr_Copy_001_height.npy,5b7b63cff9fc9ab2459482ddfcae99972507810d8cf02860e7d67bf412d8fb9f,5b7b63cff9fc9ab2459482ddfcae99972507810d8cf02860e7d67bf412d8fb9f,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_Copy_002/GdSb_N6056_ctr_Copy_002_height.npy,499ca6a41651b908a77ed4245987ffa586364f22a83b300a8ff98742bb41e675,499ca6a41651b908a77ed4245987ffa586364f22a83b300a8ff98742bb41e675,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_Copy_004/GdSb_N6056_ctr_Copy_004_height.npy,6087eb7789d0790fccb095c7b5931367d8d1b79386d4f899f5f749d62d8e278b,6087eb7789d0790fccb095c7b5931367d8d1b79386d4f899f5f749d62d8e278b,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_Copy_005/GdSb_N6056_ctr_Copy_005_height.npy,e6d086bd4ae56a392862fead42d6767fb7136c028e660db8e706022672b6afbd,e6d086bd4ae56a392862fead42d6767fb7136c028e660db8e706022672b6afbd,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_ctr_Copy_006/GdSb_N6056_ctr_Copy_006_height.npy,2eed3e88401e219c2141cdf893fa4906b6b95e898135d98d240563cda209c2fe,2eed3e88401e219c2141cdf893fa4906b6b95e898135d98d240563cda209c2fe,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_edge_003/GdSb_N6056_edge_003_height.npy,b554092731357f07b4e79eb6b2f2e08fd3867d00946935d35c0e5cec43b339b4,b554092731357f07b4e79eb6b2f2e08fd3867d00946935d35c0e5cec43b339b4,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_edge_007/GdSb_N6056_edge_007_height.npy,7fe11a850604d4c385c7da5e6a2fc85eeabe84bc7f8470ec6b8d9fbff2221053,7fe11a850604d4c385c7da5e6a2fc85eeabe84bc7f8470ec6b8d9fbff2221053,True,True
decoded_zsensor,data/processed_afm/6056/GdSb_N6056_edge_008/GdSb_N6056_edge_008_height.npy,c4500a7bf95e0cf51e7e92fc54d5f8ebc397f0595bb3cb52c223069ec6c9b8d6,c4500a7bf95e0cf51e7e92fc54d5f8ebc397f0595bb3cb52c223069ec6c9b8d6,True,True
decoded_zsensor,data/processed_afm/6056/N56_Ctr_000/N56_Ctr_000_height.npy,70d2fb97d3ffe4b313c8a3c5bfe953fee9243af58d302f26c04575fca6f9a1c2,70d2fb97d3ffe4b313c8a3c5bfe953fee9243af58d302f26c04575fca6f9a1c2,True,True
decoded_zsensor,data/processed_afm/6056/N56_Ctr_001/N56_Ctr_001_height.npy,de71c45aabc31b14162ca3de8767d304631778409d56a2c995aa59fe0ff1dc80,de71c45aabc31b14162ca3de8767d304631778409d56a2c995aa59fe0ff1dc80,True,True
decoded_zsensor,data/processed_afm/6056/N56_Ctr_002/N56_Ctr_002_height.npy,33ac67e2027a3f8471b66f4f726874416146be678295438dcbbe679782687f2a,33ac67e2027a3f8471b66f4f726874416146be678295438dcbbe679782687f2a,True,True
decoded_zsensor,data/processed_afm/6056/N56_Ctr_003/N56_Ctr_003_height.npy,74b501c4d8acc822b0245e7c91075a33c8f61eeb9baa85b3f7d535374abd94e9,74b501c4d8acc822b0245e7c91075a33c8f61eeb9baa85b3f7d535374abd94e9,True,True
decoded_zsensor,data/processed_afm/6056/N56_Edg_000/N56_Edg_000_height.npy,8bc1d53a2486c4861688f4bfcd398e2a3abfd02396b031bff81b1d5365e3a9c1,8bc1d53a2486c4861688f4bfcd398e2a3abfd02396b031bff81b1d5365e3a9c1,True,True
decoded_zsensor,data/processed_afm/6056/N56_Edg_001/N56_Edg_001_height.npy,c93de1f1aaede7d7fb9912f92107a5594189f8bff43e763048bdaa1fc42440c8,c93de1f1aaede7d7fb9912f92107a5594189f8bff43e763048bdaa1fc42440c8,True,True
decoded_zsensor,data/processed_afm/6057/GdSb_N6057_ctr_015/GdSb_N6057_ctr_015_height.npy,09ed83a9488cb2f1b9ed2448176fd21894322806545b258cc0f39dd2e6938568,09ed83a9488cb2f1b9ed2448176fd21894322806545b258cc0f39dd2e6938568,True,True
decoded_zsensor,data/processed_afm/6057/GdSb_N6057_ctr_016/GdSb_N6057_ctr_016_height.npy,edfbee68c215aebdcef67041e2497a8eb518f39ee746c1b7376218bf5feb0845,edfbee68c215aebdcef67041e2497a8eb518f39ee746c1b7376218bf5feb0845,True,True
decoded_zsensor,data/processed_afm/6057/GdSb_N6057_ctr_017/GdSb_N6057_ctr_017_height.npy,acc030aadd3d2ae8753a3aefa2c4607098836ea8a7dbc7a8e94f0460b4b218b0,acc030aadd3d2ae8753a3aefa2c4607098836ea8a7dbc7a8e94f0460b4b218b0,True,True
decoded_zsensor,data/processed_afm/6057/GdSb_N6057_ctr_020/GdSb_N6057_ctr_020_height.npy,18b279b1c21ecd597e9d491e6db742eb48cd602842b1ca538e32466face3a620,18b279b1c21ecd597e9d491e6db742eb48cd602842b1ca538e32466face3a620,True,True
decoded_zsensor,data/processed_afm/6057/GdSb_N6057_edge_014/GdSb_N6057_edge_014_height.npy,b60f4b184b1d06dbd1d9597ffd924ff87e3ab2aba4560c75f0e210c300592ffb,b60f4b184b1d06dbd1d9597ffd924ff87e3ab2aba4560c75f0e210c300592ffb,True,True
decoded_zsensor,data/processed_afm/6057/GdSb_N6057_edge_018/GdSb_N6057_edge_018_height.npy,167e6986f70d60887c34c56af525cab82eb115e417b7ba69f50d831847d0fe1c,167e6986f70d60887c34c56af525cab82eb115e417b7ba69f50d831847d0fe1c,True,True
decoded_zsensor,data/processed_afm/6057/GdSb_N6057_edge_019/GdSb_N6057_edge_019_height.npy,fd0ac8458df0c549b7919b7ec3e4a28b7f391732dca59e93aae409ebb8ac4500,fd0ac8458df0c549b7919b7ec3e4a28b7f391732dca59e93aae409ebb8ac4500,True,True
decoded_zsensor,data/processed_afm/6062/N62_Ctr_000/N62_Ctr_000_height.npy,b40f09bd551f21a7f32f664455c49ede0f19a6e0145fba2c4181e69e6a2cd589,b40f09bd551f21a7f32f664455c49ede0f19a6e0145fba2c4181e69e6a2cd589,True,True
decoded_zsensor,data/processed_afm/6062/N62_Ctr_001/N62_Ctr_001_height.npy,035dc188724967a8e310762dd12b2d1af646f67b2a99f0790871b8bfc4368b2b,035dc188724967a8e310762dd12b2d1af646f67b2a99f0790871b8bfc4368b2b,True,True
decoded_zsensor,data/processed_afm/6062/N62_Ctr_002/N62_Ctr_002_height.npy,450eb6597f2b90840f3eb0c3914a1647580b81e9069cefe82c7085d8edfa62a9,450eb6597f2b90840f3eb0c3914a1647580b81e9069cefe82c7085d8edfa62a9,True,True
decoded_zsensor,data/processed_afm/6062/N62_Ctr_003/N62_Ctr_003_height.npy,c8e66587c2a6636ee201fe9c20346146c1db2037b5467bf2a990fd907721bcdf,c8e66587c2a6636ee201fe9c20346146c1db2037b5467bf2a990fd907721bcdf,True,True
decoded_zsensor,data/processed_afm/6062/N62_Edg_000/N62_Edg_000_height.npy,2c04f67a982e89bf88ab7ba22727c03601a4d255193566cac41aeeea40c657d0,2c04f67a982e89bf88ab7ba22727c03601a4d255193566cac41aeeea40c657d0,True,True
decoded_zsensor,data/processed_afm/6062/N62_Edg_001/N62_Edg_001_height.npy,90286f1f975cccf78194dc99dbc6ea461693db48ee3bb5a8fd02497285cdf605,90286f1f975cccf78194dc99dbc6ea461693db48ee3bb5a8fd02497285cdf605,True,True
decoded_zsensor,data/processed_afm/6063/N63_Ctr_001/N63_Ctr_001_height.npy,fc7db34f06df33a5a00aa0eb4948bd95271a9aa1d701e09534a7d8d68f5142c8,fc7db34f06df33a5a00aa0eb4948bd95271a9aa1d701e09534a7d8d68f5142c8,True,True
decoded_zsensor,data/processed_afm/6063/N63_Ctr_002/N63_Ctr_002_height.npy,7dd9f5c93324daa7816a2f5953abdc1bd3f91634a7bb400f2d52e6647b221943,7dd9f5c93324daa7816a2f5953abdc1bd3f91634a7bb400f2d52e6647b221943,True,True
decoded_zsensor,data/processed_afm/6063/N63_Ctr_003/N63_Ctr_003_height.npy,8199f7af5da1215a6ed038f9065c34d056278df0f724cf941bd9869eeb65fcf3,8199f7af5da1215a6ed038f9065c34d056278df0f724cf941bd9869eeb65fcf3,True,True
decoded_zsensor,data/processed_afm/6063/N63_Ctr_004/N63_Ctr_004_height.npy,cfc37fa74029bb38b9b50d117da4285ccf87d9d765e37084c41443b716a3416e,cfc37fa74029bb38b9b50d117da4285ccf87d9d765e37084c41443b716a3416e,True,True
decoded_zsensor,data/processed_afm/6063/N63_Edg_000/N63_Edg_000_height.npy,23f741f3f94d6e6aeee63ec6be39d8dd954950503b9d5536fbd8c1f27bf3799c,23f741f3f94d6e6aeee63ec6be39d8dd954950503b9d5536fbd8c1f27bf3799c,True,True
decoded_zsensor,data/processed_afm/6063/N63_Edg_001/N63_Edg_001_height.npy,1a34dbb64a330ac2e15e6374635e26b28ef571cee87cb7d4cdfa92ac698f5ec1,1a34dbb64a330ac2e15e6374635e26b28ef571cee87cb7d4cdfa92ac698f5ec1,True,True
decoded_zsensor,data/processed_afm/6070/N69_Edg_000/N69_Edg_000_height.npy,9f8987536697f62dd331d9f781274d4cc9e5fe4db56226ec0bf913a5eca3465a,9f8987536697f62dd331d9f781274d4cc9e5fe4db56226ec0bf913a5eca3465a,True,True
decoded_zsensor,data/processed_afm/6070/N69_Edg_001/N69_Edg_001_height.npy,fca9fc0560f51140b2b25309bb46dfec60494d543a2fc562fb721c78cdd5178e,fca9fc0560f51140b2b25309bb46dfec60494d543a2fc562fb721c78cdd5178e,True,True
decoded_zsensor,data/processed_afm/6070/N69_Edg_002/N69_Edg_002_height.npy,9cfdf95d5c647acf9f1fe4449772cb46521aac829607f463cc3bafa9fecccd55,9cfdf95d5c647acf9f1fe4449772cb46521aac829607f463cc3bafa9fecccd55,True,True
decoded_zsensor,data/processed_afm/6070/N69_center_003/N69_center_003_height.npy,7f9ecf45e7b261216b1076b70972032008ab5647268254119557826b4982660c,7f9ecf45e7b261216b1076b70972032008ab5647268254119557826b4982660c,True,True
decoded_zsensor,data/processed_afm/6070/N69_center_200nm_004/N69_center_200nm_004_height.npy,4cac38928e17638043b5f928283731b20b66f9304ab063fc22997b4d5b52c132,4cac38928e17638043b5f928283731b20b66f9304ab063fc22997b4d5b52c132,True,True
decoded_zsensor,data/processed_afm/6070/N69_center_200nm_005/N69_center_200nm_005_height.npy,e88fc9761d5ead6be1de4849d9813060c9a9a892fdd83880ea83b79073229476,e88fc9761d5ead6be1de4849d9813060c9a9a892fdd83880ea83b79073229476,True,True
decoded_zsensor,data/processed_afm/6070/N69_center_200nm_006/N69_center_200nm_006_height.npy,944a3c5a36ce8e2620165bbab8c3e7e8142597494843bcd07c6336ed499459ba,944a3c5a36ce8e2620165bbab8c3e7e8142597494843bcd07c6336ed499459ba,True,True
decoded_zsensor,data/processed_afm/6070/N69_center_200nm_007/N69_center_200nm_007_height.npy,28c7fdb9cc5c8d703edd74296e625a723f9679e2ae4982e63a9e0822c2a2dc94,28c7fdb9cc5c8d703edd74296e625a723f9679e2ae4982e63a9e0822c2a2dc94,True,True
decoded_zsensor,data/processed_afm/6072/6072_1um_009/6072_1um_009_height.npy,ec929961fa630398f5a0cc3fc6fbfb7cc7f849f1c42e57cd4819349b4cd58fe5,ec929961fa630398f5a0cc3fc6fbfb7cc7f849f1c42e57cd4819349b4cd58fe5,True,True
decoded_zsensor,data/processed_afm/6072/6072_1um_010/6072_1um_010_height.npy,3afb189af90b6180e6c75bdc450e2ae4019da48efd44e3860252d0a42b7de04d,3afb189af90b6180e6c75bdc450e2ae4019da48efd44e3860252d0a42b7de04d,True,True
decoded_zsensor,data/processed_afm/6072/6072_1um_011/6072_1um_011_height.npy,b2ebdfa133c7333ed714f787885faa5261f53357e929fed1ed66ed0979cf7426,b2ebdfa133c7333ed714f787885faa5261f53357e929fed1ed66ed0979cf7426,True,True
decoded_zsensor,data/processed_afm/6072/6072_300_nm_008/6072_300_nm_008_height.npy,3e0f7ebc2c4aa2be42136e763eb7d95bb6c6bafaa06478e4e90080b0c9cae544,3e0f7ebc2c4aa2be42136e763eb7d95bb6c6bafaa06478e4e90080b0c9cae544,True,True
decoded_zsensor,data/processed_afm/6072/6072_500_nm_003/6072_500_nm_003_height.npy,b098b72408c56296ab40220b7a8395b1706e5a7c0c94a4cd11af9628f7724705,b098b72408c56296ab40220b7a8395b1706e5a7c0c94a4cd11af9628f7724705,True,True
