variant,split,row_count,descriptor_mse,descriptor_mae,descriptor_rmse,descriptor_r2,descriptor_spearman,prototype_accuracy,prototype_macro_f1,beats_mean_condition_mse
label_25_metadata_only,val,5,1.0989644527435303,0.7859757542610168,1.0483150541433288,-0.3295004367828369,0.0846153846153846,0.6,0.21428571428571427,True
