protocol,target,group_count,mean_absolute_error,median_absolute_error,rmse,pearson_r,pearson_pvalue,spearman_rho,spearman_pvalue,true_min,true_max,predicted_min,predicted_max,standard_deviation_ratio,interval_coverage
prior_M12_strict15_train14,Rq_nm,15,0.6635338818399001,0.28083708787561235,1.1942502343768837,0.8361138901590162,0.00010291126451677489,0.932142857142857,4.2412182315433465e-07,1.470114827156067,9.867135047912596,1.4986408335193715,7.033225761753825,0.7964294824886163,0.8666666666666667
prior_M12_strict15_train14,FSMI_nm,15,0.7217547500785774,0.4165156904514773,1.1887576140645881,0.7647852632920831,0.0008960587571186517,0.8321428571428571,0.00011902824493849783,1.4268805447108657,8.567125493610352,1.256021668381362,4.918527800167603,0.6862812433154756,0.9333333333333333
new_M13_full23_train22_all23,Rq_nm,3,1.0470328242437326,0.6033521251515399,1.422216272871769,0.72775670005532,0.481126016602959,0.5,0.6666666666666666,1.6493401527404783,6.072564601898193,2.4065989771293146,5.4692124767466535,0.6560874499215535,1.0
new_M13_full23_train22_all23,FSMI_nm,3,1.094541144784535,0.49698237038514215,1.4628545791204772,0.514231638739884,0.6561543281148515,0.5,0.6666666666666666,1.283204177965711,4.936413231860014,1.9009476537454117,4.439430861474872,0.6917608235745756,1.0
new_M13_full23_train22_same15,Rq_nm,2,0.37888902613666176,0.37888902613666176,0.440386849197556,1.0,1.0,0.9999999999999999,,2.561024904251098,6.072564601898193,2.4065989771293146,5.4692124767466535,0.8721568779841621,1.0
new_M13_full23_train22_same15,FSMI_nm,2,0.41010999568918394,0.41010999568918394,0.41920999278344667,1.0,1.0,0.9999999999999999,,2.2241852747386375,4.936413231860014,1.9009476537454117,4.439430861474872,0.9359402114649978,1.0
