target,growth_group_count,mae_nm,median_absolute_error_nm,rmse_nm,pearson_r,pearson_p,spearman_rho,spearman_p,confidence_vs_absolute_error_spearman,confidence_vs_absolute_error_p,aurc_nm,risk_at_25pct_coverage_nm,risk_at_50pct_coverage_nm,risk_at_75pct_coverage_nm,interval_coverage,model,method
Rq_nm,28,1.726556315632249,1.1760464359629752,2.4636936544987034,-0.2713999186998558,0.16240737603189717,-0.42966611932129173,0.02249497075376068,0.12304752576358359,0.5327598243535151,1.9742522442832577,2.423021051156989,1.539954462934968,1.9536042406268856,0.8928571428571429,M14b physics,M14b_rheed_density_weighted
Rq_nm,28,1.541807309268825,0.9772382853895503,2.259516991851754,0.04313339552027812,0.8274792578430261,-0.12807881773399013,0.5160063871978269,0.16155533638417285,0.4114692180533796,1.5943658526876217,1.7620928578840693,1.518803025480152,1.812399280186118,0.9285714285714286,M14g mixed,M14g_multiview_curated60_r3d40
Rq_nm,28,1.3797502858399544,0.7562650787161076,2.0728954466275797,0.33340411942973835,0.08295797730935157,0.3393541324575807,0.07728256059648708,-0.1456736253497965,0.45951371875971986,1.0871380659108127,0.9191878674536456,1.0111946615019958,1.2803741621578657,0.8928571428571429,M14d causal R3D / old confidence,M14d_r3d_causal_temporal
Rq_nm,28,1.3797502858399544,0.7562650787161076,2.0728954466275797,0.33340411942973835,0.08295797730935157,0.3393541324575807,0.07728256059648708,0.14479668635677376,0.46224972404564524,1.317557773520149,1.1786712623106905,1.1957716181434652,1.6085116907123491,0.9285714285714286,M15a causal R3D / TTA centrality,M15a
Rq_nm,28,1.3797502858399544,0.7562650787161076,2.0728954466275797,0.33340411942973835,0.08295797730935157,0.3393541324575807,0.07728256059648708,-0.29720853858784896,0.12455730163013452,1.023470408591509,1.0101830322574354,0.9270311315481189,1.0034068486109087,0.9285714285714286,M15b causal R3D / angular TTA,M15b
FSMI_nm,28,1.5594519713947956,1.0295696180839942,2.2134393227503533,-0.26955247476498484,0.16539892622522417,-0.4428024083196497,0.01828772491640439,0.12414371752985158,0.5290877373513044,1.7001399651869338,2.0859138763177016,1.3805115351041424,1.749187074356734,0.8928571428571429,M14b physics,M14b_rheed_density_weighted
FSMI_nm,28,1.3941776276623143,0.847675295917746,2.026302705969125,0.018035459525558045,0.9274204551399647,-0.11275314723590585,0.5678244098709833,0.19003288720443381,0.33275559525562326,1.45301185796119,1.58574660598576,1.3509718771559827,1.6323442387128988,0.9285714285714286,M14g mixed,M14g_multiview_curated60_r3d40
FSMI_nm,28,1.2219174200891554,0.8000640398681635,1.8461279409256521,0.3335592808576555,0.0828060536899789,0.3957307060755336,0.037114910045114115,-0.08817087850119262,0.6554847124012974,0.9733841519267414,0.8596706160524304,0.9728672159943342,1.0782862240015556,0.8928571428571429,M14d causal R3D / old confidence,M14d_r3d_causal_temporal
FSMI_nm,28,1.2219174200891554,0.8000640398681635,1.8461279409256521,0.3335592808576555,0.0828060536899789,0.3957307060755336,0.037114910045114115,0.21446186369012932,0.27312277789021744,1.325210831232371,1.326326559426979,1.298067800946102,1.4535436420415873,0.8928571428571429,M15a causal R3D / TTA centrality,M15a
FSMI_nm,28,1.2219174200891554,0.8000640398681635,1.8461279409256521,0.3335592808576555,0.0828060536899789,0.3957307060755336,0.037114910045114115,-0.24989736103734234,0.19966465247388795,0.9021474752734354,0.8620929855445725,0.75181482577118,0.8843377732012359,0.8928571428571429,M15b causal R3D / angular TTA,M15b
