growth_run_id,true__log_rq_nm,predicted__log_rq_nm,true__unit_ra,predicted__unit_ra,true__unit_psd_mid_fraction,predicted__unit_psd_mid_fraction,true__unit_psd_high_fraction,predicted__unit_psd_high_fraction,true__unit_psd_slope,predicted__unit_psd_slope,true__log_unit_autocorr_length_nm,predicted__log_unit_autocorr_length_nm,true__log_unit_anisotropy_ratio,predicted__log_unit_anisotropy_ratio,true__unit_skewness,predicted__unit_skewness,true__unit_kurtosis,predicted__unit_kurtosis
6022,-0.496450811624527,-0.34518763422966003,-0.7948721647262573,-0.01976313814520836,-0.5048056840896606,0.09796183556318283,-0.43593108654022217,0.12833428382873535,0.05845879018306732,0.14555597305297852,1.844915747642517,-0.10529716312885284,0.9971731901168823,-0.029967643320560455,-1.765525221824646,0.13637322187423706,2.286322593688965,-0.06255605816841125
6028,1.1926954984664917,0.011952513828873634,-0.39178773760795593,0.05735745280981064,-0.6410853862762451,-0.0819019302725792,-0.5026642680168152,-0.12961803376674652,-0.615900993347168,-0.13463227450847626,0.18485009670257568,-0.020979367196559906,0.2835083603858948,-0.08438395708799362,-0.9209227561950684,-0.04530058801174164,0.15704801678657532,-0.04080383852124214
6029,-0.015001165680587292,0.06420761346817017,0.48616257309913635,0.06751521676778793,-0.538931131362915,-0.1765642762184143,-0.5222989916801453,-0.2602503001689911,-0.8075889945030212,-0.2797863483428955,0.18485009670257568,-0.016767943277955055,0.2835083603858948,-0.12820379436016083,0.18773318827152252,-0.17088553309440613,-0.34805843234062195,-0.0524640716612339
6033,-0.17715632915496826,-0.27646735310554504,0.49721476435661316,0.08985253423452377,-0.5027319192886353,-0.22987855970859528,-0.5047608613967896,-0.3401681184768677,-0.7492895722389221,-0.3708086311817169,-0.346872478723526,0.011526844464242458,0.2835083603858948,-0.15298022329807281,0.6729065775871277,-0.24564674496650696,-0.8678932785987854,-0.04038964584469795
6047,0.5427615642547607,0.11857496947050095,-0.6278377175331116,0.13116362690925598,-0.407143235206604,-0.20289990305900574,-0.44823288917541504,-0.2902749478816986,-0.28928592801094055,-0.33548569679260254,-0.346872478723526,0.01068633608520031,-0.4514879584312439,-0.10127951949834824,-0.6779298782348633,-0.138962522149086,0.3783737123012543,-0.09505146741867065
6048,-0.3556051254272461,-0.07673893123865128,0.39787396788597107,0.3654326796531677,-0.49818554520606995,-0.8044754266738892,-0.4980347752571106,-1.1971909999847412,-0.6750766634941101,-1.3588004112243652,0.18485009670257568,-0.006520845927298069,-0.14857356250286102,-0.40716826915740967,0.4417208433151245,-0.814703106880188,-0.7108191847801208,-0.18373315036296844
6056,0.13108058273792267,0.06379116326570511,0.03693090379238129,0.017476631328463554,0.2886432707309723,-0.07947401702404022,-0.2207837551832199,-0.08750742673873901,0.2633019685745239,-0.10511396080255508,-0.4969711899757385,0.00826175045222044,-0.4514879584312439,-0.0340842641890049,0.17652684450149536,-0.06405574828386307,-0.32726770639419556,-0.003543097758665681
6057,0.7868676781654358,-0.15433794260025024,-0.451042115688324,-0.1953880339860916,-0.29381316900253296,0.41398388147354126,-0.42120498418807983,0.5763512849807739,-0.17035441100597382,0.6810523271560669,0.18485009670257568,-0.038653962314128876,-0.5806555151939392,0.20432089269161224,-0.2770683765411377,0.31604427099227905,0.04853165149688721,0.1556408554315567
6062,0.42596715688705444,0.07607182115316391,-1.6629304885864258,0.45975133776664734,-0.959895670413971,-0.48301777243614197,-0.560903787612915,-0.7252652645111084,-0.9712184071540833,-0.8149360418319702,-1.2930878400802612,0.1390869915485382,-0.7068496346473694,-0.20037561655044556,-1.709897756576538,-0.22854024171829224,2.075181722640991,-0.43865951895713806
6063,1.2015045881271362,-0.14589016139507294,-0.7568950057029724,-0.056950148195028305,-0.5831987261772156,0.1615058332681656,-0.5323862433433533,0.2109905630350113,-1.2418129444122314,0.2974550426006317,-0.346872478723526,-0.0048049138858914375,-0.5806555151939392,0.06491878628730774,-1.2098215818405151,0.1473594307899475,0.4689277410507202,0.04169484227895737
