alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3235069937525999,0.32011385456291647,0.32231939503621065
0.1,0.3497699273087139,0.34829775423465864,0.3492546667327946
10.0,0.41082568823388743,0.39173148626105664,0.40414271754339665
100.0,0.6327199863686904,0.605347345335368,0.6231395620070276
