protocol,target,group_count,mean_absolute_error,median_absolute_error,rmse,pearson_r,pearson_pvalue,spearman_rho,spearman_pvalue,true_min,true_max,predicted_min,predicted_max,standard_deviation_ratio,interval_coverage
prior_M12_strict15_train14,Rq_nm,15,0.6635338818399001,0.28083708787561235,1.1942502343768837,0.8361138901590162,0.00010291126451677489,0.932142857142857,4.2412182315433465e-07,1.470114827156067,9.867135047912596,1.4986408335193715,7.033225761753825,0.7964294824886163,0.8666666666666667
prior_M12_strict15_train14,FSMI_nm,15,0.7217547500785774,0.4165156904514773,1.1887576140645881,0.7647852632920831,0.0008960587571186517,0.8321428571428571,0.00011902824493849783,1.4268805447108657,8.567125493610352,1.256021668381362,4.918527800167603,0.6862812433154756,0.9333333333333333
new_M13_full23_train22_all23,Rq_nm,3,1.3186758435577954,1.5529843863898296,1.6262550350316824,0.7284212447177908,0.4805088421913017,0.5,0.6666666666666666,1.6493401527404783,6.072564601898193,2.614712072856592,3.72320862622013,0.23745922596414948,1.0
new_M13_full23_train22_all23,FSMI_nm,3,0.961484563808297,0.8368240030779965,1.1195257379804857,0.7134554341383984,0.4942582335800045,0.5,0.6666666666666666,1.283204177965711,4.936413231860014,1.8943969255835615,4.099589228782017,0.5812878871519851,1.0
new_M13_full23_train22_same15,Rq_nm,2,1.2015215721417785,1.2015215721417785,1.6616792428936307,1.0,1.0,0.9999999999999999,,2.561024904251098,6.072564601898193,2.614712072856592,3.72320862622013,0.3156725108664685,1.0
new_M13_full23_train22_same15,FSMI_nm,2,0.5833061761165362,0.5833061761165362,0.6360168108493333,1.0,1.0,0.9999999999999999,,2.2241852747386375,4.936413231860014,1.8943969255835615,4.099589228782017,0.8130556642218736,1.0
