method,growth_group_count,median_cross_validation_fold,median_true_rq_nm,median_generated_rq_nm,median_rq_absolute_error_nm,median_condition_descriptor_mae_z,median_generated_pairwise_l1,median_real_pairwise_l1,median_diversity_ratio,median_unit_l1,median_unit_rmse,median_ssim,median_gradient_mae,median_physical_ra_error_nm,median_physical_robust_height_range_error_nm,median_physical_histogram_wasserstein_nm,median_reconstructed_rq_nm,median_rq_architectural_consistency_error_nm,median_normalized_psd_log_distance,median_psd_low_band_error,median_psd_mid_band_error,median_psd_high_band_error,median_psd_slope_error,median_correlation_length_abs_error_nm,median_correlation_length_relative_error,median_anisotropy_error,median_skewness_error,median_kurtosis_error,median_height_quantile_error,median_ra_rq_error,median_physical_psd_distance,median_physical_correlation_length_error_nm,median_ssim_penalty,median_composite_score,median_nearest_training_l1,median_max_training_ssim,median_exact_training_pixel_equality,median_generated_mean_gradient,median_real_mean_gradient,median_mean_gradient_relative_error,median_generated_rms_gradient,median_real_rms_gradient,median_rms_gradient_relative_error,median_generated_laplacian_rms,median_real_laplacian_rms,median_laplacian_rms_relative_error,median_generated_edge_energy_ratio,median_real_edge_energy_ratio,median_edge_energy_ratio_relative_error,median_generated_wrap_discontinuity_ratio,median_real_wrap_discontinuity_ratio,median_wrap_discontinuity_ratio_relative_error,median_generated_high_psd_fraction,median_real_high_psd_fraction,median_high_psd_fraction_relative_error,median_generated_robust_height_range,median_real_robust_height_range,median_robust_height_range_relative_error,median_generated_skewness,median_real_skewness,median_skewness_relative_error,median_generated_kurtosis,median_real_kurtosis,median_kurtosis_relative_error,median_sharpness_ratio,median_afm_texture_gate_pass
M5_cloudlike_spectral_hybrid,3,1.0,3.348536252975464,2.495171253945415,0.9809093175012595,0.9140800833702087,1.1778786182403564,1.102499008178711,1.063781829574407,1.1077673435211182,1.3991241455078125,0.005796059385495898,38.49237653736199,0.04985863250772793,0.9872599411010743,0.352478022539616,3.3485328761456117,3.376829852186347e-06,0.7327717355048619,0.0010585374049508767,0.0010500234896337053,1.071613206104245e-05,0.40751901702472004,23.62204724409449,0.5,0.375,0.22749215769337675,0.6479531579682014,0.11762182659070401,0.014889679583507176,0.7327717355048619,23.62204724409449,0.9942039406145041,8.160888931836142,1.06147301197052,0.03293449011936447,0.0,0.3167092800140381,0.33592918515205383,0.07928416282333488,0.36019714176654816,0.42805883288383484,0.15853356105304983,0.43969766795635223,0.510769784450531,0.21895093873478744,0.9961438477039337,0.9801638126373291,0.09263773637060799,0.9732455909252167,4.758741855621338,0.7968899880809295,9.304555641183809e-05,8.534350720412351e-05,0.30455535362104263,4.7126695251464845,4.901745465993882,0.012695205854275372,-0.06325464930287238,-0.2918466770149447,1.1941899813275931,3.1722325558621103,3.57313104792202,0.061143382265252524,0.9427858430064178,1.0
M6a_superellipse_island_primitives,3,1.0,3.348536252975464,2.495171253945415,0.9809093175012595,1.7646989822387695,0.9970680475234985,1.102499008178711,0.9004857167619384,1.0985581874847412,1.4166765213012695,-0.0014643197228011978,35.776692956559614,0.4492135705751483,2.5247367382049575,0.8225764790713097,3.348532815201475,3.4377739890345538e-06,0.6568568006768262,0.0015598256510214181,0.0015169570261946235,4.2868624826849884e-05,0.16861019704484503,15.748031496062993,0.4,0.1071428571428572,1.205581070710184,2.6845614638771673,0.40881556940664165,0.164881893574793,0.6568568006768262,15.748031496062993,1.0014643197228013,7.545135110478733,0.9887481927871704,0.04149992269868065,0.0,0.25293591618537903,0.33592918515205383,0.2789958102054194,0.33557839691638947,0.42805883288383484,0.21604608727357438,0.3312232196331024,0.510769784450531,0.35152150789534026,1.0187133252620697,0.9801638126373291,0.07175695700564139,0.9876507520675659,4.758741855621338,0.8109897625755212,4.063453235086081e-05,8.534350720412351e-05,0.5238708405353947,5.492468665838242,4.901745465993882,0.11450118983928721,0.720810663884692,-0.2918466770149447,3.4698265241779027,6.064763683774926,3.57313104792202,0.6973247279306848,0.7210041897945806,1.0
M6b_multiscale_laguerre_terraces,3,1.0,3.348536252975464,2.495171253945415,0.9809093175012595,0.8874809741973877,1.1312992572784424,1.102499008178711,1.026122698420662,1.092546820640564,1.3847239017486572,0.00797567813422125,35.28860426758963,0.06491854848011425,0.4686084127426149,0.2171982601994369,3.348532768577752,3.484397711694953e-06,1.072969648971945,0.0018349160631563333,0.0017647605988713594,7.015546428479528e-05,0.4647726316305105,23.62204724409449,0.6,0.1071428571428572,0.26339823012039837,0.14806354011580103,0.13744392777660083,0.013547818757096985,1.072969648971945,23.62204724409449,0.9920243218657787,7.646428453908159,1.0558907985687256,0.037261686901786564,0.0,0.24678794294595718,0.33592918515205383,0.26838050914693895,0.3262436091899872,0.42805883288383484,0.24223159195422825,0.2881990075111389,0.510769784450531,0.4410196521417456,1.0386805534362793,0.9801638126373291,0.062139679031884866,1.0438857972621918,4.758741855621338,0.780638280256979,1.634845404927754e-05,8.534350720412351e-05,0.8159011095488569,4.802888991832733,4.901745465993882,0.05608564115281335,0.10533774556121432,-0.2918466770149447,1.2604413200250113,3.0583900326704425,3.57313104792202,0.16534145551918053,0.7316194908530611,1.0
M6c_island_structure_plus_spectral_prior,3,1.0,3.348536252975464,2.495171253945415,0.9809093175012595,0.8495388627052307,1.1658673286437988,1.102499008178711,1.0627715200821355,1.0848809480667114,1.3715177774429321,0.014656213366329707,36.908768705880064,0.044166436190749,0.28749605655670507,0.14739116922449358,3.348533141556638,3.1114188256964326e-06,0.7703490270026284,0.0016091660530311858,0.0015688185094271932,3.9691522466461015e-05,0.09086397561201931,23.62204724409449,0.6,0.1428571428571428,0.1661606462625258,0.671849225432338,0.08746512220108034,0.01474400671983278,0.7703490270026284,23.62204724409449,0.9853437866336703,7.852953163474965,1.0476244688034058,0.034933514602372505,0.0,0.283747136592865,0.33592918515205383,0.13817496993403314,0.33439019322395325,0.42805883288383484,0.21882188256421536,0.34293098747730255,0.510769784450531,0.32859969810818745,1.010722428560257,0.9801638126373291,0.07584126757472939,0.9544226229190826,4.758741855621338,0.7867419628940646,4.227757096307766e-05,8.534350720412351e-05,0.5046187771266687,4.696090707778931,4.901745465993882,0.04195541356475793,-0.07201308710159407,-0.2918466770149447,0.7994873720757499,3.0429688400878456,3.57313104792202,0.15428292746503516,0.8618250300659669,1.0
