growth_run_id,method,island_feature_mae_z,island_feature_rmse_z,afm_prior_mahalanobis,held_real_afm_prior_mahalanobis,afm_likeness_percentile,held_real_likeness_percentile,boundary_ratio_q70_absolute_error,median_area_q70_log_absolute_error,component_count_q70_log_absolute_error,generated__log_component_count_q55,true__log_component_count_q55,generated__log_component_count_q70,true__log_component_count_q70,generated__log_component_count_q82,true__log_component_count_q82,generated__log_median_area_q55,true__log_median_area_q55,generated__log_median_area_q70,true__log_median_area_q70,generated__log_median_area_q82,true__log_median_area_q82,generated__median_solidity_q70,true__median_solidity_q70,generated__median_eccentricity_q70,true__median_eccentricity_q70,generated__boundary_gradient_ratio_q55,true__boundary_gradient_ratio_q55,generated__boundary_gradient_ratio_q70,true__boundary_gradient_ratio_q70,generated__boundary_gradient_ratio_q82,true__boundary_gradient_ratio_q82,generated__log_valley_component_count_q18,true__log_valley_component_count_q18,generated__log_valley_median_area_q18,true__log_valley_median_area_q18,generated__gradient_p90,true__gradient_p90,generated__laplacian_rms,true__laplacian_rms,generated__flat_fraction,true__flat_fraction,blend_weight
6028,weight_0.35,1.7841583751583676,2.2880648905154244,9.143442518708698,2.9622902259698,6.666666666666667,66.66666666666667,0.13213026523590088,0.8882681341958829,0.5401315749999562,2.0126758453675744,2.3978952727983707,2.3502401828962083,2.8903717578961645,2.9174053685313024,2.833213344056216,2.7403194616709956,5.111987788356544,3.821262067116451,4.709530201312334,3.449861553642436,4.48863636973214,0.8758503401360545,0.8953145917001338,0.8244698565199875,0.816496580927726,1.2555615901947021,1.3104304075241089,1.2338939905166626,1.1017637252807617,1.246634840965271,1.0615882873535156,2.668769039850659,3.6109179126442243,3.6665115071932406,3.817712325956905,0.40753763914108276,0.5960701107978821,0.17886175215244293,0.2374238669872284,0.084564208984375,0.16900634765625,0.35
6028,weight_0.45,1.6415606923759765,2.0096426396891736,7.03024814021451,2.9622902259698,6.666666666666667,66.66666666666667,0.17650753259658813,1.2973433662907912,0.33739902094587393,2.0126758453675744,2.3978952727983707,2.5529727369502906,2.8903717578961645,2.9444389791664403,2.833213344056216,3.5698301679824596,5.111987788356544,3.4121868350215427,4.709530201312334,3.806168418583873,4.48863636973214,0.914712320200125,0.8953145917001338,0.8233024311771362,0.816496580927726,1.2870768904685974,1.3104304075241089,1.2782712578773499,1.1017637252807617,1.2813263535499573,1.0615882873535156,2.8262445901343254,3.6109179126442243,3.529164068730756,3.817712325956905,0.41563406586647034,0.5960701107978821,0.17630186676979065,0.2374238669872284,0.089141845703125,0.16900634765625,0.45
6028,weight_0.55,1.6286975858695196,2.1536673170510907,8.324801995450521,2.9622902259698,6.666666666666667,66.66666666666667,0.2552925944328308,1.1570474771774126,0.11973998531695162,2.2386684072391034,2.3978952727983707,2.770631772579213,2.8903717578961645,2.888826161611328,2.833213344056216,2.9018139048129585,5.111987788356544,3.5524827241349213,4.709530201312334,3.936751309784442,4.48863636973214,0.8886539264828739,0.8953145917001338,0.8190963495805884,0.816496580927726,1.3574616312980652,1.3104304075241089,1.3570563197135925,1.1017637252807617,1.3323025703430176,1.0615882873535156,2.70805020110221,3.6109179126442243,4.079973327789274,3.817712325956905,0.42804883420467377,0.5960701107978821,0.17408598214387894,0.2374238669872284,0.101898193359375,0.16900634765625,0.55
6028,weight_0.65,1.6607128902316253,1.9696183933674607,7.189477418501117,2.9622902259698,6.666666666666667,66.66666666666667,0.34159231185913086,0.4765802527979899,0.36544375427139597,1.9356005054539454,2.3978952727983707,2.5249280036247685,2.8903717578961645,2.8262445901343254,2.833213344056216,3.372618174742181,5.111987788356544,4.232949948514344,4.709530201312334,3.971536358638967,4.48863636973214,0.911945945945946,0.8953145917001338,0.7848135721189683,0.816496580927726,1.4220015406608582,1.3104304075241089,1.4433560371398926,1.1017637252807617,1.3407986760139465,1.0615882873535156,2.8314802400679726,3.6109179126442243,4.115022155063057,3.817712325956905,0.4447624087333679,0.5960701107978821,0.17267131060361862,0.2374238669872284,0.12237548828125,0.16900634765625,0.65
6029,weight_0.35,1.40073691335841,1.9829500927995505,8.16088650886749,2.9365055408958605,6.666666666666667,80.0,0.0698290467262268,1.7351826609993726,0.018183822085437562,2.1910133173369406,2.4849066497880004,2.908555579981602,2.8903717578961645,2.931815587799049,3.044522437723423,3.131699131295812,4.543294782270004,2.8995463272302633,4.634728988229636,4.03514044669695,4.204692619390966,0.9212121212121211,0.8585365853658536,0.83192718051155,0.8168899108266634,1.2717216610908508,1.3746683597564697,1.2273064255714417,1.2971354722976685,1.2285003066062927,1.1882182359695435,3.3060205174165462,3.6375861597263857,2.9824319326554014,3.676300671907076,0.44204719364643097,0.5702724456787109,0.19901587069034576,0.25343936681747437,0.068756103515625,0.10955810546875,0.35
6029,weight_0.45,1.1568242933587425,1.5451333252614488,5.506233574675922,2.9365055408958605,13.333333333333334,80.0,0.0394061803817749,1.1909527023973272,0.027033610635137872,2.34106561356211,2.4849066497880004,2.9174053685313024,2.8903717578961645,3.044522437723423,3.044522437723423,3.179786934336189,4.543294782270004,3.4437762858323087,4.634728988229636,3.9332653112312235,4.204692619390966,0.9047979797979798,0.8585365853658536,0.8069624480558781,0.8168899108266634,1.3061286807060242,1.3746683597564697,1.2577292919158936,1.2971354722976685,1.2876185774803162,1.1882182359695435,3.2705149995949516,3.6375861597263857,3.133363026342149,3.676300671907076,0.4419573247432709,0.5702724456787109,0.19208405911922455,0.25343936681747437,0.07659912109375,0.10955810546875,0.45
6029,weight_0.55,0.9727741357976099,1.1883389303977938,5.399397801483068,2.9365055408958605,13.333333333333334,80.0,0.016526103019714355,0.6174944893490748,0.1500522962251689,2.1383330595080277,2.4849066497880004,2.7403194616709956,2.8903717578961645,3.131699131295812,3.044522437723423,3.4326847812428496,4.543294782270004,4.017234498880561,4.634728988229636,3.678618636253538,4.204692619390966,0.8808441558441558,0.8585365853658536,0.809984095580772,0.8168899108266634,1.334381639957428,1.3746683597564697,1.3136615753173828,1.2971354722976685,1.339949369430542,1.1882182359695435,3.1513094878724526,3.6375861597263857,3.5553480614894135,3.676300671907076,0.4451151341199875,0.5702724456787109,0.18497351557016373,0.25343936681747437,0.092498779296875,0.10955810546875,0.55
6029,weight_0.65,1.0668685758332077,1.3307474666982022,5.354088850140363,2.9365055408958605,13.333333333333334,80.0,0.08007925748825073,0.8873748566617965,0.14590289481782115,2.2499048351651325,2.4849066497880004,2.7444688630783434,2.8903717578961645,3.1513094878724526,3.044522437723423,3.3919456458798756,4.543294782270004,3.7473541315678394,4.634728988229636,3.925441332404926,4.204692619390966,0.8955459770114942,0.8585365853658536,0.7975273519582338,0.8168899108266634,1.3975082635879517,1.3746683597564697,1.3772147297859192,1.2971354722976685,1.3850907683372498,1.1882182359695435,2.884160497896886,3.6375861597263857,3.5972184255501674,3.676300671907076,0.4520392268896103,0.5702724456787109,0.17905838787555695,0.25343936681747437,0.114013671875,0.10955810546875,0.65
6047,weight_0.35,1.421565500946081,1.963082781025093,8.618032387894763,4.063601437418675,6.666666666666667,33.333333333333336,0.08167397975921631,1.4000305683696581,0.15301560555998872,2.6364997792818734,2.1383330595080277,3.295836866004329,3.448852471564318,3.508753071470628,3.5614333292995415,2.8129104665932445,4.526784798013117,3.1567740231385475,4.556804591508206,3.0044065927212973,3.9845923882612655,0.9008852258852259,0.8736479842674533,0.8210158778802606,0.8174339980922729,1.1467169523239136,1.2793259024620056,1.0930638313293457,1.174737811088562,1.0913146138191223,1.1723089814186096,3.699393137709974,3.7494348669884654,3.3585999586305393,3.6372397793869355,0.5450461506843567,0.6723582446575165,0.2891187518835068,0.307731568813324,0.048431396484375,0.091400146484375,0.35
6047,weight_0.45,1.4089370197250108,1.9074800126002283,7.097596973428202,4.063601437418675,6.666666666666667,33.333333333333336,0.013703107833862305,1.4435362568644727,0.20273255405408186,2.6020033435383976,2.1383330595080277,3.246119917510236,3.448852471564318,3.461321945737944,3.5614333292995415,3.374086604578836,4.526784798013117,3.113268334643733,4.556804591508206,2.9753212762938634,3.9845923882612655,0.9145454545454546,0.8736479842674533,0.793988190525152,0.8174339980922729,1.208425521850586,1.2793259024620056,1.1610347032546997,1.174737811088562,1.1420134902000427,1.1723089814186096,3.6109179126442243,3.7494348669884654,3.0456549410388494,3.6372397793869355,0.5275932848453522,0.6723582446575165,0.26964518427848816,0.307731568813324,0.052459716796875,0.091400146484375,0.45
