alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.38588075329534194,0.3489860950166337,0.37296762289779406
0.1,0.4404841217851647,0.40858668228575845,0.42932001796037256
10.0,0.4547803228034082,0.4240803465726234,0.4440353311226335
100.0,0.5950439783268582,0.6108270164635106,0.6005680416746866
