target,method,coverage,retained_growth_group_count,mae,median_absolute_error,pearson_r,retained_growth_run_ids
FSMI_nm,M14i_target_specific_robust,0.8260869565217391,19,0.9790489473941956,0.6997122927967263,0.4543011011907577,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6047;6057;6033;6085;6095;6028
FSMI_nm,M14i_target_specific_robust,0.7391304347826086,17,0.7717876845370725,0.6732761752002536,0.21995094194153003,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6047;6057;6033;6085
FSMI_nm,M14i_target_specific_robust,0.6086956521739131,14,0.7528580844839742,0.631957534698886,0.14456200062682628,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6047
FSMI_nm,M14i_target_specific_robust,0.5217391304347826,12,0.8466243780554251,0.68649423399849,0.02202796713137314,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080
Rq_nm,M12a_frozen_alpha1,1.0,23,1.9408077461203341,1.034612069487649,0.08962834296959425,6029;6062;6081;6084;6101;6048;6082;6063;6047;6080;6078;6072;6056;6057;6095;6070;6028;6033;6085;6094;6099;6090;6022
Rq_nm,M12a_frozen_alpha1,0.9130434782608695,21,1.7513905616279235,0.8844563431345702,0.19914656804515837,6029;6062;6081;6084;6101;6048;6082;6063;6047;6080;6078;6072;6056;6057;6095;6070;6028;6033;6085;6094;6099
Rq_nm,M12a_frozen_alpha1,0.8260869565217391,19,1.5648320364073336,0.8844563431345702,0.24364342905409253,6029;6062;6081;6084;6101;6048;6082;6063;6047;6080;6078;6072;6056;6057;6095;6070;6028;6033;6085
Rq_nm,M12a_frozen_alpha1,0.7391304347826086,17,1.4090950498016739,0.8843355450088226,0.36829228439116285,6029;6062;6081;6084;6101;6048;6082;6063;6047;6080;6078;6072;6056;6057;6095;6070;6028
Rq_nm,M12a_frozen_alpha1,0.6086956521739131,14,1.115870219462679,0.8513615813030053,0.22784123108022708,6029;6062;6081;6084;6101;6048;6082;6063;6047;6080;6078;6072;6056;6057
Rq_nm,M12a_frozen_alpha1,0.5217391304347826,12,1.1928625892895768,0.8513615813030053,0.07683411876627483,6029;6062;6081;6084;6101;6048;6082;6063;6047;6080;6078;6072
Rq_nm,M14a_regularized_alpha10,1.0,23,1.6103405447616606,1.0236101013840504,0.2035937209050549,6029;6048;6062;6081;6084;6101;6078;6082;6070;6063;6080;6056;6047;6072;6057;6028;6085;6033;6095;6094;6099;6090;6022
Rq_nm,M14a_regularized_alpha10,0.9130434782608695,21,1.4996572873462528,0.9944680853975261,0.34089334288532835,6029;6048;6062;6081;6084;6101;6078;6082;6070;6063;6080;6056;6047;6072;6057;6028;6085;6033;6095;6094;6099
Rq_nm,M14a_regularized_alpha10,0.8260869565217391,19,1.2243048553648346,0.8105858863345716,0.443549715531611,6029;6048;6062;6081;6084;6101;6078;6082;6070;6063;6080;6056;6047;6072;6057;6028;6085;6033;6095
Rq_nm,M14a_regularized_alpha10,0.7391304347826086,17,0.9367056190242087,0.7697958733779275,0.4350026678095162,6029;6048;6062;6081;6084;6101;6078;6082;6070;6063;6080;6056;6047;6072;6057;6028;6085
Rq_nm,M14a_regularized_alpha10,0.6086956521739131,14,0.9580068085683378,0.7009214433775821,0.19177914036760704,6029;6048;6062;6081;6084;6101;6078;6082;6070;6063;6080;6056;6047;6072
Rq_nm,M14a_regularized_alpha10,0.5217391304347826,12,1.050322358623511,0.7901908798562496,0.12124292277983437,6029;6048;6062;6081;6084;6101;6078;6082;6070;6063;6080;6056
Rq_nm,M14b_rheed_density_weighted,1.0,23,1.5120775795259822,0.9898773096146671,0.20672791324385092,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6033;6047;6095;6085;6057;6028;6094;6099;6090;6022
Rq_nm,M14b_rheed_density_weighted,0.9130434782608695,21,1.4430348858590794,0.9329871288694891,0.3296260227386798,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6033;6047;6095;6085;6057;6028;6094;6099
Rq_nm,M14b_rheed_density_weighted,0.8260869565217391,19,1.1547843760445442,0.8067704108000213,0.4366340221427495,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6033;6047;6095;6085;6057;6028
Rq_nm,M14b_rheed_density_weighted,0.7391304347826086,17,1.221674817427031,0.8067704108000213,0.33436539964075895,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6033;6047;6095;6085
Rq_nm,M14b_rheed_density_weighted,0.6086956521739131,14,1.004369639651539,0.7130966353647068,-0.1531590012470063,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080;6072;6033
Rq_nm,M14b_rheed_density_weighted,0.5217391304347826,12,1.0157709101165946,0.7130966353647068,-0.1875025508979388,6029;6048;6081;6084;6101;6070;6062;6078;6056;6082;6063;6080
Rq_nm,M14c_residual_self_paced,1.0,23,1.564149060451178,0.8061497051656237,0.10063711208879833,6029;6048;6078;6081;6084;6070;6062;6056;6033;6082;6063;6080;6072;6101;6085;6047;6057;6028;6095;6094;6090;6099;6022
Rq_nm,M14c_residual_self_paced,0.9130434782608695,21,1.3216320684631706,0.7829995352876202,0.19616585383211763,6029;6048;6078;6081;6084;6070;6062;6056;6033;6082;6063;6080;6072;6101;6085;6047;6057;6028;6095;6094;6090
Rq_nm,M14c_residual_self_paced,0.8260869565217391,19,1.2158580268554724,0.7072347371469974,0.31551624993617494,6029;6048;6078;6081;6084;6070;6062;6056;6033;6082;6063;6080;6072;6101;6085;6047;6057;6028;6095
Rq_nm,M14c_residual_self_paced,0.7391304347826086,17,0.9453804814500567,0.6738325283512752,-0.06995133437844989,6029;6048;6078;6081;6084;6070;6062;6056;6033;6082;6063;6080;6072;6101;6085;6047;6057
Rq_nm,M14c_residual_self_paced,0.6086956521739131,14,1.0705451359474059,0.6905336327491363,-0.4629830475082034,6029;6048;6078;6081;6084;6070;6062;6056;6033;6082;6063;6080;6072;6101
Rq_nm,M14c_residual_self_paced,0.5217391304347826,12,0.9520792183308272,0.6905336327491363,-0.3213042756455609,6029;6048;6078;6081;6084;6070;6062;6056;6033;6082;6063;6080
Rq_nm,M14d_r3d_causal_temporal,1.0,23,1.803902510563249,1.4855517088146915,0.17985009350023418,6028;6033;6057;6062;6070;6078;6101;6029;6047;6056;6084;6081;6080;6082;6072;6095;6048;6063;6085;6090;6094;6099;6022
Rq_nm,M14d_r3d_causal_temporal,0.9130434782608695,21,1.6581471475876677,1.4855517088146915,0.10990154151886165,6028;6033;6057;6062;6070;6078;6101;6029;6047;6056;6084;6081;6080;6082;6072;6095;6048;6063;6085;6090;6094
Rq_nm,M14d_r3d_causal_temporal,0.8260869565217391,19,1.652189465279382,1.4855517088146915,0.14872893250461114,6028;6033;6057;6062;6070;6078;6101;6029;6047;6056;6084;6081;6080;6082;6072;6095;6048;6063;6085
Rq_nm,M14d_r3d_causal_temporal,0.7391304347826086,17,1.6285197273778973,1.4451164423449945,0.1414756716369417,6028;6033;6057;6062;6070;6078;6101;6029;6047;6056;6084;6081;6080;6082;6072;6095;6048
Rq_nm,M14d_r3d_causal_temporal,0.6086956521739131,14,1.4030529906852516,1.3710032557242169,-0.4073200559760858,6028;6033;6057;6062;6070;6078;6101;6029;6047;6056;6084;6081;6080;6082
Rq_nm,M14d_r3d_causal_temporal,0.5217391304347826,12,1.3596374573282228,1.3710032557242169,-0.36118833442952525,6028;6033;6057;6062;6070;6078;6101;6029;6047;6056;6084;6081
Rq_nm,M14e_multiview_curated20_r3d80,1.0,23,1.7395185580189518,1.276278410602886,0.21521955174361201,6029;6057;6062;6070;6101;6078;6033;6084;6047;6028;6081;6056;6082;6080;6072;6063;6048;6095;6085;6094;6090;6099;6022
Rq_nm,M14e_multiview_curated20_r3d80,0.9130434782608695,21,1.569653727307257,1.276278410602886,0.18020625597192924,6029;6057;6062;6070;6101;6078;6033;6084;6047;6028;6081;6056;6082;6080;6072;6063;6048;6095;6085;6094;6090
Rq_nm,M14e_multiview_curated20_r3d80,0.8260869565217391,19,1.5364983433588233,1.276278410602886,0.26708685704535096,6029;6057;6062;6070;6101;6078;6033;6084;6047;6028;6081;6056;6082;6080;6072;6063;6048;6095;6085
Rq_nm,M14e_multiview_curated20_r3d80,0.7391304347826086,17,1.3122470839583595,1.233613669986176,-0.03289606929275741,6029;6057;6062;6070;6101;6078;6033;6084;6047;6028;6081;6056;6082;6080;6072;6063;6048
Rq_nm,M14e_multiview_curated20_r3d80,0.6086956521739131,14,1.2424297241151803,1.1614712799000309,-0.0935955834951251,6029;6057;6062;6070;6101;6078;6033;6084;6047;6028;6081;6056;6082;6080
Rq_nm,M14e_multiview_curated20_r3d80,0.5217391304347826,12,1.1909514053472194,1.1139491696076618,0.0033602245749756315,6029;6057;6062;6070;6101;6078;6033;6084;6047;6028;6081;6056
Rq_nm,M14f_multiview_curated40_r3d60,1.0,23,1.7015537942879715,1.0434969660236204,0.2327888669739891,6029;6057;6062;6070;6084;6101;6078;6081;6047;6033;6082;6048;6056;6028;6063;6080;6072;6095;6085;6094;6099;6090;6022
Rq_nm,M14f_multiview_curated40_r3d60,0.9130434782608695,21,1.6589883464761215,1.0434969660236204,0.39741148928303804,6029;6057;6062;6070;6084;6101;6078;6081;6047;6033;6082;6048;6056;6028;6063;6080;6072;6095;6085;6094;6099
Rq_nm,M14f_multiview_curated40_r3d60,0.8260869565217391,19,1.45275672078425,1.0434969660236204,0.3710574453542548,6029;6057;6062;6070;6084;6101;6078;6081;6047;6033;6082;6048;6056;6028;6063;6080;6072;6095;6085
Rq_nm,M14f_multiview_curated40_r3d60,0.7391304347826086,17,1.222778567539921,1.0378782187343591,0.1237570772125189,6029;6057;6062;6070;6084;6101;6078;6081;6047;6033;6082;6048;6056;6028;6063;6080;6072
