target,method,excluded_growth_count,excluded_growth_run_ids,growth_group_count,mae,median_absolute_error,rmse,pearson_r,spearman_rho,selection_used_afm_target
Rq_nm,M12a_frozen_alpha1,0,,23,1.9408077461203346,1.034612069487649,2.637145976825026,0.0896283429695943,0.17588932806324112,False
FSMI_nm,M12a_frozen_alpha1,0,,23,1.7456122586342544,0.9225731132307406,2.381669048727604,0.04899527097206773,0.1057312252964427,False
Rq_nm,M12a_frozen_alpha1,2,6101;6063,21,1.7546093445342403,0.9225931660481108,2.6103601617920824,0.2390174011620838,0.35454545454545455,False
FSMI_nm,M12a_frozen_alpha1,2,6101;6063,21,1.5513933026123614,0.8755313566738194,2.3162936858450087,0.19226131558367243,0.2922077922077922,False
Rq_nm,M12a_frozen_alpha1,3,6101;6063;6029,20,1.775397392315141,1.0416518465444922,2.689520477589663,0.2574947609054864,0.5233082706766917,False
FSMI_nm,M12a_frozen_alpha1,3,6101;6063;6029,20,1.6871379282167926,1.1894760905623312,2.4767941602422057,0.20677493922558982,0.431578947368421,False
Rq_nm,M12a_frozen_alpha1,4,6101;6063;6029;6028,19,1.6650885763264274,1.0008381164295592,2.447455278710364,0.18361657086497438,0.5,False
FSMI_nm,M12a_frozen_alpha1,4,6101;6063;6029;6028,19,1.524776694723969,1.3123197373289972,2.2530393247858416,0.1289938731858598,0.4263157894736842,False
