alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3345085048835948,0.32029681971492663,0.32953441507456094
0.1,0.3568542292658634,0.34465402563140296,0.35258415799380227
10.0,0.4077048994723336,0.39220364684794884,0.40227946105379897
100.0,0.6265775961967756,0.6060307125556139,0.619386186922369
