alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.41503014706977587,0.36153350387371136,0.39630632195115334
0.1,0.47380026967223177,0.4346431763360611,0.46009528700457203
10.0,0.500247235837134,0.434497227036211,0.477234732756811
100.0,0.6182257418968539,0.6346347393952769,0.6239688910213019
