alpha,loo_scaled_psd_mae,loo_scaled_quantile_mae,selection_score
1.0,0.3940600254806689,0.4044025457260987,0.3976799075665693
10.0,0.4586276987704345,0.44320587611718404,0.45323006084179684
0.1,0.5079644456641269,0.49813520046199694,0.5045242098433814
100.0,0.6769414647809227,0.6632254565759986,0.6721408619091993
