alpha,loo_island_feature_mae_z,loo_island_feature_rmse_z,loo_prediction_variance
3.0,0.46615556537378816,0.6549031914718195,0.6226915503109731
1.0,0.47648570846651056,0.6703647568947322,0.7798523348201762
10.0,0.49255169115684355,0.6864978306248944,0.38814226119412826
0.3,0.5049292397694966,0.7031456380529052,0.8893159146447924
30.0,0.5555532775715208,0.7738022182827519,0.18230244851984057
